,trial,coherence,coherence_bin,correct_side,target_onset,checker_onset,decision,decision_time,correct_decision,init_y_left,init_y_right
3649,3649,-0.07795401237383603,-0.1,1,431.0,976.0,1.0,663.0,1,0.0,0.0
3650,3650,0.19857634622256337,0.2,0,462.0,646.0,0.0,462.0,1,0.0,0.0
3651,3651,0.16577341133887158,0.2,0,443.0,778.0,0.0,479.0,1,0.0,0.0
3652,3652,0.944039180488685,0.9,0,431.0,787.0,0.0,242.0,1,0.0,0.0
3653,3653,0.6968566727125949,0.7,0,263.0,794.0,0.0,363.0,1,0.0,0.0
3654,3654,-0.9962285925832477,-1.0,1,437.0,809.0,1.0,404.0,1,0.0,0.0
3655,3655,-0.5064618565353809,-0.5,1,444.0,671.0,1.0,455.0,1,0.0,0.0
3656,3656,-0.025228969408618296,-0.0,1,305.0,671.0,1.0,344.0,1,0.0,0.0
3657,3657,0.4314305772872522,0.4,0,283.0,526.0,0.0,711.0,1,0.0,0.0
3658,3658,0.6257795140510001,0.6,0,268.0,942.0,0.0,410.0,1,0.0,0.0
3659,3659,0.5491705583178501,0.5,0,324.0,872.0,0.0,694.0,1,0.0,0.0
3660,3660,-0.6966599932364925,-0.7,1,483.0,611.0,1.0,316.0,1,0.0,0.0
3661,3661,-0.13951342834357972,-0.1,1,274.0,596.0,1.0,520.0,1,0.0,0.0
3662,3662,-0.3187103343069666,-0.3,1,276.0,526.0,1.0,508.0,1,0.0,0.0
3663,3663,-0.9793820303125471,-1.0,1,339.0,526.0,1.0,265.0,1,0.0,0.0
3664,3664,-0.8966186176765734,-0.9,1,289.0,978.0,1.0,203.0,1,0.0,0.0
3665,3665,0.3597059573405357,0.4,0,494.0,690.0,0.0,356.0,1,0.0,0.0
3666,3666,-0.2670560880581161,-0.3,1,336.0,861.0,1.0,493.0,1,0.0,0.0
3667,3667,-0.07164528002544612,-0.1,1,342.0,737.0,1.0,481.0,1,0.0,0.0
3668,3668,0.19205886546408069,0.2,0,294.0,858.0,1.0,3638.0,0,0.0,0.0
3669,3669,0.4066335671368857,0.4,0,298.0,718.0,0.0,524.0,1,0.0,0.0
3670,3670,0.9520346242469413,1.0,0,442.0,627.0,0.0,381.0,1,0.0,0.0
3671,3671,-0.24888468517726525,-0.2,1,358.0,538.0,1.0,434.0,1,0.0,0.0
3672,3672,-0.5770550795941616,-0.6,1,333.0,996.0,1.0,371.0,1,0.0,0.0
3673,3673,0.44044005976503287,0.4,0,395.0,577.0,0.0,378.0,1,0.0,0.0
3674,3674,0.9691046359299138,1.0,0,265.0,506.0,0.0,239.0,1,0.0,0.0
3675,3675,-0.17996421609290447,-0.2,1,313.0,544.0,1.0,313.0,1,0.0,0.0
3676,3676,0.23375145866902214,0.2,0,250.0,676.0,0.0,764.0,1,0.0,0.0
3677,3677,-0.31583695677303814,-0.3,1,267.0,786.0,1.0,837.0,1,0.0,0.0
3678,3678,-0.14986427970142469,-0.1,1,385.0,807.0,1.0,318.0,1,0.0,0.0
3679,3679,0.5891115595751915,0.6,0,421.0,763.0,0.0,546.0,1,0.0,0.0
3680,3680,-0.061363988359107946,-0.1,1,335.0,752.0,1.0,513.0,1,0.0,0.0
3681,3681,0.8283158744235248,0.8,0,452.0,667.0,0.0,321.0,1,0.0,0.0
3682,3682,0.6901783424569476,0.7,0,481.0,989.0,0.0,700.0,1,0.0,0.0
3683,3683,-0.11698612055873436,-0.1,1,417.0,930.0,1.0,353.0,1,0.0,0.0
3684,3684,-0.7075961410414244,-0.7,1,472.0,529.0,1.0,219.0,1,0.0,0.0
3685,3685,-0.8856594742288024,-0.9,1,366.0,757.0,1.0,367.0,1,0.0,0.0
3686,3686,-0.7295276651339944,-0.7,1,331.0,708.0,1.0,311.0,1,0.0,0.0
3687,3687,-0.7439508719205397,-0.7,1,378.0,558.0,1.0,404.0,1,0.0,0.0
3688,3688,-0.02198874391427963,-0.0,1,368.0,534.0,1.0,428.0,1,0.0,0.0
3689,3689,-0.9831459491703272,-1.0,1,308.0,877.0,1.0,415.0,1,0.0,0.0
3690,3690,-0.05238265922986707,-0.1,1,253.0,978.0,0.0,1399.0,0,0.0,0.0
3691,3691,-0.8166584724313066,-0.8,1,255.0,719.0,1.0,216.0,1,0.0,0.0
3692,3692,0.4920167282716217,0.5,0,286.0,817.0,0.0,1047.0,1,0.0,0.0
3693,3693,0.6683102917761221,0.7,0,387.0,984.0,0.0,329.0,1,0.0,0.0
3694,3694,0.24041150466267625,0.2,0,394.0,991.0,0.0,1525.0,1,0.0,0.0
3695,3695,0.446265068675749,0.4,0,456.0,668.0,0.0,826.0,1,0.0,0.0
3696,3696,-0.01383880179659025,-0.0,1,411.0,550.0,1.0,659.0,1,0.0,0.0
3697,3697,-0.6595316778510429,-0.7,1,477.0,983.0,1.0,510.0,1,0.0,0.0
3698,3698,0.3761488097350745,0.4,0,340.0,558.0,0.0,842.0,1,0.0,0.0
3699,3699,0.9775664262673918,1.0,0,316.0,907.0,0.0,387.0,1,0.0,0.0
3700,3700,0.5370193922440571,0.5,0,278.0,750.0,0.0,422.0,1,0.0,0.0
3701,3701,-0.5690095944089795,-0.6,1,486.0,565.0,1.0,379.0,1,0.0,0.0
3702,3702,0.6467804641353445,0.6,0,351.0,559.0,0.0,360.0,1,0.0,0.0
3703,3703,-0.03080055330217424,-0.0,1,388.0,865.0,1.0,597.0,1,0.0,0.0
3704,3704,-0.6965682437531082,-0.7,1,490.0,813.0,1.0,427.0,1,0.0,0.0
3705,3705,0.49247466676594076,0.5,0,337.0,807.0,0.0,1056.0,1,0.0,0.0
3706,3706,-0.5247051422080493,-0.5,1,305.0,922.0,1.0,203.0,1,0.0,0.0
3707,3707,0.515559903816563,0.5,0,399.0,509.0,0.0,562.0,1,0.0,0.0
3708,3708,0.474843198704044,0.5,0,404.0,896.0,0.0,510.0,1,0.0,0.0
3709,3709,-0.4201154212899767,-0.4,1,258.0,827.0,1.0,345.0,1,0.0,0.0
3710,3710,0.46914862472922625,0.5,0,295.0,564.0,0.0,721.0,1,0.0,0.0
3711,3711,-0.8069779518978342,-0.8,1,421.0,596.0,1.0,183.0,1,0.0,0.0
3712,3712,-0.32840482146139083,-0.3,1,316.0,951.0,1.0,293.0,1,0.0,0.0
3713,3713,0.3539162954399748,0.4,0,477.0,510.0,0.0,853.0,1,0.0,0.0
3714,3714,0.11288777396050742,0.1,0,494.0,925.0,0.0,1761.0,1,0.0,0.0
3715,3715,-0.14736032658687082,-0.1,1,409.0,867.0,1.0,624.0,1,0.0,0.0
3716,3716,0.9360870090363951,0.9,0,258.0,941.0,0.0,321.0,1,0.0,0.0
3717,3717,-0.4499745783601068,-0.4,1,278.0,515.0,1.0,297.0,1,0.0,0.0
3718,3718,0.08427886210385549,0.1,0,414.0,573.0,1.0,1533.0,0,0.0,0.0
3719,3719,-0.14491742042150224,-0.1,1,461.0,506.0,1.0,693.0,1,0.0,0.0
3720,3720,-0.31719927674384873,-0.3,1,376.0,862.0,1.0,292.0,1,0.0,0.0
3721,3721,0.7916109672496516,0.8,0,473.0,790.0,0.0,397.0,1,0.0,0.0
3722,3722,0.37789804698869434,0.4,0,258.0,793.0,0.0,2379.0,1,0.0,0.0
3723,3723,-0.7561112898299351,-0.8,1,291.0,939.0,1.0,280.0,1,0.0,0.0
3724,3724,-0.854908525158592,-0.9,1,475.0,945.0,1.0,280.0,1,0.0,0.0
3725,3725,0.7564224639334891,0.8,0,425.0,977.0,0.0,488.0,1,0.0,0.0
3726,3726,0.33341986707749793,0.3,0,319.0,774.0,0.0,417.0,1,0.0,0.0
3727,3727,0.3297737871720152,0.3,0,468.0,674.0,0.0,928.0,1,0.0,0.0
3728,3728,0.33926847658599946,0.3,0,436.0,781.0,0.0,473.0,1,0.0,0.0
3729,3729,-0.2727994086092158,-0.3,1,397.0,807.0,1.0,596.0,1,0.0,0.0
3730,3730,0.2382504264312928,0.2,0,433.0,574.0,0.0,903.0,1,0.0,0.0
3731,3731,-0.7695470395299415,-0.8,1,455.0,825.0,1.0,260.0,1,0.0,0.0
3732,3732,0.6465769893530346,0.6,0,406.0,500.0,0.0,314.0,1,0.0,0.0
3733,3733,-0.17470637018168933,-0.2,1,322.0,859.0,1.0,639.0,1,0.0,0.0
3734,3734,0.6242004971156738,0.6,0,324.0,774.0,0.0,232.0,1,0.0,0.0
3735,3735,-0.3334960625650998,-0.3,1,287.0,867.0,1.0,316.0,1,0.0,0.0
3736,3736,0.14822886338154007,0.1,0,484.0,914.0,1.0,1502.0,0,0.0,0.0
3737,3737,0.8539453510661936,0.9,0,373.0,700.0,0.0,267.0,1,0.0,0.0
3738,3738,-0.6793390736377309,-0.7,1,359.0,622.0,1.0,539.0,1,0.0,0.0
3739,3739,-0.0543191974050965,-0.1,1,321.0,731.0,1.0,1168.0,1,0.0,0.0
3740,3740,-0.6609394007309866,-0.7,1,259.0,500.0,1.0,461.0,1,0.0,0.0
3741,3741,-0.9913387173995236,-1.0,1,337.0,700.0,1.0,243.0,1,0.0,0.0
3742,3742,0.24652440629439698,0.2,0,316.0,627.0,0.0,467.0,1,0.0,0.0
3743,3743,-0.8476196312226911,-0.8,1,254.0,842.0,1.0,744.0,1,0.0,0.0
3744,3744,0.9901524494151892,1.0,0,463.0,581.0,0.0,236.0,1,0.0,0.0
3745,3745,-0.3620695111789174,-0.4,1,357.0,733.0,1.0,470.0,1,0.0,0.0
3746,3746,0.001440773243723159,0.0,0,263.0,768.0,1.0,1029.0,0,0.0,0.0
3747,3747,0.6897458627236304,0.7,0,372.0,572.0,0.0,666.0,1,0.0,0.0
3748,3748,0.6398765028827704,0.6,0,280.0,908.0,0.0,802.0,1,0.0,0.0
3749,3749,-0.5833867366176173,-0.6,1,359.0,783.0,1.0,318.0,1,0.0,0.0
3750,3750,0.3810773679463497,0.4,0,338.0,664.0,0.0,338.0,1,0.0,0.0
3751,3751,0.1608506387050055,0.2,0,461.0,788.0,0.0,1431.0,1,0.0,0.0
3752,3752,-0.238144549546909,-0.2,1,352.0,785.0,1.0,283.0,1,0.0,0.0
3753,3753,-0.562267601718218,-0.6,1,489.0,810.0,1.0,331.0,1,0.0,0.0
3754,3754,0.481098423896418,0.5,0,251.0,952.0,0.0,417.0,1,0.0,0.0
3755,3755,-0.16910730508035843,-0.2,1,282.0,625.0,1.0,323.0,1,0.0,0.0
3756,3756,0.08856918724119223,0.1,0,398.0,886.0,0.0,1326.0,1,0.0,0.0
3757,3757,0.062040046203593935,0.1,0,397.0,540.0,1.0,2853.0,0,0.0,0.0
3758,3758,0.08881005571507616,0.1,0,276.0,644.0,0.0,470.0,1,0.0,0.0
3759,3759,-0.44163772765379905,-0.4,1,300.0,964.0,1.0,316.0,1,0.0,0.0
3760,3760,0.8286355296381238,0.8,0,294.0,913.0,0.0,263.0,1,0.0,0.0
3761,3761,0.4986517616173711,0.5,0,287.0,681.0,0.0,412.0,1,0.0,0.0
3762,3762,-0.6486764869037003,-0.6,1,267.0,538.0,1.0,365.0,1,0.0,0.0
3763,3763,0.26427823499564584,0.3,0,494.0,925.0,1.0,2111.0,0,0.0,0.0
3764,3764,0.9374197036225271,0.9,0,451.0,580.0,0.0,359.0,1,0.0,0.0
3765,3765,-0.31779660029250123,-0.3,1,430.0,808.0,1.0,492.0,1,0.0,0.0
3766,3766,-0.4899955671827412,-0.5,1,290.0,613.0,1.0,327.0,1,0.0,0.0
3767,3767,0.6298093298712764,0.6,0,441.0,884.0,0.0,165.0,1,0.0,0.0
3768,3768,-0.9610720879268944,-1.0,1,327.0,712.0,1.0,491.0,1,0.0,0.0
3769,3769,0.3345555059016114,0.3,0,470.0,556.0,0.0,864.0,1,0.0,0.0
3770,3770,0.46070807134900704,0.5,0,368.0,793.0,0.0,719.0,1,0.0,0.0
3771,3771,0.5032691682166948,0.5,0,250.0,582.0,0.0,778.0,1,0.0,0.0
3772,3772,-0.4107883147787106,-0.4,1,290.0,909.0,1.0,291.0,1,0.0,0.0
3773,3773,0.581710906188001,0.6,0,460.0,776.0,0.0,404.0,1,0.0,0.0
3774,3774,0.496431310079527,0.5,0,405.0,942.0,0.0,823.0,1,0.0,0.0
3775,3775,-0.41583143080935425,-0.4,1,313.0,527.0,1.0,510.0,1,0.0,0.0
3776,3776,0.8888993906947318,0.9,0,299.0,574.0,0.0,317.0,1,0.0,0.0
3777,3777,0.8812243865557181,0.9,0,383.0,867.0,0.0,150.0,1,0.0,0.0
3778,3778,-0.04761638023965409,-0.0,1,281.0,764.0,1.0,485.0,1,0.0,0.0
3779,3779,0.03824011144779704,0.0,0,444.0,810.0,1.0,1426.0,0,0.0,0.0
3780,3780,-0.7993013058502365,-0.8,1,310.0,854.0,1.0,176.0,1,0.0,0.0
3781,3781,-0.14381372973846718,-0.1,1,467.0,644.0,1.0,949.0,1,0.0,0.0
3782,3782,-0.49246218009421816,-0.5,1,415.0,821.0,1.0,374.0,1,0.0,0.0
3783,3783,0.5822898507477638,0.6,0,405.0,700.0,0.0,1335.0,1,0.0,0.0
3784,3784,-0.9262029832015253,-0.9,1,294.0,557.0,1.0,249.0,1,0.0,0.0
3785,3785,0.5988241015908511,0.6,0,408.0,951.0,0.0,511.0,1,0.0,0.0
3786,3786,-0.4721339531708739,-0.5,1,471.0,639.0,1.0,360.0,1,0.0,0.0
3787,3787,0.3460845940407653,0.3,0,483.0,671.0,0.0,276.0,1,0.0,0.0
3788,3788,0.2953948539174933,0.3,0,435.0,519.0,0.0,1256.0,1,0.0,0.0
3789,3789,-0.5228456807156692,-0.5,1,335.0,989.0,1.0,476.0,1,0.0,0.0
3790,3790,-0.29786879363624696,-0.3,1,446.0,844.0,1.0,2040.0,1,0.0,0.0
3791,3791,0.1927262674899366,0.2,0,341.0,674.0,0.0,2295.0,1,0.0,0.0
3792,3792,-0.5589656599462143,-0.6,1,294.0,809.0,1.0,367.0,1,0.0,0.0
3793,3793,0.9590282491437583,1.0,0,445.0,581.0,0.0,304.0,1,0.0,0.0
3794,3794,-0.5284736495974032,-0.5,1,277.0,944.0,1.0,369.0,1,0.0,0.0
3795,3795,-0.05419439473040111,-0.1,1,288.0,813.0,1.0,499.0,1,0.0,0.0
3796,3796,-0.279882104161399,-0.3,1,288.0,612.0,1.0,360.0,1,0.0,0.0
3797,3797,-0.48695433523544307,-0.5,1,461.0,689.0,1.0,650.0,1,0.0,0.0
3798,3798,-0.728454713081061,-0.7,1,422.0,862.0,1.0,276.0,1,0.0,0.0
3799,3799,-0.00886666965822025,-0.0,1,490.0,871.0,1.0,309.0,1,0.0,0.0
3800,3800,0.4921275566726835,0.5,0,280.0,977.0,0.0,163.0,1,0.0,0.0
3801,3801,-0.9544521369061902,-1.0,1,426.0,696.0,1.0,248.0,1,0.0,0.0
3802,3802,0.6294830192328278,0.6,0,423.0,932.0,0.0,725.0,1,0.0,0.0
3803,3803,0.5081859040495607,0.5,0,273.0,728.0,0.0,619.0,1,0.0,0.0
3804,3804,0.3829434646337131,0.4,0,327.0,683.0,0.0,1270.0,1,0.0,0.0
3805,3805,0.04163126361307401,0.0,0,274.0,678.0,0.0,618.0,1,0.0,0.0
3806,3806,-0.1770668094455652,-0.2,1,450.0,543.0,1.0,1267.0,1,0.0,0.0
3807,3807,0.3850441797093356,0.4,0,339.0,767.0,0.0,714.0,1,0.0,0.0
3808,3808,-0.9526840320750991,-1.0,1,410.0,511.0,1.0,349.0,1,0.0,0.0
3809,3809,-0.17126910473333679,-0.2,1,336.0,525.0,1.0,929.0,1,0.0,0.0
3810,3810,0.524617883987557,0.5,0,467.0,609.0,0.0,364.0,1,0.0,0.0
3811,3811,-0.8413970534113311,-0.8,1,432.0,849.0,1.0,209.0,1,0.0,0.0
3812,3812,0.7457094550021108,0.7,0,467.0,851.0,0.0,162.0,1,0.0,0.0
3813,3813,0.4092843096828358,0.4,0,405.0,547.0,0.0,448.0,1,0.0,0.0
3814,3814,-0.815086551292836,-0.8,1,426.0,805.0,1.0,339.0,1,0.0,0.0
3815,3815,-0.6068118367906319,-0.6,1,483.0,995.0,1.0,402.0,1,0.0,0.0
3816,3816,-0.20362427573706987,-0.2,1,290.0,538.0,1.0,1712.0,1,0.0,0.0
3817,3817,0.5179381538552612,0.5,0,270.0,665.0,0.0,475.0,1,0.0,0.0
3818,3818,0.25339115424384584,0.3,0,297.0,942.0,0.0,1571.0,1,0.0,0.0
3819,3819,0.2145511609038071,0.2,0,395.0,774.0,0.0,1421.0,1,0.0,0.0
3820,3820,-0.9230937490926676,-0.9,1,294.0,580.0,1.0,306.0,1,0.0,0.0
3821,3821,0.5194122591074624,0.5,0,367.0,516.0,0.0,907.0,1,0.0,0.0
3822,3822,0.9748510858893029,1.0,0,267.0,953.0,0.0,240.0,1,0.0,0.0
3823,3823,-0.6324676895146126,-0.6,1,366.0,749.0,1.0,605.0,1,0.0,0.0
3824,3824,0.4460257701067025,0.4,0,342.0,843.0,0.0,265.0,1,0.0,0.0
3825,3825,-0.016383955318625576,-0.0,1,314.0,733.0,1.0,1123.0,1,0.0,0.0
3826,3826,-0.39166545116702767,-0.4,1,383.0,897.0,1.0,720.0,1,0.0,0.0
3827,3827,0.0419692157679894,0.0,0,324.0,719.0,1.0,927.0,0,0.0,0.0
3828,3828,0.9866077888873463,1.0,0,303.0,630.0,0.0,467.0,1,0.0,0.0
3829,3829,0.977332933408328,1.0,0,439.0,982.0,0.0,399.0,1,0.0,0.0
3830,3830,0.3860081153142778,0.4,0,299.0,803.0,0.0,368.0,1,0.0,0.0
3831,3831,0.7957311051137954,0.8,0,383.0,836.0,0.0,331.0,1,0.0,0.0
3832,3832,-0.7038030430845175,-0.7,1,336.0,880.0,1.0,324.0,1,0.0,0.0
3833,3833,0.6507122646900503,0.7,0,329.0,628.0,0.0,273.0,1,0.0,0.0
3834,3834,-0.31673514428877203,-0.3,1,475.0,699.0,1.0,476.0,1,0.0,0.0
3835,3835,0.4710634351158207,0.5,0,391.0,537.0,0.0,402.0,1,0.0,0.0
3836,3836,0.009010460582648872,0.0,0,357.0,849.0,1.0,624.0,0,0.0,0.0
3837,3837,0.526545742496934,0.5,0,348.0,838.0,0.0,674.0,1,0.0,0.0
3838,3838,-0.05541685349860059,-0.1,1,268.0,545.0,1.0,747.0,1,0.0,0.0
3839,3839,-0.8930656449717449,-0.9,1,267.0,856.0,1.0,317.0,1,0.0,0.0
3840,3840,-0.2274315866235026,-0.2,1,447.0,646.0,1.0,627.0,1,0.0,0.0
3841,3841,-0.26013317169977546,-0.3,1,460.0,649.0,1.0,371.0,1,0.0,0.0
3842,3842,0.3714653676508932,0.4,0,454.0,876.0,0.0,810.0,1,0.0,0.0
3843,3843,0.18498951854112367,0.2,0,327.0,529.0,0.0,444.0,1,0.0,0.0
3844,3844,-0.3396685978426659,-0.3,1,325.0,645.0,1.0,350.0,1,0.0,0.0
3845,3845,-0.7235604427506412,-0.7,1,253.0,809.0,1.0,328.0,1,0.0,0.0
3846,3846,0.985162056938546,1.0,0,474.0,858.0,0.0,248.0,1,0.0,0.0
3847,3847,0.9509174859663283,1.0,0,387.0,624.0,0.0,229.0,1,0.0,0.0
3848,3848,0.5936805156268476,0.6,0,263.0,539.0,0.0,398.0,1,0.0,0.0
3849,3849,0.9662814310228913,1.0,0,304.0,603.0,0.0,303.0,1,0.0,0.0
3850,3850,0.25465284556953116,0.3,0,310.0,792.0,0.0,1028.0,1,0.0,0.0
3851,3851,0.6617987169629849,0.7,0,441.0,985.0,0.0,384.0,1,0.0,0.0
3852,3852,-0.10118684447040516,-0.1,1,385.0,833.0,1.0,442.0,1,0.0,0.0
3853,3853,0.4059285883587058,0.4,0,311.0,999.0,0.0,380.0,1,0.0,0.0
3854,3854,-0.4540694818567024,-0.5,1,346.0,655.0,1.0,329.0,1,0.0,0.0
3855,3855,0.818549125657049,0.8,0,452.0,758.0,0.0,370.0,1,0.0,0.0
3856,3856,-0.039207151220991054,-0.0,1,438.0,887.0,1.0,465.0,1,0.0,0.0
3857,3857,0.48378675132415005,0.5,0,403.0,585.0,0.0,772.0,1,0.0,0.0
3858,3858,-0.019845727590708906,-0.0,1,264.0,670.0,1.0,386.0,1,0.0,0.0
3859,3859,0.4749946931307636,0.5,0,404.0,938.0,0.0,328.0,1,0.0,0.0
3860,3860,-0.9303787191239183,-0.9,1,488.0,876.0,1.0,366.0,1,0.0,0.0
3861,3861,-0.2754379661783126,-0.3,1,418.0,959.0,1.0,883.0,1,0.0,0.0
3862,3862,-0.41840180223965207,-0.4,1,311.0,848.0,1.0,341.0,1,0.0,0.0
3863,3863,-0.612740698852444,-0.6,1,379.0,708.0,1.0,233.0,1,0.0,0.0
3864,3864,-0.8693020284449446,-0.9,1,422.0,743.0,1.0,285.0,1,0.0,0.0
3865,3865,0.17308342601447269,0.2,0,348.0,993.0,0.0,2669.0,1,0.0,0.0
3866,3866,-0.3151011000551043,-0.3,1,337.0,971.0,1.0,1422.0,1,0.0,0.0
3867,3867,0.6430705043160372,0.6,0,423.0,689.0,0.0,458.0,1,0.0,0.0
3868,3868,-0.3831902159217313,-0.4,1,423.0,733.0,1.0,434.0,1,0.0,0.0
3869,3869,0.9936501236651565,1.0,0,470.0,802.0,0.0,478.0,1,0.0,0.0
3870,3870,0.7642252249514354,0.8,0,286.0,706.0,0.0,438.0,1,0.0,0.0
3871,3871,0.8056613382030602,0.8,0,395.0,598.0,0.0,367.0,1,0.0,0.0
3872,3872,0.2596448578890349,0.3,0,308.0,770.0,0.0,2412.0,1,0.0,0.0
3873,3873,-0.08175742076802561,-0.1,1,348.0,591.0,1.0,471.0,1,0.0,0.0
3874,3874,-0.23173126120359666,-0.2,1,491.0,515.0,1.0,624.0,1,0.0,0.0
3875,3875,-0.17924157904143034,-0.2,1,340.0,719.0,1.0,711.0,1,0.0,0.0
3876,3876,0.004787635694545989,0.0,0,282.0,847.0,1.0,1261.0,0,0.0,0.0
3877,3877,-0.857761817028087,-0.9,1,325.0,880.0,1.0,345.0,1,0.0,0.0
3878,3878,0.721135302840787,0.7,0,292.0,920.0,0.0,388.0,1,0.0,0.0
3879,3879,-0.47245691536775025,-0.5,1,283.0,846.0,1.0,551.0,1,0.0,0.0
3880,3880,-0.7346321211401192,-0.7,1,279.0,557.0,1.0,304.0,1,0.0,0.0
3881,3881,-0.39041816725859735,-0.4,1,378.0,856.0,1.0,326.0,1,0.0,0.0
3882,3882,-0.7180167900930532,-0.7,1,449.0,807.0,1.0,494.0,1,0.0,0.0
3883,3883,-0.6394530877362583,-0.6,1,489.0,743.0,1.0,1358.0,1,0.0,0.0
3884,3884,0.3045241646477197,0.3,0,277.0,947.0,0.0,1366.0,1,0.0,0.0
3885,3885,0.9124444600722235,0.9,0,331.0,686.0,0.0,353.0,1,0.0,0.0
3886,3886,0.7917075996703298,0.8,0,384.0,992.0,0.0,234.0,1,0.0,0.0
3887,3887,0.11177968318121523,0.1,0,446.0,937.0,0.0,587.0,1,0.0,0.0
3888,3888,-0.3068993647105458,-0.3,1,319.0,813.0,1.0,338.0,1,0.0,0.0
3889,3889,-0.3771539061222666,-0.4,1,480.0,618.0,1.0,302.0,1,0.0,0.0
3890,3890,-0.3105008433814387,-0.3,1,276.0,910.0,1.0,484.0,1,0.0,0.0
3891,3891,-0.6309743775981547,-0.6,1,344.0,625.0,1.0,311.0,1,0.0,0.0
3892,3892,-0.6971613897808662,-0.7,1,420.0,624.0,1.0,166.0,1,0.0,0.0
3893,3893,0.1357656831775096,0.1,0,302.0,857.0,1.0,271.0,0,0.0,0.0
3894,3894,-0.20723993895712556,-0.2,1,435.0,967.0,1.0,418.0,1,0.0,0.0
3895,3895,0.5707357592873987,0.6,0,371.0,956.0,0.0,383.0,1,0.0,0.0
3896,3896,0.47212110616245306,0.5,0,297.0,687.0,0.0,286.0,1,0.0,0.0
3897,3897,0.623113302828822,0.6,0,388.0,620.0,0.0,382.0,1,0.0,0.0
3898,3898,-0.5983468223549504,-0.6,1,328.0,563.0,1.0,519.0,1,0.0,0.0
3899,3899,-0.7777276317191968,-0.8,1,465.0,582.0,1.0,303.0,1,0.0,0.0
3900,3900,0.05639485250799847,0.1,0,411.0,963.0,1.0,2246.0,0,0.0,0.0
3901,3901,0.9543929230014596,1.0,0,296.0,570.0,0.0,334.0,1,0.0,0.0
3902,3902,0.12420168913024088,0.1,0,338.0,790.0,0.0,3482.0,1,0.0,0.0
3903,3903,-0.019523249726171032,-0.0,1,357.0,881.0,1.0,602.0,1,0.0,0.0
3904,3904,0.3537704278397231,0.4,0,376.0,962.0,0.0,492.0,1,0.0,0.0
3905,3905,-0.29001127444890673,-0.3,1,449.0,818.0,1.0,633.0,1,0.0,0.0
3906,3906,-0.6826677917245727,-0.7,1,409.0,944.0,1.0,277.0,1,0.0,0.0
3907,3907,0.13774197620087025,0.1,0,459.0,603.0,1.0,1978.0,0,0.0,0.0
3908,3908,-0.506706680899984,-0.5,1,271.0,967.0,1.0,292.0,1,0.0,0.0
3909,3909,0.03745464832280265,0.0,0,467.0,849.0,0.0,834.0,1,0.0,0.0
3910,3910,0.8093941079320268,0.8,0,360.0,546.0,0.0,414.0,1,0.0,0.0
3911,3911,0.1844555996335726,0.2,0,456.0,640.0,0.0,2034.0,1,0.0,0.0
3912,3912,-0.03876676301317983,-0.0,1,488.0,752.0,1.0,3150.0,1,0.0,0.0
3913,3913,-0.39370770952468703,-0.4,1,255.0,822.0,1.0,283.0,1,0.0,0.0
3914,3914,-0.3327730354977809,-0.3,1,297.0,973.0,1.0,340.0,1,0.0,0.0
3915,3915,0.26123864643195294,0.3,0,390.0,888.0,0.0,692.0,1,0.0,0.0
3916,3916,0.7358893347831541,0.7,0,433.0,626.0,0.0,231.0,1,0.0,0.0
3917,3917,-0.22277841151856315,-0.2,1,382.0,706.0,1.0,422.0,1,0.0,0.0
3918,3918,0.2515006258218413,0.3,0,462.0,949.0,1.0,1899.0,0,0.0,0.0
3919,3919,0.2633980121155335,0.3,0,266.0,612.0,0.0,602.0,1,0.0,0.0
3920,3920,0.08176919920655723,0.1,0,335.0,963.0,0.0,492.0,1,0.0,0.0
3921,3921,-0.0620336075458463,-0.1,1,330.0,582.0,1.0,688.0,1,0.0,0.0
3922,3922,0.7616538953533343,0.8,0,432.0,776.0,0.0,422.0,1,0.0,0.0
3923,3923,0.6312680247878741,0.6,0,341.0,845.0,0.0,474.0,1,0.0,0.0
3924,3924,-0.680643332224347,-0.7,1,498.0,760.0,1.0,352.0,1,0.0,0.0
3925,3925,-0.2489662755678128,-0.2,1,324.0,588.0,1.0,328.0,1,0.0,0.0
3926,3926,-0.9385116421243014,-0.9,1,344.0,530.0,1.0,306.0,1,0.0,0.0
3927,3927,-0.7903467580376449,-0.8,1,487.0,920.0,1.0,163.0,1,0.0,0.0
3928,3928,0.4407305261993497,0.4,0,440.0,891.0,0.0,289.0,1,0.0,0.0
3929,3929,0.021223213896246262,0.0,0,346.0,743.0,1.0,2091.0,0,0.0,0.0
3930,3930,0.18765607500387183,0.2,0,308.0,588.0,1.0,1524.0,0,0.0,0.0
3931,3931,0.07398498334031545,0.1,0,347.0,634.0,0.0,859.0,1,0.0,0.0
3932,3932,0.3947404675704387,0.4,0,336.0,533.0,0.0,531.0,1,0.0,0.0
3933,3933,0.4392417728993332,0.4,0,429.0,840.0,0.0,581.0,1,0.0,0.0
3934,3934,-0.92918674529918,-0.9,1,393.0,565.0,1.0,422.0,1,0.0,0.0
3935,3935,-0.30148001567513005,-0.3,1,276.0,500.0,1.0,434.0,1,0.0,0.0
3936,3936,-0.23041542145764415,-0.2,1,462.0,647.0,1.0,571.0,1,0.0,0.0
3937,3937,-0.31083126390374827,-0.3,1,393.0,693.0,1.0,424.0,1,0.0,0.0
3938,3938,0.06869599704894558,0.1,0,274.0,908.0,1.0,918.0,0,0.0,0.0
