,trial,coherence,coherence_bin,correct_side,checker_onset,decision,decision_time,correct_decision,green_side,chosen_color
2780,2780,0.859567065546936,0.9,1.0,125.0,1.0,5875.0,1,0.0,1.0
2781,2781,-0.5547979702312626,-0.6,0.0,125.0,1.0,5875.0,0,0.0,1.0
2782,2782,-0.037878359684488716,-0.0,1.0,125.0,0.0,5875.0,0,1.0,1.0
2783,2783,0.4510283556628091,0.5,1.0,125.0,0.0,5875.0,0,0.0,0.0
2784,2784,-0.7778486598731111,-0.8,1.0,125.0,1.0,5875.0,1,1.0,0.0
2785,2785,0.1337868595352486,0.1,0.0,125.0,0.0,5875.0,1,1.0,1.0
2786,2786,-0.7439580129918589,-0.7,0.0,125.0,0.0,5875.0,1,0.0,0.0
2787,2787,0.4456402153710791,0.4,0.0,125.0,0.0,5875.0,1,1.0,1.0
2788,2788,-0.7675324371451004,-0.8,0.0,125.0,0.0,5875.0,1,0.0,0.0
2789,2789,-0.3203107977097269,-0.3,0.0,125.0,0.0,5875.0,1,0.0,0.0
2790,2790,0.16140048516471317,0.2,0.0,125.0,0.0,5875.0,1,1.0,1.0
2791,2791,0.6502489899948919,0.7,1.0,125.0,0.0,5875.0,0,0.0,0.0
2792,2792,0.240167155288607,0.2,1.0,125.0,1.0,5875.0,1,0.0,1.0
2793,2793,-0.233597189819316,-0.2,0.0,125.0,1.0,5875.0,0,0.0,1.0
2794,2794,-0.05709995450777483,-0.1,1.0,125.0,0.0,5875.0,0,1.0,1.0
2795,2795,-0.21415230333514068,-0.2,0.0,125.0,0.0,5875.0,1,0.0,0.0
2796,2796,0.3632278470818101,0.4,1.0,125.0,1.0,5875.0,1,0.0,1.0
2797,2797,0.7664829713592268,0.8,1.0,125.0,0.0,5875.0,0,0.0,0.0
2798,2798,0.8529903093060601,0.9,0.0,125.0,1.0,5875.0,0,1.0,0.0
2799,2799,-0.30704713752958,-0.3,1.0,125.0,0.0,5875.0,0,1.0,1.0
2800,2800,-0.2225526415540211,-0.2,1.0,125.0,0.0,5875.0,0,1.0,1.0
2801,2801,0.46737631559513615,0.5,0.0,125.0,1.0,5875.0,0,1.0,0.0
2802,2802,-0.365958089492175,-0.4,0.0,125.0,1.0,5875.0,0,0.0,1.0
2803,2803,0.08703105049688264,0.1,1.0,125.0,0.0,5875.0,0,0.0,0.0
2804,2804,-0.585107193118968,-0.6,1.0,125.0,0.0,5875.0,0,1.0,1.0
2805,2805,0.4452899981811197,0.4,0.0,125.0,0.0,5875.0,1,1.0,1.0
2806,2806,-0.21896164741516544,-0.2,1.0,125.0,0.0,5875.0,0,1.0,1.0
2807,2807,0.0411844373206427,0.0,1.0,125.0,0.0,5875.0,0,0.0,0.0
2808,2808,0.8384143669708689,0.8,0.0,125.0,0.0,5875.0,1,1.0,1.0
2809,2809,0.19254467396839947,0.2,1.0,125.0,1.0,5875.0,1,0.0,1.0
2810,2810,-0.5051039538497003,-0.5,1.0,125.0,0.0,5875.0,0,1.0,1.0
2811,2811,-0.34809085186457267,-0.3,0.0,125.0,0.0,5875.0,1,0.0,0.0
2812,2812,0.14151166443534458,0.1,0.0,125.0,1.0,5875.0,0,1.0,0.0
2813,2813,-0.8327521844458685,-0.8,1.0,125.0,1.0,5875.0,1,1.0,0.0
2814,2814,0.03232180504671822,0.0,1.0,125.0,0.0,5875.0,0,0.0,0.0
2815,2815,-0.505233390217567,-0.5,0.0,125.0,1.0,5875.0,0,0.0,1.0
2816,2816,-0.592031946338377,-0.6,1.0,125.0,1.0,5875.0,1,1.0,0.0
2817,2817,0.5600511944417289,0.6,0.0,125.0,0.0,5875.0,1,1.0,1.0
2818,2818,-0.06231612126838215,-0.1,1.0,125.0,1.0,5875.0,1,1.0,0.0
2819,2819,-0.49454305915936264,-0.5,0.0,125.0,0.0,5875.0,1,0.0,0.0
2820,2820,0.617041901286356,0.6,0.0,125.0,0.0,5875.0,1,1.0,1.0
2821,2821,0.1500839718457262,0.2,1.0,125.0,1.0,5875.0,1,0.0,1.0
2822,2822,-0.32452456954913456,-0.3,1.0,125.0,1.0,5875.0,1,1.0,0.0
2823,2823,-0.5044611185623398,-0.5,1.0,125.0,1.0,5875.0,1,1.0,0.0
2824,2824,0.40017392644559024,0.4,1.0,125.0,1.0,5875.0,1,0.0,1.0
2825,2825,0.40080791855566,0.4,1.0,125.0,0.0,5875.0,0,0.0,0.0
2826,2826,-0.3871822163461244,-0.4,1.0,125.0,0.0,5875.0,0,1.0,1.0
2827,2827,-0.519026937498694,-0.5,0.0,125.0,1.0,5875.0,0,0.0,1.0
2828,2828,0.06810183893283273,0.1,1.0,125.0,1.0,5875.0,1,0.0,1.0
2829,2829,0.8417193257716801,0.8,1.0,125.0,1.0,5875.0,1,0.0,1.0
2830,2830,-0.036023147801673705,-0.0,0.0,125.0,1.0,5875.0,0,0.0,1.0
2831,2831,0.6436623291441205,0.6,0.0,125.0,0.0,5875.0,1,1.0,1.0
2832,2832,-0.32436280745093515,-0.3,0.0,125.0,1.0,5875.0,0,0.0,1.0
2833,2833,0.7322358598686821,0.7,0.0,125.0,0.0,5875.0,1,1.0,1.0
2834,2834,0.1552399945812869,0.2,1.0,125.0,0.0,5875.0,0,0.0,0.0
2835,2835,-0.16787732516517784,-0.2,1.0,125.0,0.0,5875.0,0,1.0,1.0
2836,2836,0.2816046704405396,0.3,1.0,125.0,0.0,5875.0,0,0.0,0.0
2837,2837,0.5254703935275563,0.5,1.0,125.0,1.0,5875.0,1,0.0,1.0
2838,2838,0.1058626999429425,0.1,0.0,125.0,1.0,5875.0,0,1.0,0.0
2839,2839,0.766051192212995,0.8,0.0,125.0,0.0,5875.0,1,1.0,1.0
2840,2840,0.5786298410101595,0.6,0.0,125.0,0.0,5875.0,1,1.0,1.0
2841,2841,-0.8659848954983634,-0.9,1.0,125.0,0.0,5875.0,0,1.0,1.0
2842,2842,0.1710218077402531,0.2,0.0,125.0,1.0,5875.0,0,1.0,0.0
2843,2843,-0.4365055624896342,-0.4,0.0,125.0,1.0,5875.0,0,0.0,1.0
2844,2844,0.15191943203190938,0.2,1.0,125.0,0.0,2735.0,0,0.0,0.0
2845,2845,-0.6216903451916971,-0.6,1.0,125.0,1.0,5875.0,1,1.0,0.0
2846,2846,-0.4884105883762973,-0.5,0.0,125.0,1.0,5875.0,0,0.0,1.0
2847,2847,-0.5933486408543196,-0.6,0.0,125.0,0.0,5875.0,1,0.0,0.0
2848,2848,0.4340892312207215,0.4,1.0,125.0,1.0,5875.0,1,0.0,1.0
2849,2849,-0.3556710368179522,-0.4,1.0,125.0,1.0,5875.0,1,1.0,0.0
2850,2850,0.8660351057164705,0.9,0.0,125.0,0.0,5875.0,1,1.0,1.0
2851,2851,-0.8992913767481876,-0.9,1.0,125.0,0.0,5875.0,0,1.0,1.0
2852,2852,0.23547174683402716,0.2,1.0,125.0,1.0,5875.0,1,0.0,1.0
2853,2853,-0.7213705869168525,-0.7,1.0,125.0,0.0,5875.0,0,1.0,1.0
2854,2854,0.027315340124527188,0.0,0.0,125.0,1.0,5875.0,0,1.0,0.0
2855,2855,0.0031804463977108677,0.0,0.0,125.0,0.0,5875.0,1,1.0,1.0
2856,2856,-0.3190465904375892,-0.3,1.0,125.0,1.0,5875.0,1,1.0,0.0
2857,2857,0.7659279741354955,0.8,1.0,125.0,0.0,5875.0,0,0.0,0.0
2858,2858,0.7316083251283053,0.7,0.0,125.0,0.0,5875.0,1,1.0,1.0
2859,2859,-0.39144595141814054,-0.4,1.0,125.0,1.0,5875.0,1,1.0,0.0
2860,2860,-0.4445739814338814,-0.4,0.0,125.0,0.0,5875.0,1,0.0,0.0
2861,2861,0.8878750377544099,0.9,0.0,125.0,0.0,5875.0,1,1.0,1.0
2862,2862,0.7905293885790609,0.8,0.0,125.0,0.0,5875.0,1,1.0,1.0
2863,2863,-0.773967058945684,-0.8,0.0,125.0,1.0,5875.0,0,0.0,1.0
2864,2864,0.10345820192145572,0.1,0.0,125.0,0.0,5875.0,1,1.0,1.0
2865,2865,0.023389242120320786,0.0,0.0,125.0,0.0,5875.0,1,1.0,1.0
2866,2866,-0.6507578403783019,-0.7,0.0,125.0,1.0,5875.0,0,0.0,1.0
2867,2867,-0.00011490270624470167,-0.0,1.0,125.0,0.0,5875.0,0,1.0,1.0
2868,2868,-0.5581492880331242,-0.6,0.0,125.0,1.0,5875.0,0,0.0,1.0
2869,2869,-0.6590766409644863,-0.7,0.0,125.0,1.0,5875.0,0,0.0,1.0
2870,2870,0.7944990903129808,0.8,0.0,125.0,0.0,5875.0,1,1.0,1.0
2871,2871,-0.2992055454992161,-0.3,1.0,125.0,0.0,5875.0,0,1.0,1.0
2872,2872,-0.5996381211117717,-0.6,0.0,125.0,1.0,5875.0,0,0.0,1.0
2873,2873,0.4112482108138785,0.4,0.0,125.0,1.0,5875.0,0,1.0,0.0
2874,2874,-0.53673881810026,-0.5,0.0,125.0,1.0,5875.0,0,0.0,1.0
2875,2875,0.023603690213980344,0.0,0.0,125.0,1.0,5875.0,0,1.0,0.0
2876,2876,-0.6768170456577254,-0.7,0.0,125.0,1.0,5875.0,0,0.0,1.0
2877,2877,0.4510764476051613,0.5,1.0,125.0,0.0,5875.0,0,0.0,0.0
2878,2878,-0.4783816449258658,-0.5,1.0,125.0,0.0,5875.0,0,1.0,1.0
2879,2879,0.7764981936477572,0.8,0.0,125.0,0.0,5875.0,1,1.0,1.0
2880,2880,-0.08587525556178721,-0.1,1.0,125.0,0.0,5875.0,0,1.0,1.0
2881,2881,-0.239668772501469,-0.2,0.0,125.0,1.0,5875.0,0,0.0,1.0
2882,2882,0.450616278275498,0.5,0.0,125.0,0.0,5875.0,1,1.0,1.0
2883,2883,-0.12918743021151224,-0.1,1.0,125.0,1.0,5875.0,1,1.0,0.0
2884,2884,0.24242048284958384,0.2,0.0,125.0,0.0,5875.0,1,1.0,1.0
2885,2885,0.017019164186720004,0.0,0.0,125.0,1.0,5875.0,0,1.0,0.0
2886,2886,0.7102122253184079,0.7,0.0,125.0,1.0,5875.0,0,1.0,0.0
2887,2887,-0.5738743897602054,-0.6,1.0,125.0,1.0,5875.0,1,1.0,0.0
2888,2888,0.6006938190598515,0.6,1.0,125.0,0.0,5875.0,0,0.0,0.0
2889,2889,0.39492145320537564,0.4,0.0,125.0,1.0,5875.0,0,1.0,0.0
2890,2890,0.48206453349083367,0.5,1.0,125.0,0.0,5875.0,0,0.0,0.0
2891,2891,0.1851847703859254,0.2,1.0,125.0,0.0,5875.0,0,0.0,0.0
2892,2892,0.5205458504361916,0.5,1.0,125.0,1.0,5875.0,1,0.0,1.0
2893,2893,-0.641209671228032,-0.6,0.0,125.0,1.0,5875.0,0,0.0,1.0
2894,2894,0.648906164462271,0.6,0.0,125.0,1.0,5875.0,0,1.0,0.0
2895,2895,-0.8258258238148019,-0.8,1.0,125.0,0.0,5875.0,0,1.0,1.0
2896,2896,0.3165189515065471,0.3,0.0,125.0,0.0,5875.0,1,1.0,1.0
2897,2897,0.8007863987284828,0.8,1.0,125.0,0.0,5875.0,0,0.0,0.0
2898,2898,-0.7295600628920441,-0.7,0.0,125.0,1.0,5875.0,0,0.0,1.0
2899,2899,0.12275918096659033,0.1,1.0,125.0,0.0,5875.0,0,0.0,0.0
2900,2900,0.28051540477826686,0.3,0.0,125.0,1.0,5875.0,0,1.0,0.0
2901,2901,-0.5839425221313119,-0.6,0.0,125.0,1.0,5875.0,0,0.0,1.0
2902,2902,-0.7421277844462068,-0.7,0.0,125.0,1.0,5875.0,0,0.0,1.0
2903,2903,0.7926797431457809,0.8,1.0,125.0,1.0,5875.0,1,0.0,1.0
2904,2904,-0.23263510815927635,-0.2,0.0,125.0,1.0,5875.0,0,0.0,1.0
2905,2905,0.5865747225046213,0.6,1.0,125.0,0.0,5875.0,0,0.0,0.0
2906,2906,0.5109622755188031,0.5,1.0,125.0,1.0,5875.0,1,0.0,1.0
2907,2907,0.07029188350854998,0.1,1.0,125.0,0.0,5875.0,0,0.0,0.0
2908,2908,-0.5256638164718788,-0.5,0.0,125.0,1.0,5875.0,0,0.0,1.0
2909,2909,0.4002147665831389,0.4,1.0,125.0,1.0,5875.0,1,0.0,1.0
2910,2910,-0.21586865468560368,-0.2,1.0,125.0,0.0,5875.0,0,1.0,1.0
2911,2911,-0.0951422808571194,-0.1,1.0,125.0,1.0,5875.0,1,1.0,0.0
2912,2912,0.8576301531140732,0.9,1.0,125.0,1.0,5875.0,1,0.0,1.0
2913,2913,0.5849955301579098,0.6,0.0,125.0,1.0,5875.0,0,1.0,0.0
2914,2914,-0.44751272436176387,-0.4,1.0,125.0,1.0,5875.0,1,1.0,0.0
2915,2915,0.8435181858884763,0.8,1.0,125.0,1.0,5875.0,1,0.0,1.0
2916,2916,0.16898160082712443,0.2,1.0,125.0,0.0,5875.0,0,0.0,0.0
2917,2917,0.7482335220578215,0.7,1.0,125.0,1.0,5875.0,1,0.0,1.0
2918,2918,-0.6849614708396385,-0.7,0.0,125.0,0.0,5875.0,1,0.0,0.0
2919,2919,-0.6049557158732922,-0.6,1.0,125.0,0.0,5875.0,0,1.0,1.0
2920,2920,-0.8887681172182936,-0.9,1.0,125.0,0.0,5875.0,0,1.0,1.0
2921,2921,0.340434114123468,0.3,1.0,125.0,1.0,5875.0,1,0.0,1.0
2922,2922,0.7436192051324958,0.7,1.0,125.0,1.0,5875.0,1,0.0,1.0
2923,2923,0.6193022221597658,0.6,0.0,125.0,1.0,5875.0,0,1.0,0.0
2924,2924,-0.20054059094649657,-0.2,0.0,125.0,1.0,5875.0,0,0.0,1.0
2925,2925,-0.17524119377807035,-0.2,1.0,125.0,1.0,5875.0,1,1.0,0.0
2926,2926,-0.3025379553377685,-0.3,1.0,125.0,1.0,5875.0,1,1.0,0.0
2927,2927,-0.38454003723228825,-0.4,0.0,125.0,1.0,5875.0,0,0.0,1.0
2928,2928,0.1495563550078095,0.1,0.0,125.0,1.0,5875.0,0,1.0,0.0
2929,2929,0.8806742276715228,0.9,1.0,125.0,1.0,5875.0,1,0.0,1.0
2930,2930,-0.20084116788965534,-0.2,0.0,125.0,1.0,5875.0,0,0.0,1.0
2931,2931,-0.6740695311468075,-0.7,1.0,125.0,1.0,5875.0,1,1.0,0.0
2932,2932,-0.44829224512574234,-0.4,1.0,125.0,1.0,5875.0,1,1.0,0.0
2933,2933,0.008188022027998287,0.0,1.0,125.0,1.0,5875.0,1,0.0,1.0
2934,2934,0.35970002745395935,0.4,1.0,125.0,0.0,5875.0,0,0.0,0.0
2935,2935,-0.4076206283873875,-0.4,0.0,125.0,1.0,5875.0,0,0.0,1.0
2936,2936,0.40147413798817,0.4,1.0,125.0,0.0,5875.0,0,0.0,0.0
2937,2937,-0.18708533443061925,-0.2,0.0,125.0,1.0,2795.0,0,0.0,1.0
2938,2938,0.09426734418822402,0.1,0.0,125.0,0.0,5875.0,1,1.0,1.0
2939,2939,0.6177123348660062,0.6,0.0,125.0,1.0,5875.0,0,1.0,0.0
2940,2940,-0.37016935560590514,-0.4,0.0,125.0,1.0,5875.0,0,0.0,1.0
2941,2941,-0.17744351454564944,-0.2,1.0,125.0,1.0,5875.0,1,1.0,0.0
2942,2942,-0.11764460544356337,-0.1,1.0,125.0,0.0,5875.0,0,1.0,1.0
2943,2943,-0.38641621624568845,-0.4,1.0,125.0,1.0,5875.0,1,1.0,0.0
2944,2944,0.7273992303292643,0.7,0.0,125.0,1.0,5875.0,0,1.0,0.0
2945,2945,0.25228104917340144,0.3,1.0,125.0,1.0,5875.0,1,0.0,1.0
2946,2946,-0.12526476716228163,-0.1,1.0,125.0,0.0,5875.0,0,1.0,1.0
2947,2947,-0.5577996705311963,-0.6,1.0,125.0,1.0,5875.0,1,1.0,0.0
2948,2948,0.4522680504354969,0.5,1.0,125.0,0.0,5875.0,0,0.0,0.0
2949,2949,-0.8002581964096712,-0.8,1.0,125.0,1.0,5875.0,1,1.0,0.0
2950,2950,0.34112757469377886,0.3,1.0,125.0,1.0,5875.0,1,0.0,1.0
2951,2951,-0.4540034076109139,-0.5,0.0,125.0,1.0,5875.0,0,0.0,1.0
2952,2952,-0.12709438378809956,-0.1,0.0,125.0,0.0,5875.0,1,0.0,0.0
2953,2953,0.4238429378661198,0.4,0.0,125.0,0.0,5875.0,1,1.0,1.0
2954,2954,-0.3775540967234674,-0.4,0.0,125.0,1.0,5875.0,0,0.0,1.0
2955,2955,-0.6247656673319484,-0.6,1.0,125.0,1.0,5875.0,1,1.0,0.0
2956,2956,0.708431068205215,0.7,0.0,125.0,0.0,5875.0,1,1.0,1.0
2957,2957,-0.2811403834329864,-0.3,1.0,125.0,1.0,5875.0,1,1.0,0.0
2958,2958,0.12902088969770886,0.1,1.0,125.0,1.0,5875.0,1,0.0,1.0
2959,2959,0.8128327505214218,0.8,1.0,125.0,0.0,5875.0,0,0.0,0.0
2960,2960,-0.27774350966353656,-0.3,1.0,125.0,1.0,5875.0,1,1.0,0.0
2961,2961,0.22640352149748633,0.2,1.0,125.0,0.0,5875.0,0,0.0,0.0
2962,2962,0.18417966253501816,0.2,1.0,125.0,1.0,5875.0,1,0.0,1.0
2963,2963,0.4269879710754315,0.4,1.0,125.0,1.0,5875.0,1,0.0,1.0
2964,2964,-0.864226752280426,-0.9,0.0,125.0,1.0,5875.0,0,0.0,1.0
2965,2965,0.30079207016586096,0.3,1.0,125.0,0.0,5875.0,0,0.0,0.0
2966,2966,0.8046174713032052,0.8,0.0,125.0,0.0,5875.0,1,1.0,1.0
2967,2967,0.08949235539233868,0.1,0.0,125.0,1.0,5875.0,0,1.0,0.0
2968,2968,-0.7716571498533754,-0.8,0.0,125.0,1.0,5875.0,0,0.0,1.0
2969,2969,0.09968714310055504,0.1,0.0,125.0,0.0,5875.0,1,1.0,1.0
2970,2970,0.3776996588372473,0.4,1.0,125.0,1.0,5875.0,1,0.0,1.0
2971,2971,-0.756385325622664,-0.8,0.0,125.0,0.0,5875.0,1,0.0,0.0
2972,2972,-0.20856276628672166,-0.2,0.0,125.0,1.0,5875.0,0,0.0,1.0
2973,2973,-0.0014384285241701988,-0.0,0.0,125.0,0.0,2965.0,1,0.0,0.0
2974,2974,-0.7741150970044671,-0.8,0.0,125.0,0.0,5875.0,1,0.0,0.0
2975,2975,0.8627322208959306,0.9,1.0,125.0,1.0,5875.0,1,0.0,1.0
2976,2976,0.31713382942239987,0.3,1.0,125.0,1.0,5875.0,1,0.0,1.0
2977,2977,0.029585156970162063,0.0,1.0,125.0,1.0,5875.0,1,0.0,1.0
2978,2978,0.07528327979368099,0.1,1.0,125.0,1.0,5875.0,1,0.0,1.0
2979,2979,0.5939983328190989,0.6,1.0,125.0,1.0,5875.0,1,0.0,1.0
2980,2980,0.7166377601411268,0.7,0.0,125.0,1.0,5875.0,0,1.0,0.0
2981,2981,-0.8907147622021842,-0.9,1.0,125.0,1.0,5875.0,1,1.0,0.0
2982,2982,-0.0749895992272871,-0.1,1.0,125.0,1.0,5875.0,1,1.0,0.0
2983,2983,-0.6842853613318719,-0.7,1.0,125.0,0.0,5875.0,0,1.0,1.0
2984,2984,0.27578993300547305,0.3,1.0,125.0,1.0,5875.0,1,0.0,1.0
2985,2985,0.41592146520066187,0.4,0.0,125.0,1.0,5875.0,0,1.0,0.0
2986,2986,-0.022692445974270337,-0.0,0.0,125.0,1.0,2815.0,0,0.0,1.0
2987,2987,0.17211852226651858,0.2,0.0,125.0,1.0,5875.0,0,1.0,0.0
2988,2988,0.8161473421775735,0.8,0.0,125.0,1.0,5875.0,0,1.0,0.0
2989,2989,-0.741234661843216,-0.7,1.0,125.0,1.0,5875.0,1,1.0,0.0
2990,2990,0.6638984967449025,0.7,1.0,125.0,1.0,5875.0,1,0.0,1.0
2991,2991,0.04328544704446147,0.0,0.0,125.0,0.0,5875.0,1,1.0,1.0
2992,2992,-0.44521278665428193,-0.4,1.0,125.0,1.0,5875.0,1,1.0,0.0
2993,2993,-0.11155138473817372,-0.1,1.0,125.0,0.0,5875.0,0,1.0,1.0
2994,2994,0.09069480531936946,0.1,1.0,125.0,1.0,5875.0,1,0.0,1.0
2995,2995,-0.2574099230060045,-0.3,1.0,125.0,0.0,5875.0,0,1.0,1.0
2996,2996,-0.30927331170962624,-0.3,0.0,125.0,1.0,5875.0,0,0.0,1.0
2997,2997,0.16992052601157137,0.2,1.0,125.0,1.0,5875.0,1,0.0,1.0
2998,2998,0.6501435311505587,0.7,0.0,125.0,0.0,5875.0,1,1.0,1.0
2999,2999,-0.5592270265722881,-0.6,0.0,125.0,1.0,5875.0,0,0.0,1.0
3000,3000,-0.15242282033844534,-0.2,1.0,125.0,0.0,5875.0,0,1.0,1.0
3001,3001,-0.22921500637497383,-0.2,0.0,125.0,1.0,5875.0,0,0.0,1.0
3002,3002,0.12089379905540898,0.1,0.0,125.0,1.0,5875.0,0,1.0,0.0
3003,3003,0.44069588011017446,0.4,1.0,125.0,0.0,5875.0,0,0.0,0.0
3004,3004,-0.07847843076892691,-0.1,1.0,125.0,0.0,5875.0,0,1.0,1.0
3005,3005,0.6143640837315162,0.6,0.0,125.0,1.0,5875.0,0,1.0,0.0
3006,3006,0.32099098914344315,0.3,1.0,125.0,1.0,5875.0,1,0.0,1.0
3007,3007,0.5298249645914334,0.5,1.0,125.0,0.0,5875.0,0,0.0,0.0
3008,3008,0.7900049312037628,0.8,1.0,125.0,1.0,5875.0,1,0.0,1.0
3009,3009,0.8634465284172635,0.9,0.0,125.0,0.0,5875.0,1,1.0,1.0
3010,3010,0.16997391912110615,0.2,0.0,125.0,0.0,5875.0,1,1.0,1.0
3011,3011,0.4111561795281732,0.4,1.0,125.0,1.0,5875.0,1,0.0,1.0
3012,3012,-0.5650531545255368,-0.6,1.0,125.0,1.0,5875.0,1,1.0,0.0
3013,3013,-0.8430146694428607,-0.8,0.0,125.0,1.0,2895.0,0,0.0,1.0
3014,3014,-0.7216706048373622,-0.7,1.0,125.0,1.0,5875.0,1,1.0,0.0
3015,3015,-0.565339663753416,-0.6,1.0,125.0,0.0,5875.0,0,1.0,1.0
3016,3016,0.6807191266684948,0.7,0.0,125.0,1.0,5875.0,0,1.0,0.0
3017,3017,-0.025278607550471066,-0.0,0.0,125.0,1.0,5875.0,0,0.0,1.0
3018,3018,-0.3333633149204236,-0.3,1.0,125.0,1.0,5875.0,1,1.0,0.0
3019,3019,-0.7990587525655837,-0.8,0.0,125.0,1.0,5875.0,0,0.0,1.0
3020,3020,0.7608717078691719,0.8,1.0,125.0,1.0,5875.0,1,0.0,1.0
3021,3021,-0.5094452594369673,-0.5,0.0,125.0,1.0,5875.0,0,0.0,1.0
3022,3022,0.5558583792903212,0.6,0.0,125.0,0.0,5875.0,1,1.0,1.0
3023,3023,0.08708326300800817,0.1,1.0,125.0,0.0,5875.0,0,0.0,0.0
3024,3024,0.015367653534814618,0.0,1.0,125.0,0.0,5875.0,0,0.0,0.0
3025,3025,-0.23574695808125423,-0.2,0.0,125.0,1.0,5875.0,0,0.0,1.0
3026,3026,0.5627711294485828,0.6,0.0,125.0,0.0,5875.0,1,1.0,1.0
3027,3027,-0.7695553666983622,-0.8,1.0,125.0,0.0,5875.0,0,1.0,1.0
3028,3028,-0.5372760166844166,-0.5,1.0,125.0,1.0,5875.0,1,1.0,0.0
3029,3029,0.39740188931601883,0.4,0.0,125.0,0.0,5875.0,1,1.0,1.0
3030,3030,0.2231238652652724,0.2,1.0,125.0,0.0,5875.0,0,0.0,0.0
3031,3031,-0.8561338820109625,-0.9,0.0,125.0,1.0,5875.0,0,0.0,1.0
3032,3032,-0.7715900347601392,-0.8,1.0,125.0,1.0,5875.0,1,1.0,0.0
3033,3033,-0.5738406136371247,-0.6,1.0,125.0,0.0,5875.0,0,1.0,1.0
3034,3034,-0.7070798109114336,-0.7,0.0,125.0,1.0,2935.0,0,0.0,1.0
3035,3035,0.2672503181239433,0.3,0.0,125.0,1.0,5875.0,0,1.0,0.0
3036,3036,-0.10907025630718381,-0.1,0.0,125.0,0.0,5875.0,1,0.0,0.0
3037,3037,-0.5672243880181012,-0.6,1.0,125.0,1.0,5875.0,1,1.0,0.0
3038,3038,-0.6145198585918474,-0.6,1.0,125.0,1.0,5875.0,1,1.0,0.0
3039,3039,-0.1009965786364897,-0.1,0.0,125.0,0.0,5875.0,1,0.0,0.0
3040,3040,-0.8225943382393438,-0.8,1.0,125.0,0.0,5875.0,0,1.0,1.0
3041,3041,-0.054021550175181954,-0.1,0.0,125.0,1.0,5875.0,0,0.0,1.0
3042,3042,-0.26590761508006233,-0.3,0.0,125.0,0.0,5875.0,1,0.0,0.0
3043,3043,-0.6642033006798869,-0.7,0.0,125.0,1.0,5875.0,0,0.0,1.0
3044,3044,-0.1297563974269753,-0.1,0.0,125.0,1.0,5875.0,0,0.0,1.0
3045,3045,0.37677495774840175,0.4,1.0,125.0,0.0,5875.0,0,0.0,0.0
3046,3046,0.8715864239694601,0.9,0.0,125.0,0.0,5875.0,1,1.0,1.0
3047,3047,0.4916885445913165,0.5,1.0,125.0,0.0,5875.0,0,0.0,0.0
3048,3048,0.24799026194989315,0.2,0.0,125.0,0.0,5875.0,1,1.0,1.0
3049,3049,-0.667487602027885,-0.7,1.0,125.0,0.0,5875.0,0,1.0,1.0
3050,3050,0.15604705164718136,0.2,0.0,125.0,1.0,5875.0,0,1.0,0.0
3051,3051,0.5804029635164577,0.6,1.0,125.0,1.0,5875.0,1,0.0,1.0
3052,3052,0.07891872706918845,0.1,1.0,125.0,1.0,5875.0,1,0.0,1.0
3053,3053,-0.1241280804831899,-0.1,0.0,125.0,0.0,5875.0,1,0.0,0.0
3054,3054,0.7210242158677495,0.7,1.0,125.0,0.0,5875.0,0,0.0,0.0
3055,3055,-0.24421069476583646,-0.2,0.0,125.0,1.0,5875.0,0,0.0,1.0
3056,3056,0.3444201093877114,0.3,0.0,125.0,0.0,5875.0,1,1.0,1.0
3057,3057,-0.3342649589271117,-0.3,1.0,125.0,1.0,5875.0,1,1.0,0.0
3058,3058,-0.2582156407652658,-0.3,1.0,125.0,1.0,5875.0,1,1.0,0.0
3059,3059,-0.6583446580202399,-0.7,1.0,125.0,0.0,5875.0,0,1.0,1.0
3060,3060,-0.7863641576521155,-0.8,0.0,125.0,1.0,5875.0,0,0.0,1.0
3061,3061,-0.06623980240584271,-0.1,0.0,125.0,0.0,5875.0,1,0.0,0.0
3062,3062,-0.5521631131656259,-0.6,1.0,125.0,1.0,5875.0,1,1.0,0.0
3063,3063,-0.6133987882144756,-0.6,0.0,125.0,1.0,5875.0,0,0.0,1.0
3064,3064,-0.5178094238733808,-0.5,0.0,125.0,1.0,5875.0,0,0.0,1.0
3065,3065,-0.880357948354882,-0.9,0.0,125.0,0.0,5875.0,1,0.0,0.0
3066,3066,0.5636669848478916,0.6,1.0,125.0,1.0,5875.0,1,0.0,1.0
3067,3067,-0.46292836942553456,-0.5,1.0,125.0,0.0,5875.0,0,1.0,1.0
3068,3068,0.5266866627628205,0.5,1.0,125.0,1.0,5875.0,1,0.0,1.0
3069,3069,-0.5659458806904654,-0.6,1.0,125.0,0.0,5875.0,0,1.0,1.0
3070,3070,-0.39761640758287775,-0.4,1.0,125.0,0.0,5875.0,0,1.0,1.0
3071,3071,-0.02319353822390413,-0.0,0.0,125.0,1.0,5875.0,0,0.0,1.0
3072,3072,-0.4462502387179752,-0.4,0.0,125.0,0.0,5875.0,1,0.0,0.0
3073,3073,-0.3286793193339477,-0.3,0.0,125.0,0.0,5875.0,1,0.0,0.0
3074,3074,0.029106912249340144,0.0,0.0,125.0,1.0,5875.0,0,1.0,0.0
3075,3075,-0.6161204780566069,-0.6,1.0,125.0,0.0,5875.0,0,1.0,1.0
3076,3076,0.006798462059647292,0.0,0.0,125.0,0.0,5875.0,1,1.0,1.0
