,trial,coherence,coherence_bin,correct_side,target_onset,checker_onset,decision,decision_time,correct_decision
1226,1226,-0.4849295377993381,-0.5,1,250.0,781.0,1.0,549.0,1
1227,1227,0.14329362306906668,0.1,0,499.0,719.0,1.0,352.0,0
1228,1228,-0.7148396986844601,-0.7,1,444.0,782.0,1.0,1144.0,1
1229,1229,0.2625937638943898,0.3,0,302.0,584.0,0.0,334.0,1
1230,1230,-0.4524016177199328,-0.5,1,348.0,763.0,1.0,129.0,1
1231,1231,-0.4919711348867142,-0.5,1,307.0,547.0,1.0,456.0,1
1232,1232,-0.9162246714179003,-0.9,1,403.0,624.0,1.0,113.0,1
1233,1233,0.755617367362581,0.8,0,358.0,620.0,0.0,412.0,1
1234,1234,-0.7629388350426363,-0.8,1,341.0,822.0,1.0,287.0,1
1235,1235,-0.5743204832223827,-0.6,1,431.0,830.0,1.0,429.0,1
1236,1236,0.39748790023711633,0.4,0,450.0,807.0,0.0,323.0,1
1237,1237,0.14497536400368216,0.1,0,409.0,724.0,0.0,437.0,1
1238,1238,-0.846948431563449,-0.8,1,292.0,819.0,1.0,149.0,1
1239,1239,-0.9010125606677015,-0.9,1,423.0,531.0,1.0,316.0,1
1240,1240,-0.8802140891331922,-0.9,1,251.0,546.0,1.0,433.0,1
1241,1241,-0.743306916641677,-0.7,1,482.0,534.0,1.0,1144.0,1
1242,1242,0.009879301931508877,0.0,0,360.0,710.0,1.0,520.0,0
1243,1243,-0.7593983895685787,-0.8,1,482.0,831.0,1.0,387.0,1
1244,1244,0.9293268817191291,0.9,0,407.0,906.0,0.0,267.0,1
1245,1245,-0.8228185249677762,-0.8,1,337.0,755.0,1.0,488.0,1
1246,1246,-0.10527081817031547,-0.1,1,284.0,740.0,0.0,536.0,0
1247,1247,-0.9557583888900576,-1.0,1,314.0,800.0,1.0,176.0,1
1248,1248,-0.635949468395107,-0.6,1,433.0,800.0,1.0,477.0,1
1249,1249,0.7388684259667475,0.7,0,464.0,530.0,0.0,756.0,1
1250,1250,0.32057141615436047,0.3,0,427.0,853.0,0.0,130.0,1
1251,1251,-0.4863679061827588,-0.5,1,251.0,675.0,1.0,674.0,1
1252,1252,0.06974074785723228,0.1,0,416.0,828.0,1.0,1006.0,0
1253,1253,-0.17551717232437247,-0.2,1,484.0,701.0,1.0,2535.0,1
1254,1254,-0.8682990671231632,-0.9,1,251.0,605.0,1.0,444.0,1
1255,1255,-0.11580128551403002,-0.1,1,440.0,915.0,1.0,445.0,1
1256,1256,-0.07595517952544406,-0.1,1,399.0,888.0,1.0,203.0,1
1257,1257,0.46805946046997193,0.5,0,350.0,541.0,0.0,1219.0,1
1258,1258,0.4789277321887102,0.5,0,439.0,535.0,0.0,886.0,1
1259,1259,-0.3788545677928863,-0.4,1,328.0,653.0,1.0,389.0,1
1260,1260,0.7134764089852021,0.7,0,359.0,523.0,0.0,518.0,1
1261,1261,0.9634827721350667,1.0,0,349.0,730.0,0.0,231.0,1
1262,1262,0.48351610999240324,0.5,0,480.0,784.0,0.0,236.0,1
1263,1263,0.030979089859795694,0.0,0,411.0,721.0,1.0,288.0,0
1264,1264,-0.8523060415700006,-0.9,1,477.0,703.0,1.0,230.0,1
1265,1265,-0.9386298914835474,-0.9,1,343.0,725.0,1.0,132.0,1
1266,1266,-0.49407496984368615,-0.5,1,455.0,952.0,1.0,253.0,1
1267,1267,0.8156762446099135,0.8,0,324.0,871.0,0.0,575.0,1
1268,1268,0.09890243678888666,0.1,0,305.0,666.0,0.0,699.0,1
1269,1269,-0.3283781030690187,-0.3,1,437.0,961.0,1.0,352.0,1
1270,1270,0.4618961781038817,0.5,0,255.0,765.0,0.0,320.0,1
1271,1271,-0.7033610122028473,-0.7,1,289.0,594.0,1.0,877.0,1
1272,1272,0.9570544135119905,1.0,0,485.0,655.0,0.0,560.0,1
1273,1273,-0.6366865148160437,-0.6,1,287.0,794.0,1.0,319.0,1
1274,1274,0.6735098374656254,0.7,0,481.0,515.0,0.0,164.0,1
1275,1275,0.2624657871097744,0.3,0,457.0,927.0,1.0,316.0,0
1276,1276,-0.03298244841619602,-0.0,1,445.0,888.0,0.0,627.0,0
1277,1277,-0.22673415258147034,-0.2,1,319.0,892.0,1.0,3789.0,1
1278,1278,-0.16317267325690876,-0.2,1,432.0,728.0,1.0,600.0,1
1279,1279,0.7798995660400858,0.8,0,294.0,973.0,0.0,593.0,1
1280,1280,-0.4719766243407362,-0.5,1,365.0,911.0,0.0,694.0,0
1281,1281,0.7545668704916071,0.8,0,371.0,988.0,0.0,281.0,1
1282,1282,-0.663273533303655,-0.7,1,343.0,968.0,1.0,419.0,1
1283,1283,-0.5635964926242474,-0.6,1,463.0,975.0,1.0,192.0,1
1284,1284,-0.42943005888625696,-0.4,1,278.0,670.0,1.0,972.0,1
1285,1285,-0.19115400750935652,-0.2,1,489.0,502.0,1.0,639.0,1
1286,1286,-0.9831702586367632,-1.0,1,433.0,736.0,1.0,461.0,1
1287,1287,-0.0631886593899107,-0.1,1,337.0,563.0,0.0,600.0,0
1288,1288,0.4193039501013436,0.4,0,419.0,524.0,0.0,1067.0,1
1289,1289,0.7226880866625933,0.7,0,451.0,726.0,0.0,693.0,1
1290,1290,0.8084079490904907,0.8,0,403.0,891.0,0.0,436.0,1
1291,1291,-0.1854596365672918,-0.2,1,484.0,762.0,1.0,104.0,1
1292,1292,0.476937415006218,0.5,0,481.0,619.0,0.0,1230.0,1
1293,1293,0.2810644571752612,0.3,0,472.0,938.0,1.0,810.0,0
1294,1294,-0.87563412779153,-0.9,1,326.0,513.0,1.0,181.0,1
1295,1295,0.8119708773933445,0.8,0,332.0,833.0,0.0,775.0,1
1296,1296,-0.2725867546072458,-0.3,1,405.0,890.0,1.0,205.0,1
1297,1297,0.9044922739161527,0.9,0,387.0,564.0,1.0,229.0,0
1298,1298,-0.1370238482437114,-0.1,1,481.0,915.0,1.0,1684.0,1
1299,1299,0.29652933658036473,0.3,0,318.0,750.0,1.0,332.0,0
1300,1300,-0.7561772332353536,-0.8,1,485.0,515.0,1.0,260.0,1
1301,1301,0.9140454785977357,0.9,0,475.0,912.0,0.0,303.0,1
1302,1302,0.5776754642843251,0.6,0,358.0,956.0,0.0,326.0,1
1303,1303,0.1680145566975919,0.2,0,485.0,733.0,0.0,2052.0,1
1304,1304,-0.12078941456746062,-0.1,1,484.0,926.0,1.0,150.0,1
1305,1305,0.44220661286881,0.4,0,376.0,772.0,0.0,202.0,1
1306,1306,0.28071671944332866,0.3,0,414.0,759.0,0.0,387.0,1
1307,1307,-0.1876564443484685,-0.2,1,376.0,743.0,1.0,961.0,1
1308,1308,-0.7540646200888599,-0.8,1,345.0,888.0,1.0,187.0,1
1309,1309,-0.0805117939353377,-0.1,1,367.0,747.0,0.0,236.0,0
1310,1310,-0.9843900685229809,-1.0,1,381.0,818.0,1.0,201.0,1
1311,1311,0.9629657397362492,1.0,0,292.0,580.0,0.0,198.0,1
1312,1312,0.17750015642560002,0.2,0,334.0,759.0,0.0,1297.0,1
1313,1313,0.6042770594192899,0.6,0,453.0,834.0,0.0,923.0,1
1314,1314,0.8304414955447392,0.8,0,498.0,918.0,0.0,314.0,1
1315,1315,0.9529330907179583,1.0,0,437.0,596.0,0.0,147.0,1
1316,1316,0.5042437992773079,0.5,0,295.0,901.0,0.0,774.0,1
1317,1317,-0.4439502023830799,-0.4,1,262.0,780.0,1.0,668.0,1
1318,1318,0.305997393142561,0.3,0,288.0,699.0,1.0,1863.0,0
1319,1319,0.6823130506233366,0.7,0,309.0,663.0,0.0,718.0,1
1320,1320,-0.9869479766700537,-1.0,1,266.0,848.0,1.0,186.0,1
1321,1321,-0.006702891042907,-0.0,1,490.0,776.0,1.0,344.0,1
1322,1322,0.9908187277703469,1.0,0,480.0,822.0,0.0,328.0,1
1323,1323,0.8299342584883205,0.8,0,455.0,834.0,0.0,1151.0,1
1324,1324,0.44499454721292264,0.4,0,476.0,849.0,1.0,555.0,0
1325,1325,0.19148341201419483,0.2,0,329.0,867.0,0.0,994.0,1
1326,1326,-0.34874054164582335,-0.3,1,307.0,735.0,1.0,448.0,1
1327,1327,0.8576323113462183,0.9,0,359.0,803.0,0.0,208.0,1
1328,1328,0.3517540180990928,0.4,0,472.0,573.0,0.0,485.0,1
1329,1329,0.9914094913920684,1.0,0,434.0,755.0,0.0,191.0,1
1330,1330,0.7077857516498065,0.7,0,329.0,695.0,0.0,286.0,1
1331,1331,-0.28871592364306475,-0.3,1,427.0,860.0,1.0,833.0,1
1332,1332,-0.03897730189122495,-0.0,1,364.0,518.0,0.0,778.0,0
1333,1333,0.20855672372258383,0.2,0,258.0,798.0,1.0,334.0,0
1334,1334,0.58617925039652,0.6,0,466.0,787.0,0.0,637.0,1
1335,1335,-0.5458014650530341,-0.5,1,314.0,713.0,1.0,193.0,1
1336,1336,0.31523770599472245,0.3,0,469.0,911.0,1.0,1220.0,0
1337,1337,-0.40767049783478493,-0.4,1,337.0,827.0,1.0,336.0,1
1338,1338,-0.4953442325549158,-0.5,1,258.0,758.0,1.0,374.0,1
1339,1339,0.693503883496946,0.7,0,334.0,504.0,0.0,262.0,1
1340,1340,0.03753899099156932,0.0,0,265.0,833.0,0.0,522.0,1
1341,1341,0.4350974354361705,0.4,0,370.0,596.0,0.0,734.0,1
1342,1342,-0.37152795488827794,-0.4,1,488.0,735.0,1.0,247.0,1
1343,1343,-0.28031387903828175,-0.3,1,419.0,843.0,1.0,1558.0,1
1344,1344,0.5404272125829099,0.5,0,272.0,631.0,0.0,2407.0,1
1345,1345,-0.2769204807347905,-0.3,1,454.0,792.0,1.0,1044.0,1
1346,1346,0.6773926220549775,0.7,0,270.0,905.0,0.0,515.0,1
1347,1347,0.20384480813577133,0.2,0,420.0,595.0,0.0,165.0,1
1348,1348,0.4498866631256244,0.4,0,403.0,727.0,1.0,370.0,0
1349,1349,-0.972388811174993,-1.0,1,348.0,501.0,1.0,271.0,1
1350,1350,-0.18089775547462672,-0.2,1,489.0,734.0,1.0,1197.0,1
1351,1351,-0.14753258077548703,-0.1,1,365.0,852.0,1.0,743.0,1
1352,1352,0.7957081809344189,0.8,0,371.0,800.0,0.0,199.0,1
1353,1353,-0.01555473195540169,-0.0,1,378.0,785.0,1.0,407.0,1
1354,1354,0.3411439020052549,0.3,0,436.0,621.0,0.0,993.0,1
1355,1355,-0.36094666385867114,-0.4,1,334.0,588.0,1.0,228.0,1
1356,1356,0.3066180622845014,0.3,0,373.0,542.0,0.0,375.0,1
1357,1357,-0.7643120447128204,-0.8,1,403.0,803.0,1.0,344.0,1
1358,1358,0.2309339891971398,0.2,0,316.0,775.0,0.0,189.0,1
1359,1359,0.19155244356518986,0.2,0,412.0,938.0,1.0,1470.0,0
1360,1360,-0.7124500522338739,-0.7,1,315.0,752.0,1.0,213.0,1
1361,1361,0.8002605346551639,0.8,0,282.0,974.0,0.0,324.0,1
1362,1362,-0.9243686866736864,-0.9,1,265.0,848.0,1.0,167.0,1
1363,1363,-0.040223073961574096,-0.0,1,326.0,771.0,1.0,1253.0,1
1364,1364,-0.3133542061435226,-0.3,1,387.0,871.0,1.0,392.0,1
1365,1365,0.009014513802071855,0.0,0,252.0,677.0,0.0,951.0,1
1366,1366,-0.0022550610654219483,-0.0,1,419.0,991.0,1.0,260.0,1
1367,1367,-0.16976762435310677,-0.2,1,473.0,752.0,1.0,2075.0,1
1368,1368,0.12178393651777486,0.1,0,326.0,568.0,1.0,946.0,0
1369,1369,-0.7721631327779332,-0.8,1,265.0,648.0,1.0,567.0,1
1370,1370,0.8503845138965425,0.9,0,464.0,815.0,0.0,311.0,1
1371,1371,0.8218080936285335,0.8,0,496.0,698.0,0.0,306.0,1
1372,1372,-0.10784463800257815,-0.1,1,475.0,825.0,1.0,240.0,1
