,trial,coherence,coherence_bin,correct_side,target_onset,checker_onset,decision,decision_time,correct_decision
37,37,0.9187220240200691,0.9,0,427.0,526.0,0.0,867.0,1
38,38,-0.19667527009333452,-0.2,1,464.0,994.0,1.0,1092.0,1
39,39,-0.6733647654683219,-0.7,1,283.0,787.0,1.0,590.0,1
40,40,0.25185531783116155,0.3,0,282.0,974.0,0.0,224.0,1
41,41,0.08404134183822154,0.1,0,353.0,824.0,1.0,3823.0,0
42,42,-0.35795470184441314,-0.4,1,316.0,578.0,1.0,2536.0,1
43,43,-0.9038434650171545,-0.9,1,461.0,704.0,1.0,915.0,1
44,44,0.3474401168390564,0.3,0,484.0,814.0,0.0,602.0,1
45,45,-0.9714612211334961,-1.0,1,435.0,705.0,1.0,480.0,1
46,46,-0.3203771130131441,-0.3,1,293.0,948.0,1.0,969.0,1
47,47,-0.9363705835088083,-0.9,1,457.0,835.0,1.0,198.0,1
48,48,-0.7499856916994283,-0.7,1,299.0,939.0,1.0,132.0,1
49,49,-0.12148649455229532,-0.1,1,490.0,979.0,1.0,2831.0,1
50,50,-0.8991059366278473,-0.9,1,357.0,734.0,1.0,589.0,1
51,51,-0.09245827784555427,-0.1,1,443.0,649.0,1.0,1028.0,1
52,52,0.8039173655703746,0.8,0,498.0,648.0,0.0,114.0,1
53,53,-0.5024083252567582,-0.5,1,458.0,630.0,1.0,1072.0,1
54,54,-0.2528364235138363,-0.3,1,421.0,939.0,1.0,700.0,1
55,55,-0.8852811123104576,-0.9,1,309.0,538.0,1.0,793.0,1
56,56,0.9630442432741837,1.0,0,402.0,596.0,0.0,652.0,1
57,57,-0.42103098636661773,-0.4,1,356.0,563.0,1.0,281.0,1
58,58,0.07150415210101624,0.1,0,395.0,825.0,1.0,3110.0,0
59,59,-0.9890523729404306,-1.0,1,436.0,703.0,1.0,361.0,1
60,60,-0.09449974108698522,-0.1,1,486.0,892.0,1.0,2702.0,1
61,61,0.07878598549743021,0.1,0,465.0,926.0,1.0,3609.0,0
62,62,0.7281875745329247,0.7,0,305.0,826.0,0.0,959.0,1
63,63,0.22814602768396752,0.2,0,478.0,743.0,0.0,529.0,1
64,64,-0.15530384273775844,-0.2,1,490.0,606.0,1.0,3904.0,1
65,65,0.2958923690502753,0.3,0,352.0,528.0,0.0,2800.0,1
66,66,-0.6200063480569482,-0.6,1,281.0,832.0,1.0,497.0,1
67,67,-0.3743316093851625,-0.4,1,266.0,872.0,0.0,2262.0,0
68,68,-0.9632088345777023,-1.0,1,442.0,842.0,1.0,136.0,1
69,69,-0.09553071782659872,-0.1,1,482.0,622.0,1.0,226.0,1
70,70,0.11098793048745459,0.1,0,443.0,573.0,0.0,944.0,1
71,71,0.054087037106028024,0.1,0,357.0,779.0,0.0,1944.0,1
72,72,0.53355483954981,0.5,0,359.0,583.0,0.0,128.0,1
73,73,-0.06976156865825489,-0.1,1,275.0,862.0,1.0,753.0,1
74,74,0.8941045532890004,0.9,0,415.0,805.0,0.0,160.0,1
75,75,-0.8072483448588648,-0.8,1,380.0,941.0,1.0,249.0,1
76,76,0.7684062402145722,0.8,0,420.0,936.0,0.0,764.0,1
77,77,-0.3456594990722113,-0.3,1,379.0,756.0,1.0,1255.0,1
78,78,-0.13834657410406104,-0.1,1,273.0,877.0,1.0,2420.0,1
79,79,-0.8049534189370935,-0.8,1,311.0,791.0,1.0,418.0,1
80,80,-0.9064967598740639,-0.9,1,353.0,662.0,1.0,235.0,1
81,81,-0.9745053754004145,-1.0,1,380.0,974.0,1.0,316.0,1
82,82,-0.7245925488489011,-0.7,1,453.0,721.0,1.0,66.0,1
83,83,-0.03048859235652901,-0.0,1,451.0,943.0,1.0,1876.0,1
84,84,-0.3490815875231392,-0.3,1,454.0,800.0,1.0,476.0,1
85,85,-0.7560161081731633,-0.8,1,297.0,560.0,1.0,123.0,1
