,trial,coherence,coherence_bin,correct_side,target_onset,checker_onset,decision,decision_time,correct_decision,gain
1720,1720,0.18461433139326933,0.2,1,373.0,628.0,1.0,3999.0,1,0.16171191652482686
1721,1721,0.40736940967697755,0.4,1,436.0,504.0,1.0,470.0,1,0.8166802277626019
1722,1722,0.876907654461661,0.9,0,383.0,655.0,1.0,322.0,0,0.04348455156334574
1723,1723,-0.7134062823091747,-0.7,1,408.0,973.0,0.0,159.0,0,0.33986977457490675
1724,1724,0.5292215446049198,0.5,0,352.0,939.0,1.0,579.0,0,0.23412505491243663
1725,1725,-0.1249254524511847,-0.1,1,445.0,770.0,0.0,975.0,0,0.862471566781555
1726,1726,0.21220287396758786,0.2,1,261.0,962.0,1.0,677.0,1,0.721056855909013
1727,1727,-0.7170703030406667,-0.7,1,486.0,936.0,0.0,378.0,0,0.7394008735154997
1728,1728,0.6174052441174631,0.6,0,346.0,527.0,1.0,267.0,0,0.9674683449672984
1729,1729,0.18600775206568598,0.2,1,346.0,858.0,1.0,296.0,1,0.49681849095801334
1730,1730,-0.9178245618452752,-0.9,1,265.0,953.0,0.0,202.0,0,0.20851787944493816
1731,1731,-0.49871779880910383,-0.5,1,499.0,833.0,0.0,128.0,0,0.6018768498978598
1732,1732,0.30423521232399087,0.3,1,438.0,630.0,1.0,952.0,1,0.8082471572081629
1733,1733,-0.22910428311499098,-0.2,1,465.0,903.0,0.0,1362.0,0,0.6989337317478249
1734,1734,0.059077528865459916,0.1,1,418.0,573.0,0.0,4009.0,0,0.2448289779951479
1735,1735,0.3902960934884041,0.4,1,280.0,895.0,1.0,585.0,1,0.4795854399291629
1736,1736,0.8957380402110524,0.9,0,486.0,610.0,1.0,154.0,0,0.6479309094840742
1737,1737,0.574748041591367,0.6,0,371.0,883.0,1.0,216.0,0,0.45349488861922893
1738,1738,0.2793176247429987,0.3,1,457.0,519.0,1.0,1394.0,1,0.331014242738088
1739,1739,-0.5469243770102659,-0.5,1,498.0,717.0,0.0,425.0,0,0.28048015556429307
1740,1740,-0.8167739113877088,-0.8,1,388.0,887.0,0.0,245.0,0,0.5389469828181183
1741,1741,-0.8327731411834773,-0.8,1,375.0,693.0,0.0,232.0,0,0.7606431040066666
1742,1742,-0.2244378731734762,-0.2,1,471.0,803.0,0.0,736.0,0,0.4974329641369123
1743,1743,-0.31787568430032365,-0.3,1,332.0,924.0,0.0,474.0,0,0.7986994144585214
1744,1744,0.38647459011567165,0.4,1,288.0,539.0,1.0,273.0,1,0.6752172215331279
1745,1745,-0.9471955265067717,-0.9,1,468.0,826.0,0.0,256.0,0,0.30417273748031537
1746,1746,-0.2909609822808723,-0.3,1,348.0,892.0,0.0,220.0,0,0.7887006346338795
1747,1747,-0.7312859893743711,-0.7,1,290.0,593.0,0.0,137.0,0,0.7015749691563848
1748,1748,-0.3922669953904596,-0.4,1,261.0,974.0,0.0,2145.0,0,0.16415203446710902
1749,1749,-0.8171571500762294,-0.8,1,379.0,690.0,0.0,291.0,0,0.3186061157144172
1750,1750,-0.3048419244297591,-0.3,1,378.0,971.0,0.0,431.0,0,0.8172832818903171
1751,1751,0.9703125931529593,1.0,0,336.0,530.0,1.0,134.0,0,0.24073401686152884
1752,1752,0.8031517788446694,0.8,0,306.0,688.0,1.0,386.0,0,0.08664830227708409
1753,1753,0.5367320240306179,0.5,0,420.0,608.0,1.0,912.0,0,0.1626452897109928
1754,1754,0.15193897752132934,0.2,1,493.0,628.0,1.0,1469.0,1,0.2668198157255036
1755,1755,-0.8514169726006862,-0.9,1,424.0,880.0,0.0,76.0,0,0.43727627612996167
1756,1756,0.4432347446749305,0.4,1,313.0,878.0,1.0,1109.0,1,0.02303354520989631
1757,1757,0.6064756923034422,0.6,0,408.0,606.0,1.0,226.0,0,0.6732238827988983
1758,1758,-0.1494928585439348,-0.1,1,261.0,548.0,0.0,991.0,0,0.7237072816337801
1759,1759,-0.09954686182927563,-0.1,1,462.0,943.0,0.0,1045.0,0,0.6023847593578209
1760,1760,-0.8202902072520208,-0.8,1,374.0,955.0,0.0,151.0,0,0.44694391321256977
1761,1761,0.06364670973611442,0.1,1,435.0,598.0,1.0,3967.0,1,0.1179059246966806
1762,1762,0.228260833053612,0.2,1,487.0,869.0,1.0,3644.0,1,0.01354448292555599
1763,1763,-0.4736943864140539,-0.5,1,381.0,515.0,0.0,704.0,0,0.052305659357178236
1764,1764,0.8047003859706696,0.8,0,469.0,785.0,1.0,296.0,0,0.2007784505962107
1765,1765,0.615423537880474,0.6,0,366.0,728.0,1.0,266.0,0,0.565128476517479
1766,1766,0.8479530774957424,0.8,0,354.0,693.0,1.0,253.0,0,0.018544049221102643
1767,1767,-0.6176953708207,-0.6,1,392.0,643.0,0.0,255.0,0,0.09440323209609547
1768,1768,0.5908052154436783,0.6,0,402.0,520.0,1.0,418.0,0,0.9563876967116556
1769,1769,-0.947275546144063,-0.9,1,375.0,633.0,0.0,112.0,0,0.5473050474912386
1770,1770,0.5624875726735701,0.6,0,311.0,699.0,1.0,400.0,0,0.3228875035771338
1771,1771,-0.6509901496939179,-0.7,1,362.0,725.0,0.0,163.0,0,0.29844234709105766
1772,1772,0.7756477094069925,0.8,0,481.0,527.0,1.0,262.0,0,0.37399893864322475
1773,1773,0.14646712313793908,0.1,1,258.0,521.0,1.0,411.0,1,0.8226122931649757
1774,1774,-0.5891891360013954,-0.6,1,273.0,769.0,0.0,188.0,0,0.8811893459480971
1775,1775,-0.1899974811024545,-0.2,1,495.0,953.0,0.0,1572.0,0,0.20245925303337564
1776,1776,-0.671379486106316,-0.7,1,465.0,849.0,0.0,266.0,0,0.5442874350528116
1777,1777,-0.5974689717042196,-0.6,1,358.0,567.0,0.0,305.0,0,0.4922435215859928
1778,1778,-0.05798578996977932,-0.1,1,480.0,769.0,0.0,2321.0,0,0.574645710277999
1779,1779,-0.3779657332664521,-0.4,1,416.0,845.0,0.0,539.0,0,0.45420285896915014
1780,1780,-0.5605130551981392,-0.6,1,309.0,920.0,0.0,471.0,0,0.4474104622771323
1781,1781,0.16036551410974553,0.2,1,477.0,769.0,1.0,484.0,1,0.649784180204217
1782,1782,-0.8746538922850791,-0.9,1,444.0,941.0,0.0,185.0,0,0.9567888028616621
1783,1783,0.4201097966252476,0.4,1,471.0,848.0,1.0,781.0,1,0.0825690396526122
1784,1784,-0.5947492616314911,-0.6,1,318.0,537.0,0.0,515.0,0,0.06676311953424896
1785,1785,-0.4624617881428801,-0.5,1,393.0,920.0,0.0,917.0,0,0.011106377730226602
1786,1786,-0.5486123673621262,-0.5,1,406.0,845.0,0.0,319.0,0,0.24881487534503932
1787,1787,-0.5396113691841877,-0.5,1,437.0,991.0,0.0,122.0,0,0.7471294704830604
1788,1788,0.36878605464629577,0.4,1,403.0,800.0,1.0,487.0,1,0.7966635409988313
1789,1789,0.06043620904768687,0.1,1,323.0,552.0,1.0,515.0,1,0.8602983316699627
1790,1790,0.5728623997056481,0.6,0,308.0,759.0,1.0,443.0,0,0.10636488876109174
1791,1791,-0.5865602600145166,-0.6,1,354.0,609.0,0.0,287.0,0,0.7922547692493759
1792,1792,0.16796082325443962,0.2,1,271.0,692.0,1.0,307.0,1,0.8921833639447865
1793,1793,-0.7619715067629731,-0.8,1,358.0,984.0,0.0,428.0,0,0.21617813400608987
1794,1794,-0.20307817964410235,-0.2,1,429.0,575.0,0.0,296.0,0,0.9855423379813913
1795,1795,0.253205440815957,0.3,1,409.0,516.0,1.0,415.0,1,0.6828663497581737
1796,1796,0.49945748632074327,0.5,1,393.0,888.0,1.0,139.0,1,0.8886526793488648
1797,1797,0.8819436471528292,0.9,0,419.0,555.0,1.0,316.0,0,0.3566509872362794
1798,1798,-0.839779054510208,-0.8,1,338.0,767.0,0.0,155.0,0,0.8803495105344461
1799,1799,0.34375553444056606,0.3,1,337.0,696.0,1.0,287.0,1,0.5264068292963805
1800,1800,-0.4129286792643043,-0.4,1,268.0,542.0,0.0,480.0,0,0.7657511470895803
1801,1801,-0.5032622372436122,-0.5,1,360.0,726.0,0.0,224.0,0,0.7076024157838281
1802,1802,0.5353125261100931,0.5,0,272.0,825.0,1.0,243.0,0,0.5274700098869445
1803,1803,0.1576964847116502,0.2,1,390.0,606.0,1.0,1694.0,1,0.09768621646111397
1804,1804,-0.6646680557380056,-0.7,1,256.0,679.0,0.0,255.0,0,0.6736595741998774
1805,1805,0.5717809725642997,0.6,0,313.0,619.0,1.0,368.0,0,0.3141259343651477
1806,1806,0.9153832135430793,0.9,0,427.0,845.0,1.0,368.0,0,0.3225553609987678
1807,1807,-0.49010695005439464,-0.5,1,380.0,543.0,0.0,367.0,0,0.15645366798041493
1808,1808,-0.22191054958400747,-0.2,1,476.0,958.0,0.0,3566.0,0,0.03314412871221872
1809,1809,0.3247635783702729,0.3,1,285.0,627.0,1.0,618.0,1,0.37863413889454267
1810,1810,-0.15264595433103167,-0.2,1,291.0,727.0,0.0,1312.0,0,0.16461569866077164
1811,1811,-0.09687591450537236,-0.1,1,292.0,862.0,0.0,3416.0,0,0.0832736340620075
1812,1812,0.9340619181379588,0.9,0,495.0,996.0,1.0,299.0,0,0.13796848198849765
1813,1813,0.5972366274478227,0.6,0,489.0,571.0,1.0,280.0,0,0.5521851672551886
1814,1814,0.33416216214952366,0.3,1,286.0,635.0,1.0,899.0,1,0.1716839864068619
1815,1815,-0.7976046343943963,-0.8,1,469.0,822.0,0.0,179.0,0,0.621960935336883
1816,1816,0.5578548277832609,0.6,0,359.0,608.0,1.0,383.0,0,0.20996369174012586
1817,1817,-0.053120033017769464,-0.1,1,468.0,726.0,0.0,3806.0,0,0.3483020063078287
1818,1818,0.8772109365707681,0.9,0,422.0,743.0,1.0,255.0,0,0.29730299120424375
1819,1819,0.34564796978073953,0.3,1,434.0,702.0,1.0,274.0,1,0.9611640486966051
1820,1820,-0.7381920313746004,-0.7,1,350.0,722.0,0.0,128.0,0,0.5758511024148825
1821,1821,0.34958512017533416,0.3,1,419.0,685.0,1.0,446.0,1,0.41470393507649617
1822,1822,-0.7668452721582828,-0.8,1,475.0,922.0,0.0,123.0,0,0.3152076424348311
1823,1823,-0.06323316963194836,-0.1,1,485.0,624.0,0.0,3891.0,0,0.07285005006758183
1824,1824,0.8091459248893833,0.8,0,302.0,753.0,1.0,245.0,0,0.40812800328938126
1825,1825,-0.22038083629909933,-0.2,1,344.0,828.0,0.0,818.0,0,0.5234128999873657
1826,1826,-0.33995722630369696,-0.3,1,356.0,967.0,0.0,327.0,0,0.8725848704354099
1827,1827,-0.3913124701669486,-0.4,1,478.0,690.0,0.0,422.0,0,0.7462215776975119
1828,1828,-0.6869977095878637,-0.7,1,330.0,950.0,0.0,400.0,0,0.08498982969218805
1829,1829,-0.7464457401618108,-0.7,1,409.0,575.0,0.0,186.0,0,0.935530189427644
1830,1830,0.5418791893014598,0.5,0,275.0,896.0,1.0,319.0,0,0.7722767196015133
1831,1831,0.8420265029881198,0.8,0,448.0,720.0,1.0,192.0,0,0.6880703728167841
1832,1832,0.9599611057801463,1.0,0,407.0,968.0,1.0,105.0,0,0.7733915322826957
1833,1833,-0.8693724547676736,-0.9,1,483.0,563.0,0.0,114.0,0,0.18223140335998023
1834,1834,0.5970420997551458,0.6,0,346.0,868.0,1.0,466.0,0,0.280375146564655
1835,1835,-0.26527874725457834,-0.3,1,294.0,766.0,0.0,1260.0,0,0.40450849567222924
1836,1836,0.04992909264203882,0.0,1,365.0,810.0,0.0,3825.0,0,0.4724178814152832
1837,1837,-0.31488912948137737,-0.3,1,282.0,823.0,0.0,235.0,0,0.6886386615116853
1838,1838,0.368151864893695,0.4,1,277.0,684.0,1.0,209.0,1,0.9160889934925963
1839,1839,0.6146187208160119,0.6,0,320.0,516.0,1.0,624.0,0,0.1313353704400697
1840,1840,-0.7931583472561676,-0.8,1,366.0,625.0,0.0,129.0,0,0.5554323046243718
1841,1841,-0.31559123580558834,-0.3,1,307.0,643.0,0.0,640.0,0,0.41927628732768774
1842,1842,0.9383941753871583,0.9,0,415.0,556.0,1.0,89.0,0,0.897098637811657
1843,1843,-0.5351084256400613,-0.5,1,372.0,623.0,0.0,195.0,0,0.8919241482226847
1844,1844,-0.35506261053017063,-0.4,1,425.0,540.0,0.0,535.0,0,0.43164647041000825
1845,1845,0.9610073343913415,1.0,0,437.0,616.0,1.0,167.0,0,0.9892341997881652
1846,1846,0.27970281331119895,0.3,1,428.0,823.0,1.0,869.0,1,0.4657102546702212
1847,1847,-0.09397688564715234,-0.1,1,480.0,974.0,0.0,756.0,0,0.36053960137777397
1848,1848,-0.919362008318243,-0.9,1,378.0,911.0,0.0,201.0,0,0.4804652911222965
1849,1849,0.5044306090254236,0.5,0,437.0,642.0,1.0,1121.0,0,0.09209907071670587
1850,1850,-0.08653712533064528,-0.1,1,261.0,561.0,0.0,738.0,0,0.9289283087725186
1851,1851,-0.5987130379156809,-0.6,1,373.0,747.0,0.0,220.0,0,0.965298621528628
1852,1852,0.6068441730057734,0.6,0,352.0,696.0,1.0,352.0,0,0.656868159987452
1853,1853,-0.6155784658349539,-0.6,1,440.0,867.0,0.0,243.0,0,0.6140957366393137
1854,1854,-0.9097536854602555,-0.9,1,310.0,824.0,0.0,186.0,0,0.7806510711340419
1855,1855,-0.00528884243597294,-0.0,1,267.0,780.0,0.0,643.0,0,0.6708874945497262
1856,1856,-0.12161451061549866,-0.1,1,288.0,864.0,0.0,1508.0,0,0.6795425719900338
1857,1857,0.42648966875896055,0.4,1,471.0,920.0,1.0,1099.0,1,0.3290498751384653
1858,1858,-0.7923643396914359,-0.8,1,373.0,956.0,0.0,471.0,0,0.1368053268558278
1859,1859,-0.4584260549400512,-0.5,1,452.0,890.0,0.0,338.0,0,0.9902913632576815
1860,1860,0.13189481164744254,0.1,1,451.0,616.0,1.0,2033.0,1,0.8991949395236143
1861,1861,0.50452006164864,0.5,0,410.0,935.0,1.0,275.0,0,0.962121583823046
1862,1862,-0.021035280141024737,-0.0,1,396.0,577.0,1.0,697.0,1,0.859643459914329
1863,1863,0.42016815757207104,0.4,1,419.0,692.0,1.0,469.0,1,0.777677079473336
1864,1864,0.8963725024778977,0.9,0,315.0,597.0,1.0,528.0,0,0.15037104894891373
1865,1865,0.8397225763366083,0.8,0,338.0,882.0,1.0,340.0,0,0.19429569439102146
1866,1866,0.1789706462581202,0.2,1,265.0,749.0,1.0,496.0,1,0.5149578856288579
1867,1867,-0.11661690013761294,-0.1,1,479.0,839.0,0.0,892.0,0,0.5811313556152825
1868,1868,0.24506443485833707,0.2,1,478.0,721.0,1.0,3091.0,1,0.20707538071761045
1869,1869,0.9350550018402048,0.9,0,396.0,608.0,1.0,146.0,0,0.7467909771372581
1870,1870,-0.9782240529428263,-1.0,1,253.0,868.0,0.0,209.0,0,0.07975741799615899
1871,1871,0.08224270859257099,0.1,1,420.0,620.0,1.0,520.0,1,0.7510117087403473
1872,1872,0.15837248976486484,0.2,1,406.0,730.0,1.0,724.0,1,0.5578331533181363
1873,1873,0.25075631133996223,0.3,1,470.0,874.0,1.0,326.0,1,0.5258573594620147
1874,1874,-0.25811020112838445,-0.3,1,431.0,726.0,0.0,553.0,0,0.18698745483675894
1875,1875,0.6901644449534241,0.7,0,258.0,690.0,1.0,212.0,0,0.35345013695248295
1876,1876,0.3424218619026034,0.3,1,303.0,535.0,1.0,682.0,1,0.3490504782273032
1877,1877,-0.12183134901237014,-0.1,1,477.0,894.0,0.0,1359.0,0,0.6630861634705504
1878,1878,0.06814757302176999,0.1,1,380.0,850.0,0.0,1090.0,0,0.8835703819823262
1879,1879,0.28122661257523873,0.3,1,338.0,849.0,1.0,443.0,1,0.8384182341077998
1880,1880,-0.6927355889990039,-0.7,1,473.0,832.0,0.0,285.0,0,0.008357797504457531
1881,1881,-0.6642058645729885,-0.7,1,402.0,971.0,0.0,237.0,0,0.9427491563503411
1882,1882,-0.8752517774399069,-0.9,1,271.0,772.0,0.0,177.0,0,0.2683059852916755
1883,1883,0.7489988464752406,0.7,0,353.0,526.0,1.0,221.0,0,0.36020958882829446
1884,1884,-0.7187382951929151,-0.7,1,386.0,614.0,0.0,520.0,0,0.30650092677663365
1885,1885,0.23304939901832578,0.2,1,280.0,843.0,1.0,1487.0,1,0.3066929183092354
1886,1886,0.38919634340546483,0.4,1,310.0,573.0,1.0,507.0,1,0.7578726925385209
1887,1887,-0.27489245838974163,-0.3,1,474.0,839.0,0.0,277.0,0,0.7550516056658216
1888,1888,0.5788539960675323,0.6,0,400.0,684.0,1.0,486.0,0,0.2596049426948627
1889,1889,0.3701911664548807,0.4,1,367.0,513.0,1.0,400.0,1,0.5965216548324505
1890,1890,-0.5154812629449663,-0.5,1,385.0,690.0,0.0,255.0,0,0.4550780031348046
1891,1891,-0.5587114649402345,-0.6,1,378.0,893.0,0.0,199.0,0,0.3694147866790046
1892,1892,0.6280393745340385,0.6,0,398.0,598.0,1.0,214.0,0,0.6937053108832688
1893,1893,-0.9760752583676837,-1.0,1,489.0,912.0,0.0,209.0,0,0.7458769274920287
1894,1894,0.292970100216134,0.3,1,455.0,860.0,1.0,175.0,1,0.878948762043311
1895,1895,0.5265923025656531,0.5,0,332.0,727.0,1.0,301.0,0,0.42956995634158257
1896,1896,-0.7899528960300026,-0.8,1,492.0,681.0,0.0,327.0,0,0.453895335410857
1897,1897,0.20084750226734682,0.2,1,497.0,992.0,1.0,1481.0,1,0.6515927178425219
1898,1898,0.48088972092994964,0.5,1,466.0,994.0,1.0,300.0,1,0.5648356924359574
1899,1899,0.8215843000709522,0.8,0,337.0,544.0,1.0,219.0,0,0.8583568210571795
1900,1900,0.7627077385000878,0.8,0,377.0,951.0,1.0,192.0,0,0.5146420562413534
1901,1901,-0.7626107493214418,-0.8,1,269.0,984.0,0.0,117.0,0,0.905862001052318
1902,1902,0.9525991335123345,1.0,0,251.0,506.0,1.0,183.0,0,0.6944883798492758
1903,1903,0.9042120688679065,0.9,0,379.0,504.0,1.0,307.0,0,0.27736698124168013
1904,1904,-0.9905700766120742,-1.0,1,488.0,758.0,0.0,204.0,0,0.7498906503147308
1905,1905,-0.10660531384892646,-0.1,1,256.0,655.0,0.0,889.0,0,0.6655748127007776
1906,1906,-0.5289593826465615,-0.5,1,299.0,884.0,0.0,407.0,0,0.32650627922015407
1907,1907,-0.9531699985101896,-1.0,1,282.0,735.0,0.0,153.0,0,0.6025213540284184
1908,1908,-0.9806670910403223,-1.0,1,396.0,980.0,0.0,184.0,0,0.9279976893605244
1909,1909,-0.5594106298426373,-0.6,1,288.0,760.0,0.0,352.0,0,0.7094227477708881
1910,1910,-0.8031926151923006,-0.8,1,323.0,939.0,0.0,158.0,0,0.5622997999244217
1911,1911,0.3504260707952207,0.4,1,388.0,802.0,1.0,1420.0,1,0.4364804246783168
1912,1912,0.6008965675890856,0.6,0,484.0,727.0,1.0,309.0,0,0.33484202936421736
1913,1913,-0.39039612652965605,-0.4,1,295.0,675.0,0.0,1520.0,0,0.00988049529675561
1914,1914,-0.13733400046005007,-0.1,1,343.0,594.0,0.0,4063.0,0,0.05567636668003417
1915,1915,-0.5295384983653375,-0.5,1,420.0,714.0,0.0,406.0,0,0.40247206814252334
1916,1916,0.7475833168899639,0.7,0,436.0,868.0,1.0,526.0,0,0.12800168231318942
1917,1917,0.16305225202367013,0.2,1,273.0,751.0,1.0,3976.0,1,0.15947964642068102
1918,1918,0.5353617307059402,0.5,0,430.0,572.0,1.0,288.0,0,0.8574548694780478
1919,1919,0.5071372047062386,0.5,0,303.0,726.0,1.0,1281.0,0,0.07239327412264596
1920,1920,0.4421253280941895,0.4,1,347.0,753.0,1.0,560.0,1,0.21248056025831719
1921,1921,0.38251083867977864,0.4,1,429.0,541.0,1.0,240.0,1,0.8512238101900927
1922,1922,0.37850802327696,0.4,1,475.0,970.0,1.0,305.0,1,0.5039400493923373
1923,1923,-0.7484943037746021,-0.7,1,430.0,691.0,0.0,209.0,0,0.23896999861767
1924,1924,-0.7279809144969447,-0.7,1,477.0,523.0,0.0,250.0,0,0.05317962821687583
1925,1925,-0.5939767075440958,-0.6,1,462.0,875.0,0.0,293.0,0,0.44453881676739315
1926,1926,0.6875439208798906,0.7,0,442.0,857.0,1.0,281.0,0,0.38192429285877794
1927,1927,0.37273464747524643,0.4,1,315.0,653.0,1.0,392.0,1,0.894210674080385
1928,1928,0.08040004244916621,0.1,1,484.0,993.0,1.0,1253.0,1,0.7426669394656332
1929,1929,-0.5871196178075502,-0.6,1,454.0,671.0,0.0,305.0,0,0.7995558293131132
1930,1930,-0.29719446860648624,-0.3,1,418.0,615.0,0.0,647.0,0,0.874005411295111
1931,1931,0.2576641583054702,0.3,1,454.0,966.0,1.0,760.0,1,0.2802433146538319
1932,1932,-0.10486030338687446,-0.1,1,275.0,851.0,0.0,1404.0,0,0.8749818055276191
1933,1933,-0.16607745738485402,-0.2,1,433.0,598.0,0.0,359.0,0,0.9958686220164403
1934,1934,-0.30788579890910905,-0.3,1,488.0,937.0,0.0,305.0,0,0.9722393171656372
1935,1935,-0.16959779643374318,-0.2,1,317.0,915.0,0.0,388.0,0,0.6437581852768633
1936,1936,-0.2998623188970073,-0.3,1,353.0,502.0,0.0,315.0,0,0.5451893423253485
1937,1937,0.787211392956678,0.8,0,338.0,695.0,1.0,187.0,0,0.6450475123476853
1938,1938,-0.11737500766329156,-0.1,1,401.0,828.0,0.0,451.0,0,0.6357481679807636
1939,1939,-0.5824652078720454,-0.6,1,424.0,611.0,0.0,375.0,0,0.2354903709075724
1940,1940,-0.4173573443421257,-0.4,1,439.0,987.0,0.0,284.0,0,0.7622064578876534
1941,1941,0.4569496344184669,0.5,1,265.0,748.0,1.0,237.0,1,0.4822831456033422
1942,1942,0.8999428600863091,0.9,0,354.0,553.0,1.0,333.0,0,0.147546675132897
1943,1943,0.6746055900710903,0.7,0,273.0,589.0,1.0,268.0,0,0.4003127996952546
1944,1944,-0.2987501333846341,-0.3,1,415.0,764.0,0.0,591.0,0,0.6992881909944437
1945,1945,-0.6785978788595741,-0.7,1,350.0,968.0,0.0,552.0,0,0.14281871920962563
1946,1946,-0.8070134332088736,-0.8,1,405.0,697.0,0.0,288.0,0,0.7157766952488965
1947,1947,0.2611868141099716,0.3,1,396.0,522.0,1.0,842.0,1,0.21737199490649106
1948,1948,0.09526018838624872,0.1,1,283.0,592.0,0.0,4125.0,0,0.12919150529250834
1949,1949,0.730524362461509,0.7,0,270.0,668.0,1.0,342.0,0,0.5477242983860773
1950,1950,0.06351122983513635,0.1,1,469.0,845.0,1.0,496.0,1,0.6933666403119529
1951,1951,-0.4895108908460455,-0.5,1,287.0,669.0,0.0,204.0,0,0.2910708568379966
1952,1952,0.04651894605831397,0.0,1,348.0,676.0,1.0,656.0,1,0.9917116809330144
1953,1953,-0.2456032274990625,-0.2,1,440.0,662.0,0.0,3898.0,0,0.20145230397060498
1954,1954,-0.8201294443797387,-0.8,1,469.0,664.0,0.0,147.0,0,0.9129565899619314
1955,1955,-0.7330468672440278,-0.7,1,393.0,572.0,0.0,135.0,0,0.8109186376043007
1956,1956,0.6026173049849994,0.6,0,378.0,564.0,1.0,178.0,0,0.8444958136195175
1957,1957,0.06568384358076984,0.1,1,386.0,714.0,0.0,3900.0,0,0.038028557252096085
1958,1958,0.9145255557656349,0.9,0,381.0,925.0,1.0,344.0,0,0.08103556245259957
1959,1959,0.9666042700199144,1.0,0,298.0,758.0,1.0,404.0,0,0.050249519961958145
1960,1960,-0.5880703911291443,-0.6,1,356.0,876.0,0.0,1028.0,0,0.23757333388841761
1961,1961,-0.19469268099642179,-0.2,1,339.0,827.0,0.0,574.0,0,0.9716037129172367
1962,1962,-0.6783978403460598,-0.7,1,291.0,741.0,0.0,268.0,0,0.049442456363963494
1963,1963,0.7188285329349602,0.7,0,314.0,941.0,1.0,285.0,0,0.18033359192304022
1964,1964,0.5111500480112074,0.5,0,407.0,894.0,1.0,529.0,0,0.1539739667810721
1965,1965,0.15080634356059597,0.2,1,447.0,719.0,1.0,624.0,1,0.6239675722410014
1966,1966,0.7813061205137353,0.8,0,427.0,622.0,1.0,251.0,0,0.1310226385538077
1967,1967,-0.8344785055024435,-0.8,1,386.0,713.0,0.0,211.0,0,0.018383388082031216
1968,1968,0.4150765008618411,0.4,1,352.0,537.0,1.0,531.0,1,0.7669514908684512
1969,1969,0.374992560138218,0.4,1,309.0,767.0,1.0,384.0,1,0.7319920696174634
1970,1970,0.5678754098488579,0.6,0,499.0,837.0,1.0,304.0,0,0.5105085864785841
1971,1971,0.2768173890875363,0.3,1,381.0,744.0,1.0,805.0,1,0.4266787138451342
1972,1972,-0.7000208266339492,-0.7,1,488.0,550.0,0.0,232.0,0,0.6508010263810668
1973,1973,-0.42076747360444733,-0.4,1,313.0,624.0,0.0,383.0,0,0.37311525688247393
1974,1974,-0.2322791731683178,-0.2,1,389.0,727.0,0.0,1414.0,0,0.3440666474716857
1975,1975,0.2843845784131831,0.3,1,263.0,868.0,1.0,669.0,1,0.4839674682701579
1976,1976,0.08994344586028769,0.1,1,428.0,928.0,1.0,3644.0,1,0.0808739390634402
1977,1977,-0.20850396831524076,-0.2,1,288.0,593.0,0.0,869.0,0,0.8781632276171135
1978,1978,0.7949615094400508,0.8,0,467.0,877.0,1.0,146.0,0,0.756934868603884
1979,1979,0.29644955373730575,0.3,1,328.0,690.0,1.0,3532.0,1,0.09930233096677943
1980,1980,0.706038369356111,0.7,0,347.0,670.0,1.0,373.0,0,0.17572192385740337
1981,1981,-0.6438187148656214,-0.6,1,259.0,582.0,0.0,189.0,0,0.6042432949788326
1982,1982,0.9979440926055223,1.0,0,328.0,693.0,1.0,259.0,0,0.4676957811652398
1983,1983,0.5525822436395982,0.6,0,417.0,637.0,1.0,346.0,0,0.7049416986636023
1984,1984,-0.4949803691603638,-0.5,1,386.0,788.0,0.0,146.0,0,0.7649907848283806
1985,1985,0.2362178950376117,0.2,1,468.0,834.0,1.0,3698.0,1,0.045908099528065405
1986,1986,0.8960583477033564,0.9,0,405.0,644.0,1.0,271.0,0,0.9467059371949431
1987,1987,-0.9042469554807318,-0.9,1,341.0,741.0,0.0,208.0,0,0.6557732609999023
1988,1988,0.5494554852831124,0.5,0,396.0,505.0,1.0,289.0,0,0.36471233933830216
1989,1989,0.802050379790076,0.8,0,271.0,855.0,1.0,214.0,0,0.5581163680033107
1990,1990,0.9217772718831618,0.9,0,439.0,861.0,1.0,270.0,0,0.37400938373904236
1991,1991,-0.41510837375626464,-0.4,1,397.0,586.0,0.0,357.0,0,0.4173160591319338
1992,1992,0.235405111316636,0.2,1,351.0,821.0,1.0,858.0,1,0.6069239311490604
1993,1993,0.6114320945564373,0.6,0,339.0,978.0,1.0,493.0,0,0.40615435659044297
1994,1994,0.7690345736384394,0.8,0,354.0,605.0,1.0,301.0,0,0.5211752824317737
1995,1995,0.8161247709544517,0.8,0,326.0,702.0,1.0,322.0,0,0.46018573160660736
1996,1996,-0.4791150224151688,-0.5,1,400.0,609.0,0.0,241.0,0,0.9341244143073641
1997,1997,-0.512585159944446,-0.5,1,349.0,726.0,0.0,305.0,0,0.8812472241623283
1998,1998,0.8021591633610621,0.8,0,417.0,532.0,1.0,171.0,0,0.9703563038840934
1999,1999,0.16509940284883862,0.2,1,271.0,706.0,1.0,1003.0,1,0.9295414935531014
2000,2000,-0.12602433640304334,-0.1,1,334.0,668.0,0.0,3998.0,0,0.12197925270610543
