,trial,coherence,coherence_bin,correct_side,target_onset,checker_onset,decision,decision_time,correct_decision,delay
303,303,-0.3343460731734471,-0.3,1,302.0,586.0,1.0,662.0,1,199.69617804796587
304,304,-0.3893252725017202,-0.4,1,468.0,965.0,1.0,737.0,1,183.20241824948394
305,305,-0.4703895798264046,-0.5,1,442.0,851.0,1.0,347.0,1,158.8831260520786
306,306,-0.6400047825984898,-0.6,1,427.0,692.0,1.0,301.0,1,107.99856522045306
307,307,-0.5118685476788252,-0.5,1,356.0,849.0,1.0,505.0,1,146.43943569635246
308,308,-0.4967898143028193,-0.5,1,274.0,901.0,1.0,545.0,1,150.9630557091542
309,309,-0.26893176949218134,-0.3,1,400.0,537.0,1.0,483.0,1,219.3204691523456
310,310,-0.9063361878713756,-0.9,1,281.0,807.0,1.0,302.0,1,28.09914363858732
311,311,0.06869246023639919,0.1,0,357.0,955.0,0.0,908.0,1,279.39226192908023
312,312,0.37293156840285,0.4,0,309.0,989.0,0.0,402.0,1,188.120529479145
313,313,-0.09926713936434761,-0.1,1,337.0,654.0,1.0,1069.0,1,270.21985819069573
314,314,0.5151861320367808,0.5,0,302.0,611.0,0.0,347.0,1,145.44416038896577
315,315,0.795131601650217,0.8,0,252.0,528.0,0.0,270.0,1,61.460519504934894
316,316,0.3895069751970788,0.4,0,392.0,687.0,0.0,391.0,1,183.14790744087637
317,317,0.7740185207989871,0.8,0,364.0,865.0,0.0,271.0,1,67.79444376030386
318,318,-0.720029706276452,-0.7,1,376.0,911.0,1.0,883.0,1,83.9910881170644
319,319,-0.2732088234903425,-0.3,1,305.0,892.0,1.0,713.0,1,218.03735295289727
320,320,-0.33664648621891313,-0.3,1,392.0,964.0,1.0,454.0,1,199.00605413432606
321,321,0.5759697941189978,0.6,0,353.0,736.0,0.0,461.0,1,127.20906176430064
322,322,0.77067724001662,0.8,0,428.0,948.0,0.0,264.0,1,68.79682799501401
323,323,0.6388553461478901,0.6,0,305.0,701.0,0.0,394.0,1,108.34339615563297
324,324,0.9756328604038045,1.0,0,333.0,531.0,0.0,166.0,1,7.310141878858656
325,325,-0.774464166462568,-0.8,1,496.0,864.0,1.0,260.0,1,67.6607500612296
326,326,-0.825679457759299,-0.8,1,455.0,822.0,1.0,243.0,1,52.296162672210315
327,327,0.5245824293610062,0.5,0,328.0,988.0,0.0,334.0,1,142.62527119169815
328,328,-0.6436332063913215,-0.6,1,341.0,907.0,1.0,262.0,1,106.91003808260355
329,329,-0.032400558549714464,-0.0,1,433.0,741.0,1.0,876.0,1,290.27983243508567
330,330,0.32151432706121574,0.3,0,322.0,817.0,0.0,941.0,1,203.54570188163527
331,331,0.4763575501402657,0.5,0,471.0,783.0,0.0,306.0,1,157.0927349579203
332,332,-0.8450680432465907,-0.8,1,321.0,956.0,1.0,203.0,1,46.4795870260228
333,333,0.6932232167713379,0.7,0,318.0,748.0,0.0,304.0,1,92.03303496859863
334,334,0.4792555873651456,0.5,0,415.0,555.0,0.0,390.0,1,156.2233237904563
335,335,-0.15777521042854814,-0.2,1,352.0,962.0,1.0,926.0,1,252.66743687143557
336,336,-0.3998707564699151,-0.4,1,252.0,774.0,1.0,384.0,1,180.03877305902546
337,337,-0.5967900502115797,-0.6,1,335.0,710.0,1.0,405.0,1,120.96298493652608
338,338,0.015137573129330839,0.0,0,310.0,986.0,1.0,934.0,0,295.45872806120076
339,339,0.4310314818496963,0.4,0,309.0,584.0,0.0,497.0,1,170.69055544509112
340,340,0.559462927273308,0.6,0,275.0,502.0,0.0,343.0,1,132.1611218180076
341,341,-0.7057246650769149,-0.7,1,297.0,726.0,1.0,317.0,1,88.28260047692554
342,342,-0.9386877833530016,-0.9,1,257.0,590.0,1.0,103.0,1,18.393664994099513
343,343,0.38181885133472115,0.4,0,297.0,984.0,0.0,399.0,1,185.45434459958366
344,344,0.10135555885999237,0.1,0,482.0,685.0,0.0,933.0,1,269.59333234200227
345,345,-0.5215496421986814,-0.5,1,343.0,712.0,1.0,405.0,1,143.5351073403956
346,346,0.19797259916871424,0.2,0,464.0,869.0,0.0,457.0,1,240.60822024938574
347,347,0.6660605526195504,0.7,0,493.0,685.0,0.0,302.0,1,100.18183421413487
348,348,0.3061106546442909,0.3,0,462.0,846.0,0.0,782.0,1,208.16680360671273
349,349,-0.12534651857029022,-0.1,1,424.0,697.0,1.0,1269.0,1,262.39604442891294
350,350,0.9526904233681501,1.0,0,412.0,627.0,0.0,221.0,1,14.19287298955496
351,351,0.16881074622761183,0.2,0,452.0,728.0,0.0,880.0,1,249.35677613171646
352,352,0.8930754939924905,0.9,0,363.0,664.0,0.0,263.0,1,32.07735180225284
353,353,0.6069900225262315,0.6,0,474.0,535.0,0.0,331.0,1,117.90299324213056
354,354,-0.7268457948911897,-0.7,1,377.0,812.0,1.0,221.0,1,81.94626153264308
355,355,0.029697147042952343,0.0,0,435.0,762.0,1.0,793.0,0,291.0908558871143
356,356,-0.17696901079430183,-0.2,1,293.0,984.0,1.0,533.0,1,246.90929676170944
357,357,-0.019765305758634,-0.0,1,321.0,782.0,0.0,1907.0,0,294.0704082724098
358,358,0.4275171810325593,0.4,0,333.0,916.0,0.0,501.0,1,171.7448456902322
359,359,-0.8122718072097757,-0.8,1,383.0,711.0,1.0,276.0,1,56.31845783706731
360,360,0.9094869933726306,0.9,0,384.0,717.0,0.0,129.0,1,27.153901988210816
361,361,0.3621356851673634,0.4,0,379.0,966.0,0.0,585.0,1,191.35929444979098
362,362,0.4536938414347689,0.5,0,463.0,712.0,0.0,375.0,1,163.89184756956934
363,363,0.7727238977471216,0.8,0,483.0,510.0,0.0,317.0,1,68.18283067586353
364,364,0.5252891993539717,0.5,0,392.0,883.0,0.0,605.0,1,142.4132401938085
365,365,0.7094631123269544,0.7,0,413.0,705.0,0.0,392.0,1,87.16106630191369
366,366,0.21928864544360893,0.2,0,376.0,520.0,0.0,634.0,1,234.21340636691733
367,367,0.5068519943867398,0.5,0,367.0,827.0,0.0,466.0,1,147.94440168397807
368,368,0.49468749285476576,0.5,0,438.0,823.0,0.0,369.0,1,151.59375214357027
369,369,-0.037376483789250736,-0.0,1,487.0,973.0,1.0,1070.0,1,288.7870548632248
370,370,0.34035387219734115,0.3,0,470.0,891.0,0.0,529.0,1,197.89383834079766
371,371,0.45854755280288106,0.5,0,426.0,896.0,0.0,398.0,1,162.43573415913568
372,372,-0.7683841431023639,-0.8,1,394.0,843.0,1.0,183.0,1,69.48475706929082
373,373,0.8659523165291547,0.9,0,266.0,834.0,0.0,130.0,1,40.21430504125358
374,374,-0.024288400538833077,-0.0,1,490.0,686.0,0.0,824.0,0,292.71347983835005
375,375,0.5729037056746464,0.6,0,372.0,522.0,0.0,766.0,1,128.12888829760607
376,376,0.18221700660710938,0.2,0,300.0,708.0,0.0,422.0,1,245.33489801786718
377,377,0.4528130200770004,0.5,0,313.0,650.0,0.0,567.0,1,164.15609397689988
378,378,-0.35116006613909345,-0.4,1,331.0,693.0,1.0,416.0,1,194.65198015827195
379,379,0.1512353741991701,0.2,0,498.0,615.0,0.0,907.0,1,254.62938774024897
380,380,0.6829304370961213,0.7,0,456.0,558.0,0.0,396.0,1,95.1208688711636
381,381,-0.35279491390861417,-0.4,1,412.0,638.0,1.0,620.0,1,194.16152582741574
382,382,-0.4895685697151708,-0.5,1,252.0,778.0,1.0,430.0,1,153.12942908544875
383,383,-0.5803399489152838,-0.6,1,255.0,821.0,1.0,404.0,1,125.89801532541485
384,384,-0.48534288212608456,-0.5,1,258.0,628.0,1.0,494.0,1,154.39713536217462
385,385,-0.26250964575913605,-0.3,1,372.0,850.0,1.0,438.0,1,221.24710627225917
386,386,0.1186376965120719,0.1,0,368.0,575.0,1.0,787.0,0,264.4086910463784
387,387,0.46920052184027017,0.5,0,358.0,903.0,0.0,409.0,1,159.23984344791896
388,388,-0.21997021604827904,-0.2,1,273.0,939.0,1.0,908.0,1,234.0089351855163
389,389,0.8976134527366499,0.9,0,380.0,635.0,0.0,475.0,1,30.715964179005017
390,390,-0.6118072684515088,-0.6,1,417.0,629.0,1.0,294.0,1,116.45781946454736
391,391,-0.27749984378027803,-0.3,1,444.0,510.0,1.0,786.0,1,216.7500468659166
392,392,0.7234056738667418,0.7,0,309.0,946.0,0.0,245.0,1,82.97829783997746
393,393,-0.48622201372694485,-0.5,1,300.0,518.0,1.0,582.0,1,154.13339588191656
394,394,-0.9854048861046145,-1.0,1,453.0,581.0,1.0,306.0,1,4.378534168615644
395,395,-0.869292221326935,-0.9,1,421.0,805.0,1.0,224.0,1,39.21233360191951
396,396,-0.2284724776071625,-0.2,1,462.0,580.0,1.0,518.0,1,231.45825671785124
397,397,0.4119244720958024,0.4,0,283.0,533.0,0.0,474.0,1,176.42265837125927
398,398,-0.6442427215833835,-0.6,1,292.0,846.0,1.0,1162.0,1,106.72718352498495
399,399,0.5124043938028482,0.5,0,279.0,973.0,0.0,1328.0,1,146.27868185914554
400,400,-0.1238020776740636,-0.1,1,495.0,799.0,1.0,916.0,1,262.85937669778093
401,401,0.2240494402715616,0.2,0,441.0,907.0,0.0,682.0,1,232.78516791853153
402,402,0.7264387954058227,0.7,0,255.0,650.0,0.0,525.0,1,82.0683613782532
403,403,0.23335994768907087,0.2,0,398.0,679.0,0.0,783.0,1,229.99201569327874
404,404,0.2882922940708068,0.3,0,471.0,750.0,0.0,369.0,1,213.51231177875795
405,405,-0.47759043737438556,-0.5,1,472.0,655.0,1.0,383.0,1,156.72286878768432
406,406,-0.053511785214730656,-0.1,1,360.0,908.0,1.0,1702.0,1,283.9464644355808
407,407,0.2847529996794278,0.3,0,252.0,929.0,0.0,699.0,1,214.57410009617166
408,408,0.15132099864491821,0.2,0,255.0,888.0,0.0,487.0,1,254.60370040652452
409,409,0.08705118027899195,0.1,0,302.0,666.0,0.0,1052.0,1,273.8846459163024
410,410,0.5901562056545793,0.6,0,433.0,985.0,0.0,422.0,1,122.95313830362622
411,411,0.8210122084074205,0.8,0,318.0,822.0,0.0,300.0,1,53.696337477773845
412,412,0.9046498203559443,0.9,0,398.0,594.0,0.0,228.0,1,28.605053893216702
413,413,-0.8942209980200209,-0.9,1,405.0,733.0,1.0,602.0,1,31.733700593993742
414,414,-0.3519065113011719,-0.4,1,295.0,573.0,1.0,422.0,1,194.42804660964842
415,415,0.6260266821077412,0.6,0,478.0,782.0,0.0,370.0,1,112.19199536767765
416,416,-0.3894094463747113,-0.4,1,320.0,996.0,1.0,554.0,1,183.1771660875866
417,417,0.4603191963110471,0.5,0,258.0,928.0,0.0,364.0,1,161.90424110668587
418,418,-0.48724626871608256,-0.5,1,292.0,947.0,1.0,451.0,1,153.82611938517522
419,419,0.7587879059950986,0.8,0,342.0,578.0,0.0,310.0,1,72.36362820147042
420,420,-0.30792756211253125,-0.3,1,407.0,913.0,1.0,670.0,1,207.62173136624062
421,421,-0.17148263867690772,-0.2,1,498.0,747.0,1.0,575.0,1,248.5552083969277
422,422,-0.5486975140520709,-0.5,1,283.0,780.0,1.0,407.0,1,135.39074578437874
423,423,-0.3172628148372527,-0.3,1,276.0,999.0,1.0,525.0,1,204.82115554882418
424,424,0.44083123443697647,0.4,0,446.0,724.0,0.0,750.0,1,167.75062966890707
425,425,-0.3280054845229481,-0.3,1,292.0,824.0,1.0,664.0,1,201.59835464311558
426,426,0.9444977734051081,0.9,0,469.0,979.0,0.0,242.0,1,16.65066797846757
427,427,-0.22763350717245578,-0.2,1,258.0,655.0,1.0,897.0,1,231.70994784826325
428,428,0.32177031741955076,0.3,0,301.0,777.0,0.0,632.0,1,203.46890477413478
429,429,0.8795121324827202,0.9,0,340.0,980.0,0.0,380.0,1,36.14636025518394
430,430,0.9625504834347389,1.0,0,260.0,871.0,0.0,139.0,1,11.234854969578322
431,431,0.21349800262445107,0.2,0,465.0,790.0,0.0,875.0,1,235.95059921266468
432,432,-0.5523761401501364,-0.6,1,489.0,718.0,1.0,483.0,1,134.2871579549591
433,433,0.38454177030051606,0.4,0,276.0,567.0,0.0,557.0,1,184.63746890984518
434,434,-0.7449272828339419,-0.7,1,373.0,711.0,1.0,346.0,1,76.52181514981741
435,435,0.1810308072767406,0.2,0,380.0,896.0,0.0,704.0,1,245.69075781697782
436,436,0.7206299133087051,0.7,0,490.0,506.0,0.0,344.0,1,83.81102600738848
437,437,0.6892795409911268,0.7,0,473.0,766.0,0.0,511.0,1,93.21613770266197
438,438,-0.06612297061133843,-0.1,1,262.0,573.0,0.0,1595.0,0,280.1631088165985
439,439,-0.18064665893667353,-0.2,1,302.0,673.0,1.0,465.0,1,245.80600231899794
440,440,0.7536827645476809,0.8,0,267.0,942.0,0.0,261.0,1,73.89517063569573
441,441,-0.7235218920510806,-0.7,1,373.0,849.0,1.0,348.0,1,82.9434323846758
442,442,-0.004102679012835786,-0.0,1,450.0,840.0,0.0,2390.0,0,298.7691962961493
443,443,0.21722839623016266,0.2,0,372.0,614.0,0.0,834.0,1,234.8314811309512
444,444,-0.15198600428510023,-0.2,1,499.0,864.0,1.0,687.0,1,254.40419871446994
445,445,-0.669404080524455,-0.7,1,308.0,781.0,1.0,301.0,1,99.1787758426635
446,446,0.8104773721073415,0.8,0,327.0,736.0,0.0,387.0,1,56.85678836779755
447,447,-0.9315154994763315,-0.9,1,343.0,675.0,1.0,272.0,1,20.54535015710055
448,448,-0.6541282863300348,-0.7,1,377.0,934.0,1.0,379.0,1,103.76151410098954
449,449,0.9877952996471824,1.0,0,451.0,900.0,0.0,279.0,1,3.6614101058452864
450,450,-0.7480849357173689,-0.7,1,497.0,745.0,1.0,248.0,1,75.57451928478933
451,451,-0.12119223773350196,-0.1,1,328.0,790.0,1.0,542.0,1,263.6423286799494
452,452,0.28061417394742083,0.3,0,331.0,890.0,0.0,599.0,1,215.81574781577376
453,453,0.8550259801557223,0.9,0,367.0,637.0,0.0,496.0,1,43.49220595328332
454,454,0.4511254813315275,0.5,0,274.0,717.0,0.0,349.0,1,164.66235560054173
455,455,-0.6450718647369935,-0.6,1,309.0,749.0,1.0,362.0,1,106.47844057890194
456,456,-0.03558344939615732,-0.0,1,319.0,738.0,0.0,713.0,0,289.3249651811528
457,457,0.3069575211950668,0.3,0,371.0,741.0,0.0,428.0,1,207.91274364147995
458,458,0.5825559630474577,0.6,0,452.0,769.0,0.0,309.0,1,125.23321108576269
459,459,0.8513026452308188,0.9,0,394.0,866.0,0.0,300.0,1,44.60920643075437
460,460,-0.3763367040948036,-0.4,1,326.0,990.0,1.0,454.0,1,187.09898877155894
461,461,0.6678662759239182,0.7,0,250.0,981.0,0.0,459.0,1,99.64011722282453
462,462,0.4024483366114664,0.4,0,361.0,843.0,0.0,496.0,1,179.26549901656009
463,463,0.8087379941308137,0.8,0,355.0,945.0,0.0,490.0,1,57.378601760755885
464,464,0.09491199847529397,0.1,0,408.0,622.0,0.0,1500.0,1,271.5264004574118
465,465,-0.3192305603850909,-0.3,1,434.0,745.0,1.0,411.0,1,204.23083188447274
466,466,-0.009396241551481,-0.0,1,484.0,691.0,1.0,1875.0,1,297.1811275345557
467,467,0.0697549051622881,0.1,0,407.0,782.0,0.0,3551.0,1,279.07352845131356
468,468,-0.4651344678504652,-0.5,1,257.0,764.0,1.0,359.0,1,160.45965964486044
469,469,-0.9647291225220815,-1.0,1,266.0,859.0,1.0,295.0,1,10.581263243375538
470,470,-0.305785269765773,-0.3,1,266.0,751.0,1.0,473.0,1,208.2644190702681
471,471,0.5227844387127225,0.5,0,405.0,904.0,0.0,331.0,1,143.16466838618325
472,472,-0.06789115747237973,-0.1,1,494.0,705.0,1.0,571.0,1,279.6326527582861
473,473,0.6172144949404634,0.6,0,359.0,773.0,0.0,438.0,1,114.83565151786097
474,474,0.8170313913233092,0.8,0,490.0,943.0,0.0,177.0,1,54.89058260300725
475,475,0.4093078302223383,0.4,0,418.0,579.0,0.0,483.0,1,177.2076509332985
476,476,0.42442325403943837,0.4,0,458.0,643.0,0.0,419.0,1,172.67302378816848
477,477,0.5917814941676041,0.6,0,351.0,983.0,0.0,256.0,1,122.46555174971878
478,478,-0.5152240544966926,-0.5,1,272.0,755.0,1.0,413.0,1,145.4327836509922
479,479,-0.21509274786389465,-0.2,1,419.0,621.0,1.0,570.0,1,235.4721756408316
480,480,-0.8611283791288873,-0.9,1,298.0,665.0,1.0,197.0,1,41.66148626133381
481,481,-0.24661979505852627,-0.2,1,410.0,906.0,1.0,504.0,1,226.01406148244212
482,482,-0.7119417500671779,-0.7,1,364.0,977.0,1.0,269.0,1,86.41747497984665
483,483,0.6335361421703105,0.6,0,365.0,546.0,0.0,499.0,1,109.93915734890685
484,484,0.2553177416205068,0.3,0,283.0,513.0,0.0,574.0,1,223.40467751384796
485,485,-0.8828000149420432,-0.9,1,277.0,771.0,1.0,202.0,1,35.159995517387046
486,486,0.6200546452228928,0.6,0,427.0,520.0,0.0,393.0,1,113.98360643313217
487,487,0.026417214873594164,0.0,0,400.0,910.0,0.0,1840.0,1,292.07483553792173
488,488,-0.6205202763594682,-0.6,1,304.0,552.0,1.0,314.0,1,113.84391709215956
489,489,0.6392721287999219,0.6,0,434.0,676.0,0.0,440.0,1,108.21836136002344
490,490,0.770037957987121,0.8,0,326.0,884.0,0.0,300.0,1,68.98861260386369
491,491,0.3720231770338498,0.4,0,479.0,662.0,0.0,549.0,1,188.39304688984507
492,492,-0.5303709606310241,-0.5,1,484.0,673.0,1.0,393.0,1,140.88871181069277
493,493,-0.4542117156967145,-0.5,1,484.0,800.0,1.0,376.0,1,163.73648529098566
494,494,-0.031972690971676876,-0.0,1,377.0,934.0,1.0,1099.0,1,290.4081927084969
495,495,-0.0625455097162313,-0.1,1,320.0,972.0,1.0,678.0,1,281.2363470851306
496,496,0.4920206465834649,0.5,0,301.0,722.0,0.0,307.0,1,152.39380602496053
497,497,0.17627284235246576,0.2,0,407.0,782.0,0.0,691.0,1,247.11814729426027
498,498,-0.8055555850060097,-0.8,1,320.0,878.0,1.0,192.0,1,58.3333244981971
499,499,0.22862746049761684,0.2,0,423.0,938.0,0.0,769.0,1,231.41176185071495
500,500,0.9015408009381509,0.9,0,479.0,811.0,0.0,200.0,1,29.537759718554724
501,501,-0.9010395158520943,-0.9,1,289.0,511.0,1.0,220.0,1,29.68814524437171
502,502,-0.49276460644430653,-0.5,1,483.0,964.0,1.0,413.0,1,152.17061806670804
503,503,0.894829488532406,0.9,0,318.0,572.0,0.0,310.0,1,31.551153440278213
504,504,-0.6293853621214196,-0.6,1,334.0,772.0,1.0,334.0,1,111.18439136357412
505,505,0.4241450460856695,0.4,0,487.0,701.0,0.0,382.0,1,172.75648617429914
506,506,-0.4462156627474374,-0.4,1,405.0,709.0,1.0,396.0,1,166.13530117576877
507,507,-0.9600353904137426,-1.0,1,479.0,944.0,1.0,277.0,1,11.989382875877208
508,508,0.46237042158714003,0.5,0,455.0,643.0,0.0,472.0,1,161.288873523858
509,509,-0.673563632787626,-0.7,1,370.0,713.0,1.0,437.0,1,97.9309101637122
510,510,0.8352894298917581,0.8,0,311.0,581.0,0.0,238.0,1,49.41317103247256
511,511,-0.5142400394768427,-0.5,1,477.0,744.0,1.0,329.0,1,145.7279881569472
512,512,0.8746751402635067,0.9,0,476.0,572.0,0.0,142.0,1,37.597457920947996
513,513,0.44962749760866894,0.4,0,356.0,802.0,0.0,432.0,1,165.11175071739933
514,514,0.48341891613602583,0.5,0,478.0,849.0,0.0,803.0,1,154.97432515919226
515,515,0.8376800784262255,0.8,0,393.0,862.0,0.0,315.0,1,48.69597647213235
516,516,0.24238927645184405,0.2,0,310.0,587.0,0.0,893.0,1,227.28321706444677
517,517,0.4433479138552865,0.4,0,373.0,811.0,0.0,496.0,1,166.99562584341405
518,518,0.002599198807216707,0.0,0,442.0,897.0,0.0,801.0,1,299.220240357835
519,519,-0.838801797261794,-0.8,1,366.0,546.0,1.0,448.0,1,48.35946082146179
520,520,-0.8272498771137715,-0.8,1,454.0,917.0,1.0,319.0,1,51.82503686586855
521,521,-0.9700658525746666,-1.0,1,413.0,545.0,1.0,192.0,1,8.980244227600021
522,522,-0.3822309772595054,-0.4,1,467.0,924.0,1.0,319.0,1,185.3307068221484
523,523,0.47720978924887736,0.5,0,462.0,750.0,0.0,418.0,1,156.8370632253368
524,524,0.9605350543743221,1.0,0,363.0,542.0,0.0,165.0,1,11.839483687703378
525,525,-0.8154961998061747,-0.8,1,490.0,902.0,1.0,278.0,1,55.351140058147585
526,526,-0.47721373298843894,-0.5,1,301.0,837.0,1.0,412.0,1,156.83588010346833
527,527,0.18653492582928233,0.2,0,448.0,557.0,0.0,435.0,1,244.0395222512153
528,528,-0.8628324822907947,-0.9,1,315.0,756.0,1.0,779.0,1,41.150255312761594
529,529,-0.2049538806048572,-0.2,1,440.0,553.0,1.0,527.0,1,238.51383581854284
530,530,0.44025011432783745,0.4,0,347.0,982.0,0.0,391.0,1,167.92496570164877
531,531,0.2210018444664168,0.2,0,272.0,593.0,0.0,535.0,1,233.69944666007495
532,532,-0.05433176541007767,-0.1,1,258.0,608.0,0.0,664.0,0,283.7004703769767
533,533,-0.7104474307763378,-0.7,1,282.0,635.0,1.0,293.0,1,86.86577076709867
534,534,-0.7022050488277447,-0.7,1,446.0,659.0,1.0,445.0,1,89.33848535167658
535,535,-0.8515438158860955,-0.9,1,269.0,990.0,1.0,231.0,1,44.53685523417135
536,536,0.6203561456962681,0.6,0,357.0,869.0,0.0,254.0,1,113.89315629111958
537,537,-0.7627916443664522,-0.8,1,294.0,651.0,1.0,455.0,1,71.16250669006435
538,538,0.1586859635410125,0.2,0,314.0,825.0,0.0,841.0,1,252.39421093769624
539,539,-0.6636525252050098,-0.7,1,365.0,910.0,1.0,315.0,1,100.90424243849705
540,540,-0.7910066784105043,-0.8,1,358.0,814.0,1.0,308.0,1,62.69799647684871
541,541,-0.8307525273205614,-0.8,1,425.0,535.0,1.0,270.0,1,50.774241803831586
542,542,0.08953670488160448,0.1,0,255.0,951.0,0.0,1414.0,1,273.13898853551865
543,543,-0.6853364302664051,-0.7,1,269.0,959.0,1.0,262.0,1,94.39907092007846
544,544,-0.9943758727275593,-1.0,1,272.0,797.0,1.0,141.0,1,1.687238181732198
545,545,0.706791255076201,0.7,0,476.0,834.0,0.0,420.0,1,87.9626234771397
546,546,0.42088099356652076,0.4,0,409.0,617.0,0.0,884.0,1,173.73570193004377
547,547,0.45309400048106085,0.5,0,351.0,579.0,0.0,420.0,1,164.07179985568175
548,548,-0.6646969840583696,-0.7,1,269.0,734.0,1.0,557.0,1,100.5909047824891
549,549,0.15308097834349876,0.2,0,292.0,862.0,0.0,946.0,1,254.07570649695037
550,550,0.8403991840384872,0.8,0,338.0,543.0,0.0,349.0,1,47.88024478845383
551,551,-0.3294420764545587,-0.3,1,259.0,908.0,1.0,703.0,1,201.1673770636324
552,552,0.05604233004219905,0.1,0,405.0,962.0,0.0,703.0,1,283.1873009873403
553,553,-0.5028176327719387,-0.5,1,458.0,709.0,1.0,383.0,1,149.1547101684184
554,554,-0.07865489876279685,-0.1,1,281.0,984.0,1.0,745.0,1,276.40353037116097
555,555,-0.27361973107612725,-0.3,1,335.0,636.0,1.0,409.0,1,217.91408067716182
556,556,0.8341019702713615,0.8,0,401.0,885.0,0.0,234.0,1,49.769408918591566
557,557,0.016089391222763094,0.0,0,494.0,592.0,0.0,974.0,1,295.17318263317105
558,558,-0.9762453692043938,-1.0,1,340.0,957.0,1.0,273.0,1,7.126389238681874
559,559,0.9807993346527437,1.0,0,437.0,503.0,0.0,210.0,1,5.7601996041768855
560,560,-0.8277548201034852,-0.8,1,288.0,825.0,1.0,287.0,1,51.67355396895444
561,561,0.9972326786414079,1.0,0,252.0,908.0,0.0,180.0,1,0.8301964075776436
562,562,0.29772961618704796,0.3,0,355.0,818.0,0.0,547.0,1,210.68111514388562
563,563,-0.3707007947612555,-0.4,1,407.0,721.0,1.0,482.0,1,188.78976157162336
564,564,-0.8858194953909522,-0.9,1,339.0,672.0,1.0,169.0,1,34.25415138271435
565,565,-0.529511507776067,-0.5,1,452.0,893.0,1.0,485.0,1,141.1465476671799
566,566,0.7064743491251677,0.7,0,439.0,970.0,0.0,351.0,1,88.05769526244968
567,567,-0.2282188143233841,-0.2,1,375.0,574.0,1.0,471.0,1,231.53435570298478
568,568,0.6640647863316853,0.7,0,336.0,558.0,0.0,326.0,1,100.7805641004944
569,569,-0.99499394573211,-1.0,1,370.0,968.0,1.0,142.0,1,1.5018162803670076
570,570,-0.7555271290363659,-0.8,1,270.0,796.0,1.0,174.0,1,73.34186128909023
571,571,0.2083771864525521,0.2,0,314.0,644.0,0.0,452.0,1,237.48684406423436
572,572,0.8963471047170444,0.9,0,493.0,796.0,0.0,271.0,1,31.095868584886688
573,573,0.4091009926098259,0.4,0,366.0,581.0,0.0,773.0,1,177.2697022170522
574,574,0.5253488500165839,0.5,0,369.0,570.0,0.0,741.0,1,142.39534499502483
575,575,-0.872957269806534,-0.9,1,373.0,597.0,1.0,250.0,1,38.112819058039804
576,576,-0.9138807189546645,-0.9,1,310.0,762.0,1.0,158.0,1,25.83578431360065
577,577,-0.02962511157926695,-0.0,1,320.0,675.0,1.0,805.0,1,291.1124665262199
578,578,-0.32252626054647493,-0.3,1,260.0,574.0,1.0,526.0,1,203.24212183605752
579,579,-0.9564898468214089,-1.0,1,300.0,785.0,1.0,205.0,1,13.053045953577325
580,580,-0.17153581921827432,-0.2,1,334.0,862.0,1.0,694.0,1,248.5392542345177
581,581,-0.6595956784593979,-0.7,1,385.0,834.0,1.0,281.0,1,102.12129646218062
582,582,-0.3724526565441084,-0.4,1,411.0,874.0,1.0,665.0,1,188.26420303676747
583,583,-0.5153481441444494,-0.5,1,430.0,837.0,1.0,423.0,1,145.39555675666517
584,584,-0.5538566246022996,-0.6,1,350.0,674.0,1.0,316.0,1,133.84301261931014
585,585,-0.7699678359381776,-0.8,1,313.0,979.0,1.0,328.0,1,69.00964921854671
586,586,0.5316002969104401,0.5,0,483.0,651.0,0.0,626.0,1,140.51991092686796
587,587,-0.6916135403676997,-0.7,1,480.0,743.0,1.0,347.0,1,92.51593788969008
