,trial,coherence,coherence_bin,correct_side,target_onset,checker_onset,decision,decision_time,correct_decision,green_side,chosen_color
290,290,0.7809889587504922,0.8,1.0,482.0,952.0,1.0,126.0,1,0.0,1.0
291,291,-0.634127248864777,-0.6,1.0,310.0,514.0,1.0,196.0,1,1.0,0.0
292,292,-0.8968302251892739,-0.9,1.0,289.0,666.0,1.0,-345.0,1,1.0,0.0
293,293,0.8516696164720515,0.9,1.0,251.0,822.0,1.0,67.0,1,0.0,1.0
294,294,-0.13928484256016305,-0.1,0.0,338.0,500.0,0.0,392.0,1,0.0,0.0
295,295,-0.262430973589977,-0.3,0.0,459.0,746.0,0.0,195.0,1,0.0,0.0
296,296,0.7261689023794161,0.7,1.0,324.0,674.0,1.0,142.0,1,0.0,1.0
297,297,0.7957686799059055,0.8,0.0,349.0,684.0,1.0,-403.0,0,1.0,0.0
298,298,-0.5410911124129711,-0.5,1.0,465.0,931.0,1.0,594.0,1,1.0,0.0
299,299,-0.1333198503407017,-0.1,0.0,356.0,777.0,0.0,1497.0,1,0.0,0.0
300,300,0.02608417758741699,0.0,0.0,466.0,686.0,0.0,2128.0,1,1.0,1.0
301,301,0.47953797691731015,0.5,0.0,265.0,744.0,0.0,271.0,1,1.0,1.0
302,302,0.49889585387330493,0.5,0.0,279.0,794.0,0.0,217.0,1,1.0,1.0
303,303,0.31044095452073195,0.3,1.0,456.0,982.0,1.0,262.0,1,0.0,1.0
304,304,-0.8451705754803044,-0.8,0.0,408.0,614.0,0.0,188.0,1,0.0,0.0
305,305,-0.34214660072149805,-0.3,0.0,395.0,968.0,0.0,207.0,1,0.0,0.0
306,306,-0.028801254182313052,-0.0,1.0,390.0,594.0,1.0,1476.0,1,1.0,0.0
307,307,-0.5739582298865007,-0.6,1.0,360.0,628.0,0.0,-338.0,0,1.0,1.0
308,308,-0.607773367484842,-0.6,1.0,304.0,722.0,1.0,194.0,1,1.0,0.0
309,309,0.6604575293588063,0.7,0.0,323.0,801.0,0.0,136.0,1,1.0,1.0
310,310,0.13158509245568684,0.1,1.0,399.0,936.0,0.0,-475.0,0,0.0,0.0
311,311,-0.38642722578080246,-0.4,1.0,339.0,623.0,1.0,98.0,1,1.0,0.0
312,312,0.7121705958641374,0.7,0.0,451.0,675.0,0.0,154.0,1,1.0,1.0
313,313,-0.6047215423782653,-0.6,1.0,321.0,615.0,1.0,224.0,1,1.0,0.0
314,314,0.35496657637299955,0.4,1.0,348.0,886.0,1.0,196.0,1,0.0,1.0
315,315,-0.5211027779782492,-0.5,1.0,484.0,855.0,1.0,211.0,1,1.0,0.0
316,316,-0.4380169605441862,-0.4,1.0,467.0,936.0,1.0,-293.0,1,1.0,0.0
317,317,0.8467825223154178,0.8,0.0,263.0,633.0,0.0,24.0,1,1.0,1.0
318,318,-0.6265534644126585,-0.6,1.0,411.0,553.0,1.0,256.0,1,1.0,0.0
319,319,0.6685761210091227,0.7,0.0,257.0,556.0,0.0,127.0,1,1.0,1.0
320,320,0.2220331979521203,0.2,0.0,489.0,625.0,0.0,386.0,1,1.0,1.0
321,321,-0.6999261381553602,-0.7,0.0,350.0,646.0,0.0,434.0,1,0.0,0.0
322,322,0.0016944836105663441,0.0,1.0,408.0,607.0,0.0,3985.0,0,0.0,0.0
323,323,-0.04170943497345092,-0.0,1.0,440.0,538.0,1.0,4022.0,1,1.0,0.0
324,324,-0.031177449417804426,-0.0,1.0,387.0,771.0,0.0,1362.0,0,1.0,1.0
325,325,-0.7147149919866347,-0.7,1.0,488.0,832.0,1.0,-430.0,1,1.0,0.0
326,326,0.2849417559971138,0.3,0.0,426.0,688.0,0.0,146.0,1,1.0,1.0
327,327,0.8629253226028789,0.9,1.0,381.0,722.0,1.0,97.0,1,0.0,1.0
328,328,-0.8167053525131608,-0.8,0.0,295.0,543.0,0.0,-338.0,1,0.0,0.0
329,329,0.31302091571816415,0.3,0.0,460.0,970.0,0.0,110.0,1,1.0,1.0
330,330,0.8966659076830784,0.9,1.0,392.0,883.0,1.0,145.0,1,0.0,1.0
331,331,-0.06067002541118516,-0.1,0.0,263.0,946.0,0.0,-629.0,1,0.0,0.0
332,332,-0.05498080156684593,-0.1,0.0,279.0,965.0,0.0,636.0,1,0.0,0.0
333,333,-0.23608159984141763,-0.2,1.0,349.0,681.0,1.0,520.0,1,1.0,0.0
334,334,-0.2526771499026945,-0.3,1.0,393.0,758.0,1.0,389.0,1,1.0,0.0
335,335,-0.26142915151978574,-0.3,1.0,334.0,666.0,1.0,430.0,1,1.0,0.0
336,336,-0.26332378786305644,-0.3,1.0,348.0,598.0,1.0,954.0,1,1.0,0.0
337,337,-0.014392979328736843,-0.0,0.0,437.0,568.0,0.0,-65.0,1,0.0,0.0
338,338,0.5959790893071891,0.6,0.0,444.0,601.0,0.0,215.0,1,1.0,1.0
339,339,-0.7532250371023311,-0.8,1.0,289.0,638.0,1.0,243.0,1,1.0,0.0
340,340,0.696419861159376,0.7,1.0,300.0,929.0,1.0,131.0,1,0.0,1.0
341,341,-0.5267813886045061,-0.5,0.0,360.0,950.0,0.0,590.0,1,0.0,0.0
342,342,0.3308602480754489,0.3,1.0,320.0,814.0,1.0,326.0,1,0.0,1.0
343,343,-0.09279590006563143,-0.1,1.0,487.0,550.0,1.0,1563.0,1,1.0,0.0
344,344,-0.35741203182941506,-0.4,0.0,480.0,986.0,0.0,534.0,1,0.0,0.0
345,345,-0.30364337983188516,-0.3,1.0,375.0,792.0,1.0,313.0,1,1.0,0.0
346,346,-0.04222086408901793,-0.0,1.0,372.0,842.0,1.0,3786.0,1,1.0,0.0
347,347,-0.3226665508331289,-0.3,1.0,325.0,907.0,1.0,838.0,1,1.0,0.0
348,348,0.03160254070632107,0.0,1.0,325.0,642.0,1.0,4033.0,1,0.0,1.0
349,349,-0.7552847496840402,-0.8,1.0,495.0,797.0,1.0,388.0,1,1.0,0.0
350,350,-0.8486831715411133,-0.8,1.0,306.0,534.0,1.0,300.0,1,1.0,0.0
351,351,-0.8673998334318336,-0.9,1.0,318.0,514.0,1.0,168.0,1,1.0,0.0
352,352,-0.8122470426533679,-0.8,1.0,497.0,755.0,1.0,478.0,1,1.0,0.0
353,353,0.72277125042579,0.7,1.0,489.0,604.0,1.0,87.0,1,0.0,1.0
354,354,-0.12762649282215943,-0.1,1.0,279.0,844.0,1.0,1487.0,1,1.0,0.0
355,355,-0.45734310424894264,-0.5,1.0,364.0,784.0,1.0,312.0,1,1.0,0.0
356,356,0.3294089782780881,0.3,1.0,328.0,941.0,1.0,161.0,1,0.0,1.0
357,357,0.7376593251864846,0.7,0.0,307.0,810.0,0.0,153.0,1,1.0,1.0
358,358,-0.18525793106821575,-0.2,1.0,258.0,901.0,1.0,751.0,1,1.0,0.0
359,359,0.06097252778047746,0.1,0.0,376.0,706.0,0.0,448.0,1,1.0,1.0
360,360,-0.49819381163662807,-0.5,1.0,499.0,650.0,1.0,341.0,1,1.0,0.0
361,361,-0.4561739675404726,-0.5,0.0,323.0,945.0,0.0,252.0,1,0.0,0.0
362,362,-0.742683531327808,-0.7,1.0,285.0,829.0,1.0,226.0,1,1.0,0.0
363,363,0.4667948313066871,0.5,1.0,391.0,767.0,0.0,-408.0,0,0.0,0.0
364,364,0.8713881204605193,0.9,1.0,476.0,760.0,1.0,54.0,1,0.0,1.0
365,365,0.3467781261818611,0.3,1.0,366.0,948.0,1.0,406.0,1,0.0,1.0
366,366,0.4995539586617618,0.5,1.0,428.0,778.0,1.0,294.0,1,0.0,1.0
367,367,0.3555113366775643,0.4,0.0,416.0,525.0,0.0,469.0,1,1.0,1.0
368,368,0.4656875419216885,0.5,1.0,477.0,690.0,1.0,233.0,1,0.0,1.0
369,369,0.43252409878784703,0.4,1.0,423.0,656.0,1.0,151.0,1,0.0,1.0
370,370,0.20772149266472184,0.2,0.0,367.0,800.0,0.0,143.0,1,1.0,1.0
371,371,0.24363607703953638,0.2,0.0,346.0,696.0,0.0,418.0,1,1.0,1.0
372,372,0.768997003183988,0.8,0.0,284.0,948.0,0.0,158.0,1,1.0,1.0
373,373,-0.1490814870715108,-0.1,0.0,490.0,741.0,0.0,549.0,1,0.0,0.0
374,374,-0.4250376020732212,-0.4,0.0,433.0,857.0,0.0,230.0,1,0.0,0.0
375,375,-0.7578075216189066,-0.8,1.0,495.0,656.0,1.0,89.0,1,1.0,0.0
376,376,0.30403538983579426,0.3,0.0,497.0,701.0,0.0,132.0,1,1.0,1.0
377,377,-0.5130498554103166,-0.5,0.0,465.0,708.0,0.0,267.0,1,0.0,0.0
378,378,-0.5004782494599245,-0.5,0.0,368.0,815.0,0.0,297.0,1,0.0,0.0
379,379,0.6731381741124923,0.7,1.0,479.0,840.0,1.0,121.0,1,0.0,1.0
380,380,-0.6402493584342621,-0.6,1.0,309.0,943.0,1.0,178.0,1,1.0,0.0
381,381,-0.1596267788238308,-0.2,1.0,287.0,577.0,1.0,2466.0,1,1.0,0.0
382,382,0.1433564104211814,0.1,0.0,400.0,886.0,0.0,524.0,1,1.0,1.0
383,383,-0.09537065570405279,-0.1,0.0,276.0,987.0,0.0,157.0,1,0.0,0.0
384,384,-0.019633078275457017,-0.0,0.0,253.0,908.0,1.0,3839.0,0,0.0,1.0
385,385,0.4106023643114477,0.4,1.0,470.0,617.0,0.0,-37.0,0,0.0,0.0
386,386,-0.44764792890179606,-0.4,0.0,494.0,789.0,0.0,197.0,1,0.0,0.0
387,387,-0.3424188035961073,-0.3,1.0,323.0,943.0,1.0,284.0,1,1.0,0.0
388,388,0.4370558982616565,0.4,0.0,494.0,984.0,0.0,82.0,1,1.0,1.0
389,389,0.7784286158546135,0.8,0.0,432.0,940.0,0.0,88.0,1,1.0,1.0
390,390,-0.7198469469979771,-0.7,0.0,348.0,700.0,0.0,192.0,1,0.0,0.0
391,391,-0.23038011406719017,-0.2,0.0,401.0,830.0,0.0,849.0,1,0.0,0.0
392,392,-0.7706948595275316,-0.8,0.0,379.0,890.0,0.0,141.0,1,0.0,0.0
393,393,-0.5779564360949307,-0.6,1.0,288.0,920.0,1.0,252.0,1,1.0,0.0
394,394,0.7443600697350722,0.7,1.0,276.0,928.0,1.0,106.0,1,0.0,1.0
395,395,0.0988395264367724,0.1,0.0,466.0,842.0,0.0,492.0,1,1.0,1.0
396,396,-0.8984458645682536,-0.9,0.0,363.0,776.0,0.0,121.0,1,0.0,0.0
397,397,0.04318674522823507,0.0,1.0,394.0,619.0,1.0,3847.0,1,0.0,1.0
398,398,-0.4613852797153869,-0.5,0.0,428.0,903.0,0.0,219.0,1,0.0,0.0
399,399,0.6650742730714311,0.7,0.0,300.0,632.0,0.0,68.0,1,1.0,1.0
400,400,-0.4139971836580611,-0.4,0.0,266.0,716.0,0.0,168.0,1,0.0,0.0
401,401,-0.8670479027904555,-0.9,0.0,419.0,753.0,0.0,168.0,1,0.0,0.0
402,402,-0.5620959472277214,-0.6,0.0,411.0,587.0,0.0,352.0,1,0.0,0.0
403,403,0.23676421214588672,0.2,1.0,431.0,524.0,1.0,275.0,1,0.0,1.0
404,404,-0.25756569979896826,-0.3,0.0,491.0,622.0,0.0,947.0,1,0.0,0.0
405,405,-0.1844134403676383,-0.2,1.0,419.0,742.0,1.0,-631.0,1,1.0,0.0
406,406,0.244272972907429,0.2,0.0,294.0,540.0,0.0,156.0,1,1.0,1.0
407,407,0.5305188808387918,0.5,0.0,292.0,879.0,0.0,199.0,1,1.0,1.0
408,408,-0.36333990599106103,-0.4,0.0,402.0,502.0,0.0,616.0,1,0.0,0.0
409,409,-0.4454280965525088,-0.4,1.0,386.0,748.0,1.0,186.0,1,1.0,0.0
410,410,-0.24544425879775644,-0.2,0.0,311.0,823.0,0.0,456.0,1,0.0,0.0
411,411,-0.26074966439448966,-0.3,0.0,350.0,816.0,0.0,204.0,1,0.0,0.0
412,412,0.6222779371504202,0.6,1.0,413.0,720.0,1.0,217.0,1,0.0,1.0
413,413,-0.23706526067918954,-0.2,0.0,444.0,632.0,0.0,134.0,1,0.0,0.0
414,414,0.6373041706831485,0.6,1.0,272.0,528.0,1.0,10.0,1,0.0,1.0
415,415,0.3697021372806045,0.4,0.0,300.0,954.0,0.0,186.0,1,1.0,1.0
416,416,0.14261915345295384,0.1,0.0,498.0,749.0,0.0,473.0,1,1.0,1.0
417,417,-0.2527002066299112,-0.3,0.0,392.0,734.0,0.0,664.0,1,0.0,0.0
418,418,-0.130784857802134,-0.1,0.0,459.0,628.0,0.0,933.0,1,0.0,0.0
419,419,0.06556667105308123,0.1,1.0,402.0,598.0,1.0,4000.0,1,0.0,1.0
420,420,0.6978155952572046,0.7,1.0,395.0,995.0,1.0,170.0,1,0.0,1.0
421,421,-0.4814596251443881,-0.5,1.0,436.0,932.0,1.0,452.0,1,1.0,0.0
422,422,-0.026942566818515812,-0.0,1.0,337.0,561.0,0.0,4102.0,0,1.0,1.0
423,423,0.4726295470101066,0.5,0.0,348.0,959.0,0.0,143.0,1,1.0,1.0
424,424,0.6299379425108537,0.6,1.0,454.0,931.0,1.0,225.0,1,0.0,1.0
425,425,0.2938707010640297,0.3,0.0,481.0,808.0,0.0,241.0,1,1.0,1.0
426,426,-0.26438580307283666,-0.3,0.0,479.0,682.0,0.0,409.0,1,0.0,0.0
427,427,-0.5955034722759918,-0.6,1.0,276.0,509.0,1.0,225.0,1,1.0,0.0
428,428,0.13142814597477803,0.1,0.0,389.0,562.0,1.0,-271.0,0,1.0,0.0
429,429,-0.8256047764259765,-0.8,0.0,257.0,942.0,0.0,111.0,1,0.0,0.0
430,430,-0.3024284554494998,-0.3,1.0,276.0,786.0,1.0,498.0,1,1.0,0.0
431,431,0.5069275641503378,0.5,0.0,336.0,841.0,0.0,243.0,1,1.0,1.0
432,432,0.6626092291544031,0.7,1.0,309.0,594.0,1.0,197.0,1,0.0,1.0
433,433,0.5863497512171804,0.6,1.0,278.0,640.0,1.0,52.0,1,0.0,1.0
434,434,0.0540243808141746,0.1,0.0,422.0,827.0,0.0,1861.0,1,1.0,1.0
435,435,-0.6433822702047285,-0.6,1.0,341.0,870.0,1.0,379.0,1,1.0,0.0
436,436,0.661362281652533,0.7,1.0,493.0,688.0,1.0,159.0,1,0.0,1.0
437,437,-0.6433352924911925,-0.6,0.0,390.0,634.0,0.0,306.0,1,0.0,0.0
438,438,0.23187486458571993,0.2,1.0,433.0,535.0,1.0,592.0,1,0.0,1.0
439,439,0.8665159813378079,0.9,1.0,335.0,873.0,1.0,72.0,1,0.0,1.0
440,440,-0.2843250263886099,-0.3,1.0,454.0,776.0,1.0,250.0,1,1.0,0.0
441,441,-0.14600993152019193,-0.1,1.0,485.0,821.0,1.0,2504.0,1,1.0,0.0
442,442,-0.361062402263013,-0.4,0.0,483.0,563.0,0.0,344.0,1,0.0,0.0
443,443,-0.8633385837787106,-0.9,0.0,394.0,735.0,0.0,101.0,1,0.0,0.0
444,444,0.39159681386237144,0.4,0.0,358.0,702.0,0.0,160.0,1,1.0,1.0
445,445,0.8502684245452273,0.9,0.0,415.0,973.0,0.0,42.0,1,1.0,1.0
446,446,-0.05749220981340519,-0.1,0.0,411.0,764.0,0.0,-45.0,1,0.0,0.0
447,447,-0.24236274139571923,-0.2,1.0,262.0,578.0,1.0,280.0,1,1.0,0.0
448,448,0.7299037374749507,0.7,1.0,372.0,570.0,1.0,248.0,1,0.0,1.0
449,449,0.24187559790542024,0.2,0.0,331.0,773.0,0.0,146.0,1,1.0,1.0
450,450,-0.17592941609282764,-0.2,1.0,412.0,906.0,1.0,222.0,1,1.0,0.0
451,451,0.8085523264597122,0.8,1.0,449.0,866.0,1.0,155.0,1,0.0,1.0
452,452,0.5537304100626544,0.6,1.0,339.0,554.0,1.0,137.0,1,0.0,1.0
453,453,-0.028030266694016204,-0.0,0.0,299.0,872.0,0.0,3829.0,1,0.0,0.0
454,454,-0.22080469524994595,-0.2,0.0,325.0,972.0,0.0,313.0,1,0.0,0.0
455,455,0.2875754345925866,0.3,0.0,398.0,979.0,0.0,183.0,1,1.0,1.0
456,456,0.7175736126527591,0.7,0.0,454.0,607.0,0.0,269.0,1,1.0,1.0
457,457,-0.4059980515610396,-0.4,1.0,341.0,882.0,1.0,467.0,1,1.0,0.0
458,458,0.2686498042970572,0.3,1.0,300.0,956.0,1.0,564.0,1,0.0,1.0
459,459,0.43071495492040224,0.4,0.0,398.0,529.0,0.0,43.0,1,1.0,1.0
460,460,-0.5176451048671087,-0.5,1.0,456.0,764.0,1.0,80.0,1,1.0,0.0
461,461,0.08809021663034522,0.1,0.0,453.0,914.0,0.0,803.0,1,1.0,1.0
462,462,-0.7103781124034917,-0.7,1.0,493.0,644.0,1.0,343.0,1,1.0,0.0
463,463,-0.5578196018776874,-0.6,0.0,342.0,675.0,0.0,83.0,1,0.0,0.0
464,464,0.2639377117831275,0.3,1.0,271.0,652.0,1.0,507.0,1,0.0,1.0
465,465,-0.14152842267172172,-0.1,0.0,325.0,510.0,0.0,995.0,1,0.0,0.0
466,466,0.0904648783823162,0.1,1.0,306.0,581.0,1.0,1723.0,1,0.0,1.0
467,467,-0.37877171157352085,-0.4,1.0,419.0,821.0,1.0,320.0,1,1.0,0.0
468,468,-0.5146714016935281,-0.5,0.0,363.0,944.0,0.0,113.0,1,0.0,0.0
469,469,0.8001376952746265,0.8,0.0,270.0,517.0,0.0,103.0,1,1.0,1.0
470,470,-0.8243161321423041,-0.8,0.0,294.0,587.0,0.0,269.0,1,0.0,0.0
471,471,0.7445692245617831,0.7,0.0,481.0,870.0,0.0,89.0,1,1.0,1.0
472,472,0.18544960185307324,0.2,0.0,298.0,740.0,0.0,622.0,1,1.0,1.0
473,473,0.3229202889127266,0.3,0.0,351.0,665.0,0.0,284.0,1,1.0,1.0
474,474,0.1881894417069393,0.2,1.0,446.0,896.0,1.0,548.0,1,0.0,1.0
475,475,0.47346528269603405,0.5,1.0,300.0,626.0,1.0,164.0,1,0.0,1.0
476,476,-0.663111935754227,-0.7,0.0,280.0,933.0,0.0,87.0,1,0.0,0.0
477,477,-0.7762960911549229,-0.8,1.0,459.0,793.0,1.0,298.0,1,1.0,0.0
478,478,0.020102612103876538,0.0,0.0,482.0,799.0,0.0,2839.0,1,1.0,1.0
479,479,-0.568268182926681,-0.6,0.0,322.0,671.0,0.0,187.0,1,0.0,0.0
480,480,-0.6763574221828315,-0.7,1.0,441.0,973.0,1.0,236.0,1,1.0,0.0
481,481,0.06468580506252075,0.1,0.0,469.0,623.0,0.0,288.0,1,1.0,1.0
482,482,0.7007804363052356,0.7,1.0,498.0,512.0,1.0,130.0,1,0.0,1.0
483,483,0.5955179276628267,0.6,0.0,463.0,671.0,0.0,276.0,1,1.0,1.0
484,484,0.10406953209584902,0.1,1.0,303.0,986.0,1.0,1151.0,1,0.0,1.0
485,485,-0.6400097373171797,-0.6,1.0,367.0,675.0,1.0,298.0,1,1.0,0.0
486,486,0.08503972726964348,0.1,0.0,416.0,890.0,0.0,504.0,1,1.0,1.0
487,487,0.6644431047908225,0.7,1.0,251.0,912.0,1.0,77.0,1,0.0,1.0
488,488,0.6310714265400269,0.6,1.0,473.0,915.0,1.0,202.0,1,0.0,1.0
489,489,0.024256085808286088,0.0,1.0,322.0,923.0,0.0,3755.0,0,0.0,0.0
490,490,0.08972761948960806,0.1,1.0,303.0,937.0,1.0,3760.0,1,0.0,1.0
491,491,-0.7465225132431008,-0.7,1.0,282.0,629.0,1.0,449.0,1,1.0,0.0
492,492,-0.37119397764281836,-0.4,0.0,492.0,625.0,0.0,583.0,1,0.0,0.0
493,493,0.11756917307249115,0.1,1.0,339.0,598.0,1.0,1133.0,1,0.0,1.0
494,494,-0.5856248646399227,-0.6,1.0,358.0,873.0,1.0,249.0,1,1.0,0.0
495,495,-0.6902643076456396,-0.7,0.0,315.0,945.0,0.0,110.0,1,0.0,0.0
496,496,-0.7445058481675785,-0.7,1.0,374.0,742.0,1.0,324.0,1,1.0,0.0
497,497,0.055417153696888155,0.1,1.0,403.0,515.0,1.0,4082.0,1,0.0,1.0
498,498,0.83080544379659,0.8,0.0,373.0,630.0,0.0,57.0,1,1.0,1.0
499,499,-0.7392615410638279,-0.7,0.0,360.0,512.0,0.0,218.0,1,0.0,0.0
500,500,0.8211909510443066,0.8,0.0,341.0,610.0,0.0,69.0,1,1.0,1.0
501,501,-0.13888778096985843,-0.1,0.0,403.0,539.0,0.0,958.0,1,0.0,0.0
502,502,0.2759919582296241,0.3,1.0,444.0,719.0,1.0,607.0,1,0.0,1.0
503,503,-0.4805075191656561,-0.5,0.0,447.0,677.0,0.0,386.0,1,0.0,0.0
504,504,-0.2607258727487497,-0.3,1.0,485.0,878.0,1.0,-83.0,1,1.0,0.0
505,505,-0.5754294569207696,-0.6,0.0,428.0,553.0,0.0,219.0,1,0.0,0.0
506,506,-0.5353522884257291,-0.5,0.0,374.0,839.0,0.0,177.0,1,0.0,0.0
507,507,-0.6657513006562711,-0.7,0.0,437.0,549.0,0.0,274.0,1,0.0,0.0
508,508,-0.7453337271996179,-0.7,1.0,339.0,550.0,1.0,201.0,1,1.0,0.0
509,509,-0.4253246831414326,-0.4,0.0,250.0,688.0,0.0,172.0,1,0.0,0.0
510,510,-0.6428248373095962,-0.6,0.0,382.0,608.0,0.0,80.0,1,0.0,0.0
511,511,-0.28432713811576305,-0.3,0.0,387.0,769.0,0.0,104.0,1,0.0,0.0
512,512,-0.43482528118118846,-0.4,1.0,427.0,674.0,1.0,269.0,1,1.0,0.0
513,513,0.09207285575902091,0.1,0.0,499.0,887.0,0.0,984.0,1,1.0,1.0
514,514,0.770513948340347,0.8,1.0,282.0,570.0,1.0,98.0,1,0.0,1.0
515,515,-0.8183802607125812,-0.8,0.0,324.0,548.0,0.0,48.0,1,0.0,0.0
516,516,-0.401304577329175,-0.4,1.0,341.0,971.0,1.0,708.0,1,1.0,0.0
517,517,-0.5275943073369056,-0.5,1.0,375.0,633.0,1.0,-258.0,1,1.0,0.0
518,518,0.09452714793170602,0.1,1.0,256.0,605.0,1.0,2509.0,1,0.0,1.0
519,519,0.22541780697408942,0.2,1.0,492.0,742.0,1.0,366.0,1,0.0,1.0
520,520,0.0690862415991359,0.1,1.0,285.0,603.0,1.0,4012.0,1,0.0,1.0
521,521,0.2944854245883731,0.3,1.0,367.0,577.0,1.0,336.0,1,0.0,1.0
522,522,-0.7053254238176296,-0.7,1.0,445.0,776.0,1.0,369.0,1,1.0,0.0
523,523,-0.5518201389529385,-0.6,0.0,272.0,648.0,0.0,230.0,1,0.0,0.0
524,524,0.36477140346225434,0.4,1.0,485.0,631.0,1.0,524.0,1,0.0,1.0
525,525,-0.11379198645168997,-0.1,0.0,471.0,770.0,0.0,879.0,1,0.0,0.0
526,526,-0.5386672057295656,-0.5,0.0,323.0,711.0,0.0,136.0,1,0.0,0.0
527,527,-0.03532030760094951,-0.0,0.0,260.0,852.0,0.0,898.0,1,0.0,0.0
528,528,0.5614287649492454,0.6,0.0,424.0,509.0,0.0,-133.0,1,1.0,1.0
529,529,-0.3745299483755411,-0.4,1.0,281.0,710.0,1.0,549.0,1,1.0,0.0
530,530,0.2887482153039663,0.3,0.0,379.0,996.0,0.0,-215.0,1,1.0,1.0
531,531,0.555072818730972,0.6,0.0,357.0,777.0,0.0,136.0,1,1.0,1.0
532,532,-0.5387729096445297,-0.5,1.0,403.0,647.0,1.0,300.0,1,1.0,0.0
533,533,-0.29645562569419515,-0.3,0.0,367.0,685.0,0.0,758.0,1,0.0,0.0
534,534,-0.20070414759163524,-0.2,0.0,455.0,737.0,0.0,308.0,1,0.0,0.0
535,535,-0.17728310091664423,-0.2,0.0,426.0,692.0,0.0,392.0,1,0.0,0.0
536,536,0.22152234157528483,0.2,1.0,402.0,912.0,1.0,516.0,1,0.0,1.0
537,537,-0.4073528272667621,-0.4,0.0,351.0,775.0,0.0,234.0,1,0.0,0.0
538,538,-0.49546388342856557,-0.5,0.0,430.0,988.0,0.0,292.0,1,0.0,0.0
539,539,0.276824274669525,0.3,1.0,432.0,575.0,1.0,333.0,1,0.0,1.0
540,540,0.38033910082675526,0.4,1.0,270.0,744.0,1.0,196.0,1,0.0,1.0
541,541,-0.7706686673587355,-0.8,0.0,351.0,667.0,0.0,112.0,1,0.0,0.0
542,542,0.8107157097973806,0.8,0.0,404.0,856.0,1.0,-750.0,0,1.0,0.0
543,543,0.19427010454099392,0.2,0.0,317.0,954.0,0.0,299.0,1,1.0,1.0
544,544,-0.3053863785247998,-0.3,1.0,293.0,799.0,1.0,528.0,1,1.0,0.0
545,545,-0.23621484940055437,-0.2,1.0,350.0,854.0,1.0,466.0,1,1.0,0.0
546,546,-0.4226320483042544,-0.4,1.0,323.0,801.0,1.0,406.0,1,1.0,0.0
547,547,-0.16442984246742354,-0.2,1.0,316.0,977.0,1.0,647.0,1,1.0,0.0
548,548,-0.40178694767169004,-0.4,0.0,328.0,582.0,0.0,580.0,1,0.0,0.0
549,549,-0.8035526877407974,-0.8,0.0,308.0,915.0,0.0,197.0,1,0.0,0.0
550,550,-0.7790901472692575,-0.8,1.0,363.0,678.0,1.0,99.0,1,1.0,0.0
551,551,0.25357105485214915,0.3,0.0,372.0,650.0,0.0,388.0,1,1.0,1.0
552,552,-0.2571100514497692,-0.3,1.0,322.0,648.0,1.0,130.0,1,1.0,0.0
553,553,-0.1020201420846335,-0.1,0.0,256.0,943.0,0.0,191.0,1,0.0,0.0
554,554,0.6989556595949852,0.7,0.0,395.0,948.0,0.0,117.0,1,1.0,1.0
555,555,0.28652643189280746,0.3,1.0,485.0,713.0,1.0,172.0,1,0.0,1.0
556,556,0.35997981735769236,0.4,1.0,388.0,859.0,1.0,213.0,1,0.0,1.0
557,557,-0.3329095256526311,-0.3,0.0,476.0,933.0,0.0,471.0,1,0.0,0.0
558,558,-0.1386703263960959,-0.1,1.0,437.0,721.0,1.0,822.0,1,1.0,0.0
559,559,-0.4311206738098759,-0.4,0.0,458.0,897.0,0.0,305.0,1,0.0,0.0
560,560,-0.3837232358461079,-0.4,0.0,486.0,555.0,0.0,149.0,1,0.0,0.0
561,561,0.24135504033155974,0.2,0.0,468.0,704.0,0.0,398.0,1,1.0,1.0
562,562,-0.24831161006929414,-0.2,0.0,279.0,533.0,0.0,748.0,1,0.0,0.0
563,563,0.09241602014656258,0.1,0.0,291.0,611.0,0.0,1048.0,1,1.0,1.0
564,564,0.2550759511298589,0.3,1.0,309.0,797.0,1.0,354.0,1,0.0,1.0
565,565,0.41361319988319967,0.4,1.0,309.0,660.0,1.0,91.0,1,0.0,1.0
566,566,0.013967899413210638,0.0,0.0,427.0,775.0,0.0,3678.0,1,1.0,1.0
567,567,-0.40320752641855157,-0.4,1.0,332.0,867.0,1.0,441.0,1,1.0,0.0
568,568,0.6979583431941615,0.7,1.0,419.0,754.0,1.0,87.0,1,0.0,1.0
569,569,-0.4840657871542062,-0.5,1.0,495.0,908.0,1.0,137.0,1,1.0,0.0
570,570,0.5880188654929493,0.6,1.0,445.0,785.0,1.0,210.0,1,0.0,1.0
571,571,0.8727390865698151,0.9,1.0,270.0,637.0,1.0,53.0,1,0.0,1.0
572,572,-0.3428340320248785,-0.3,0.0,399.0,585.0,0.0,176.0,1,0.0,0.0
573,573,-0.3394075904257198,-0.3,0.0,425.0,548.0,0.0,837.0,1,0.0,0.0
574,574,0.1990157318072442,0.2,1.0,312.0,609.0,1.0,909.0,1,0.0,1.0
575,575,0.30446084250990013,0.3,1.0,476.0,694.0,1.0,300.0,1,0.0,1.0
576,576,-0.6794190883131174,-0.7,1.0,295.0,812.0,1.0,123.0,1,1.0,0.0
577,577,-0.04042788494661087,-0.0,1.0,373.0,895.0,1.0,2142.0,1,1.0,0.0
578,578,0.3959006946129192,0.4,1.0,254.0,791.0,1.0,305.0,1,0.0,1.0
