,trial,coherence,coherence_bin,correct_side,target_onset,checker_onset,decision,decision_time,correct_decision,inputBias
4426,4426,-0.42055056655804246,-0.4,1,382.0,505.0,1.0,593.0,1,0.4624237283305081
4427,4427,0.23409525885571836,0.2,0,494.0,595.0,1.0,-399.0,0,0.4616550888173785
4428,4428,-0.27449692376164236,-0.3,1,343.0,975.0,1.0,102.0,1,0.20903043409973315
4429,4429,-0.5477624966218597,-0.5,1,311.0,946.0,1.0,-467.0,1,0.4545320173200809
4430,4430,-0.00636613345363557,-0.0,1,465.0,933.0,1.0,1712.0,1,0.2115378131360481
4431,4431,0.16568628473535396,0.2,0,382.0,670.0,1.0,-12.0,0,0.4917317688103216
4432,4432,-0.5250855186131662,-0.5,1,355.0,550.0,1.0,175.0,1,0.46733938344917647
4433,4433,-0.5356735265676746,-0.5,1,258.0,723.0,1.0,-621.0,1,0.4238985835164518
4434,4434,-0.21456446418133668,-0.2,1,416.0,842.0,1.0,802.0,1,0.29953830962160205
4435,4435,-0.026046242033359368,-0.0,1,416.0,642.0,1.0,572.0,1,0.37362627896894873
4436,4436,-0.7276004013554598,-0.7,1,258.0,914.0,1.0,-642.0,1,0.4120537521375558
4437,4437,-0.26489255749434526,-0.3,1,400.0,503.0,1.0,297.0,1,0.2023289973373844
4438,4438,-0.20650478662677862,-0.2,1,352.0,628.0,0.0,-420.0,0,0.4417247036029034
4439,4439,-0.4866877630368851,-0.5,1,313.0,829.0,1.0,-912.0,1,0.4823034825879108
4440,4440,-0.8695301096266816,-0.9,1,269.0,610.0,1.0,91.0,1,0.4179362706234546
4441,4441,-0.2531436572808914,-0.3,1,499.0,753.0,1.0,-712.0,1,0.36643126465131004
4442,4442,0.6831070596575541,0.7,0,281.0,606.0,0.0,173.0,1,0.20022540104607622
4443,4443,-0.49593104969854607,-0.5,1,363.0,812.0,1.0,385.0,1,0.22943920420403457
4444,4444,-0.3199647640121188,-0.3,1,278.0,783.0,1.0,439.0,1,0.40413818178592287
4445,4445,-0.3749781508145895,-0.4,1,336.0,842.0,1.0,182.0,1,0.4520334898308003
4446,4446,0.7880096627393756,0.8,0,446.0,952.0,0.0,182.0,1,0.31756279213755856
4447,4447,-0.9553009768657783,-1.0,1,273.0,540.0,1.0,97.0,1,0.4131927168799979
4448,4448,0.026011082954279896,0.0,0,336.0,756.0,0.0,308.0,1,0.34434612494188527
4449,4449,0.1181893127375302,0.1,0,276.0,556.0,0.0,-442.0,1,0.43762867513358317
4450,4450,0.35096771129208637,0.4,0,484.0,902.0,0.0,494.0,1,0.379617289354255
4451,4451,-0.8068887068497996,-0.8,1,348.0,664.0,1.0,-662.0,1,0.44836214129863466
4452,4452,0.0816230347379534,0.1,0,258.0,832.0,0.0,250.0,1,0.37771591916941627
4453,4453,0.08972620160828249,0.1,0,473.0,958.0,0.0,419.0,1,0.3127488579745062
4454,4454,-0.21281353254849744,-0.2,1,334.0,839.0,1.0,407.0,1,0.43199564125127066
4455,4455,0.3060256014737195,0.3,0,386.0,556.0,1.0,1268.0,0,0.3050033148469239
4456,4456,0.8968464196673656,0.9,0,323.0,994.0,0.0,333.0,1,0.22998916068694628
4457,4457,-0.723758033879567,-0.7,1,412.0,693.0,1.0,365.0,1,0.29699441383199376
4458,4458,-0.7829086531757208,-0.8,1,341.0,812.0,1.0,-3.0,1,0.49681709270540414
4459,4459,0.7430943428871661,0.7,0,407.0,906.0,0.0,137.0,1,0.25242831700636703
4460,4460,0.011029098260655124,0.0,0,415.0,811.0,0.0,474.0,1,0.34659030293897775
4461,4461,-0.12535267713022424,-0.1,1,389.0,691.0,1.0,340.0,1,0.3438325496207179
4462,4462,-0.24218511915496066,-0.2,1,352.0,594.0,1.0,144.0,1,0.3725594927768672
4463,4463,-0.7130122786926805,-0.7,1,288.0,515.0,1.0,237.0,1,0.43833222408803263
4464,4464,-0.4520263955411732,-0.5,1,259.0,605.0,1.0,146.0,1,0.39689292490146866
4465,4465,0.1366785917890041,0.1,0,250.0,607.0,0.0,953.0,1,0.25849767678169233
4466,4466,-0.22277961670335622,-0.2,1,441.0,677.0,1.0,462.0,1,0.31592106126011676
4467,4467,0.15736376106266037,0.2,0,369.0,670.0,0.0,591.0,1,0.27968297774284334
4468,4468,-0.6939977010450336,-0.7,1,322.0,580.0,1.0,478.0,1,0.21640138188034813
4469,4469,-0.10588825027509663,-0.1,1,465.0,998.0,1.0,1427.0,1,0.20489541269460498
4470,4470,-0.5972941177340305,-0.6,1,469.0,917.0,1.0,-146.0,1,0.38765030624932056
4471,4471,-0.7314553876872341,-0.7,1,251.0,737.0,1.0,-748.0,1,0.49182679129632495
4472,4472,-0.41933521231334536,-0.4,1,287.0,886.0,1.0,87.0,1,0.37213651646080603
4473,4473,0.6129622327442321,0.6,0,434.0,904.0,1.0,-878.0,0,0.48387663716036206
4474,4474,-0.37884435591061005,-0.4,1,465.0,928.0,1.0,-263.0,1,0.4121731505726901
4475,4475,0.053588532330839156,0.1,0,252.0,974.0,1.0,434.0,0,0.29257344467144225
4476,4476,-0.618196427568733,-0.6,1,453.0,652.0,1.0,-695.0,1,0.4672910273234001
4477,4477,0.7651854211237148,0.8,0,274.0,585.0,0.0,141.0,1,0.2999150340603459
4478,4478,0.18841040725648517,0.2,0,356.0,668.0,0.0,446.0,1,0.37958427158389224
4479,4479,0.780861150388291,0.8,0,377.0,850.0,0.0,193.0,1,0.2122772009828536
4480,4480,-0.1961669605763865,-0.2,1,259.0,947.0,1.0,244.0,1,0.3929787103513188
4481,4481,-0.26195667270774803,-0.3,1,304.0,684.0,1.0,162.0,1,0.35951177531374323
4482,4482,0.9791267594243098,1.0,0,329.0,639.0,0.0,152.0,1,0.3690788256950239
4483,4483,0.4783182396593548,0.5,0,356.0,752.0,0.0,382.0,1,0.21056318590472395
4484,4484,-0.6273745326462241,-0.6,1,386.0,898.0,1.0,226.0,1,0.2926810829132132
4485,4485,-0.7983951458892102,-0.8,1,457.0,620.0,1.0,143.0,1,0.29828395791298634
4486,4486,-0.6662815829474749,-0.7,1,259.0,938.0,1.0,233.0,1,0.21122935006755447
4487,4487,-0.6452773375503356,-0.6,1,443.0,705.0,1.0,472.0,1,0.35381751238942416
4488,4488,-0.8834695829258719,-0.9,1,369.0,825.0,1.0,-374.0,1,0.47938258921718596
4489,4489,0.5330644409226095,0.5,0,473.0,915.0,0.0,172.0,1,0.3242362592492069
4490,4490,-0.7539545630673778,-0.8,1,486.0,768.0,1.0,66.0,1,0.36025690238723584
4491,4491,0.8239190882930401,0.8,0,389.0,580.0,0.0,191.0,1,0.37321645203636955
4492,4492,0.05258641627033733,0.1,0,492.0,745.0,1.0,553.0,0,0.46614859514712526
4493,4493,0.2287606265431006,0.2,0,492.0,897.0,0.0,561.0,1,0.24081804747456984
4494,4494,-0.30378141469812414,-0.3,1,481.0,745.0,1.0,-926.0,1,0.43322403957627964
4495,4495,0.9438810056904958,0.9,0,307.0,735.0,0.0,148.0,1,0.4110552700873652
4496,4496,-0.27906231055096153,-0.3,1,437.0,558.0,1.0,195.0,1,0.46544748601080893
4497,4497,-0.6695971612357074,-0.7,1,337.0,727.0,1.0,66.0,1,0.48975663226177596
4498,4498,0.4822436700850927,0.5,0,420.0,749.0,0.0,681.0,1,0.27166431129791957
4499,4499,-0.5246819755537793,-0.5,1,373.0,653.0,1.0,204.0,1,0.3888981572608158
4500,4500,-0.8598652561644846,-0.9,1,291.0,914.0,1.0,155.0,1,0.37445865145857504
4501,4501,-0.06843704949814655,-0.1,1,256.0,946.0,1.0,188.0,1,0.48465930256189826
4502,4502,0.767711505958794,0.8,0,266.0,945.0,1.0,-591.0,0,0.45303118719057817
4503,4503,0.757471871644332,0.8,0,330.0,636.0,0.0,154.0,1,0.4110102240829624
4504,4504,-0.5358958170735428,-0.5,1,261.0,606.0,1.0,153.0,1,0.27128310818182244
4505,4505,-0.7711907199301598,-0.8,1,349.0,807.0,1.0,-666.0,1,0.4994558135647662
4506,4506,-0.37096303814525355,-0.4,1,270.0,530.0,1.0,610.0,1,0.476254330878474
4507,4507,-0.32351911311880177,-0.3,1,317.0,872.0,1.0,-119.0,1,0.49864221653223356
4508,4508,-0.4648931894805477,-0.5,1,328.0,764.0,1.0,118.0,1,0.33729012859162283
4509,4509,-0.18110223299098527,-0.2,1,376.0,619.0,1.0,195.0,1,0.4259904249363859
4510,4510,-0.5466697255188875,-0.5,1,431.0,664.0,1.0,95.0,1,0.33248979562665226
4511,4511,0.09347058689247323,0.1,0,265.0,819.0,1.0,126.0,0,0.43103579134241815
4512,4512,0.3475671797106701,0.3,0,388.0,567.0,0.0,265.0,1,0.38407775985918946
4513,4513,0.027837260104501604,0.0,0,270.0,735.0,1.0,-35.0,0,0.4480158569570858
4514,4514,0.08792007442324867,0.1,0,478.0,733.0,1.0,679.0,0,0.41966825076240755
4515,4515,-0.6232821897624263,-0.6,1,408.0,802.0,1.0,230.0,1,0.3148609774156819
4516,4516,-0.7806438561713125,-0.8,1,330.0,997.0,1.0,113.0,1,0.2464738566874423
4517,4517,-0.07488034324633963,-0.1,1,290.0,933.0,1.0,347.0,1,0.24706141093060713
4518,4518,-0.2710535267202414,-0.3,1,419.0,895.0,1.0,96.0,1,0.2453110716507904
4519,4519,-0.46714509805562554,-0.5,1,264.0,732.0,1.0,264.0,1,0.3851255779254323
4520,4520,0.4970303053622638,0.5,0,286.0,877.0,0.0,187.0,1,0.24488721664634794
4521,4521,-0.7942354325563907,-0.8,1,368.0,535.0,1.0,127.0,1,0.23123661310699517
4522,4522,-0.9781973411037768,-1.0,1,387.0,740.0,1.0,143.0,1,0.2718419796135858
4523,4523,0.30553872260607684,0.3,0,406.0,619.0,0.0,1505.0,1,0.3838499247935755
4524,4524,-0.5367096848395894,-0.5,1,254.0,874.0,1.0,132.0,1,0.3932563854578146
4525,4525,0.9021679963134441,0.9,0,477.0,825.0,0.0,118.0,1,0.267618502870238
4526,4526,-0.9797740248836304,-1.0,1,294.0,680.0,1.0,166.0,1,0.3426202100403049
4527,4527,-0.4077181788014035,-0.4,1,310.0,704.0,1.0,426.0,1,0.37032416810157087
4528,4528,0.42922037112379563,0.4,0,423.0,874.0,0.0,323.0,1,0.4476699446705982
4529,4529,-0.6384641564770175,-0.6,1,296.0,986.0,1.0,688.0,1,0.42524431681300623
4530,4530,0.6346495815324873,0.6,0,418.0,617.0,0.0,235.0,1,0.3906608593574631
4531,4531,0.09694306607843894,0.1,0,261.0,988.0,0.0,1911.0,1,0.4030453857383082
4532,4532,0.7610116020175517,0.8,0,494.0,628.0,0.0,428.0,1,0.21728664738516273
4533,4533,-0.7001487752850899,-0.7,1,483.0,543.0,1.0,404.0,1,0.3868171547071322
4534,4534,-0.48132564402185096,-0.5,1,364.0,932.0,1.0,74.0,1,0.38172763074720395
4535,4535,-0.0901918472276717,-0.1,1,306.0,752.0,1.0,732.0,1,0.2339328912801569
4536,4536,-0.6735479371696418,-0.7,1,445.0,945.0,1.0,160.0,1,0.21595326552714547
4537,4537,-0.857094681056983,-0.9,1,284.0,985.0,1.0,371.0,1,0.3261032725074203
4538,4538,0.19551330728688332,0.2,0,396.0,629.0,0.0,455.0,1,0.2854538491657112
4539,4539,0.593953823280164,0.6,0,369.0,836.0,0.0,75.0,1,0.4693607417095788
4540,4540,0.39406749033892297,0.4,0,352.0,946.0,1.0,-788.0,0,0.3303914637579366
4541,4541,0.8710439964041043,0.9,0,389.0,791.0,0.0,200.0,1,0.3474285668160235
4542,4542,0.5905965461731484,0.6,0,287.0,612.0,0.0,171.0,1,0.35346039562214593
4543,4543,0.9522583186871894,1.0,0,315.0,893.0,0.0,102.0,1,0.4148228160761842
4544,4544,0.737457714485459,0.7,0,495.0,708.0,1.0,-783.0,0,0.4573047418101136
4545,4545,0.15487258089370948,0.2,0,406.0,566.0,1.0,718.0,0,0.24139583793554464
4546,4546,0.44980001025191974,0.4,0,451.0,984.0,1.0,-555.0,0,0.40768498432621236
4547,4547,-0.5839262224862953,-0.6,1,371.0,809.0,1.0,430.0,1,0.37254813602951786
4548,4548,-0.557122121268965,-0.6,1,344.0,541.0,1.0,85.0,1,0.27031745771471316
4549,4549,-0.2226771294523624,-0.2,1,298.0,618.0,1.0,104.0,1,0.29917439450432043
4550,4550,0.6683907436884369,0.7,0,255.0,913.0,0.0,292.0,1,0.2422165244669775
4551,4551,-0.01632075457304305,-0.0,1,413.0,574.0,1.0,83.0,1,0.33861584129202016
4552,4552,0.0890026823121659,0.1,0,319.0,794.0,1.0,637.0,0,0.31320382171598926
4553,4553,-0.1213094259476779,-0.1,1,369.0,531.0,1.0,240.0,1,0.39940832573010987
4554,4554,-0.09127702359073675,-0.1,1,459.0,697.0,1.0,244.0,1,0.2770977392448733
4555,4555,0.5079292436608858,0.5,0,310.0,570.0,0.0,250.0,1,0.3868887228724991
4556,4556,0.11298342150559759,0.1,0,257.0,984.0,0.0,1559.0,1,0.21475725654220856
4557,4557,-0.9130677821521094,-0.9,1,362.0,803.0,1.0,125.0,1,0.26689829171844187
4558,4558,0.6005571607192539,0.6,0,411.0,900.0,1.0,-811.0,0,0.39456477342964336
4559,4559,-0.8966641735609187,-0.9,1,286.0,889.0,1.0,-515.0,1,0.41171535953066857
4560,4560,0.9306100524956071,0.9,0,290.0,928.0,0.0,152.0,1,0.23026661115140146
4561,4561,0.6723465134020721,0.7,0,493.0,538.0,0.0,239.0,1,0.49157519067008104
4562,4562,0.460681276354165,0.5,0,402.0,781.0,1.0,-523.0,0,0.4340423691147796
4563,4563,0.897718974716885,0.9,0,284.0,530.0,0.0,186.0,1,0.4132460133915026
4564,4564,-0.652547937266337,-0.7,1,480.0,941.0,1.0,-661.0,1,0.45714683133417827
4565,4565,-0.9377566640547039,-0.9,1,396.0,892.0,1.0,252.0,1,0.23620484554816001
4566,4566,-0.4100907942242302,-0.4,1,324.0,729.0,1.0,297.0,1,0.49778405155193023
4567,4567,-0.04547531916774883,-0.0,1,478.0,690.0,1.0,802.0,1,0.31078748698491954
4568,4568,-0.522976680113272,-0.5,1,268.0,951.0,1.0,211.0,1,0.30483711799828384
4569,4569,0.32965305739770634,0.3,0,404.0,730.0,1.0,-784.0,0,0.4989974038587412
4570,4570,-0.7031425707180814,-0.7,1,445.0,952.0,1.0,273.0,1,0.2712413291356613
4571,4571,-0.7183388138783642,-0.7,1,292.0,844.0,1.0,164.0,1,0.2324079798719855
4572,4572,-0.5181791626601635,-0.5,1,466.0,689.0,1.0,-635.0,1,0.4935726976811264
4573,4573,0.7707805133727677,0.8,0,343.0,815.0,0.0,132.0,1,0.42352193787896963
4574,4574,0.03650515341135807,0.0,0,346.0,570.0,0.0,1654.0,1,0.36616980649288533
4575,4575,-0.2241970814360157,-0.2,1,448.0,985.0,1.0,457.0,1,0.35307336919726084
4576,4576,-0.8895033953592955,-0.9,1,463.0,898.0,1.0,189.0,1,0.4079864949404627
4577,4577,-0.8737961215432872,-0.9,1,264.0,505.0,1.0,141.0,1,0.4164715443034407
4578,4578,-0.6154649673845809,-0.6,1,461.0,926.0,1.0,173.0,1,0.4651150752784794
4579,4579,-0.8122704582549058,-0.8,1,411.0,549.0,1.0,530.0,1,0.38507121001875366
4580,4580,-0.07835607259773014,-0.1,1,334.0,745.0,1.0,141.0,1,0.22543414175495735
4581,4581,0.9155656430634427,0.9,0,299.0,738.0,0.0,213.0,1,0.45024386481561157
4582,4582,-0.3752574712899961,-0.4,1,487.0,747.0,1.0,-874.0,1,0.48687237555021007
4583,4583,-0.21098110285519445,-0.2,1,267.0,921.0,1.0,112.0,1,0.20106061617104526
4584,4584,-0.11134141329840186,-0.1,1,459.0,755.0,1.0,-484.0,1,0.44271341246237506
4585,4585,0.4737482445953336,0.5,0,280.0,561.0,0.0,219.0,1,0.4418893875845016
4586,4586,0.7834858201468826,0.8,0,326.0,925.0,0.0,169.0,1,0.37165703736018696
4587,4587,-0.5890192286184655,-0.6,1,440.0,904.0,1.0,6.0,1,0.37186714388556874
4588,4588,-0.7389129083799093,-0.7,1,331.0,899.0,1.0,20.0,1,0.47257929759400974
4589,4589,-0.1544589920647852,-0.2,1,355.0,982.0,1.0,393.0,1,0.32840637106643367
4590,4590,0.9565715736945231,1.0,0,320.0,816.0,0.0,-326.0,1,0.48603624020525416
4591,4591,-0.18414194427047526,-0.2,1,320.0,718.0,1.0,612.0,1,0.20672513523065777
4592,4592,0.40759560047435506,0.4,0,333.0,604.0,0.0,133.0,1,0.23467630565423647
4593,4593,-0.3895531341893861,-0.4,1,347.0,711.0,1.0,462.0,1,0.2771419958952067
4594,4594,0.04782998619254042,0.0,0,473.0,581.0,1.0,126.0,0,0.3771066361720894
4595,4595,-0.37978415129327714,-0.4,1,386.0,594.0,1.0,150.0,1,0.46546768284578105
4596,4596,-0.7700779277332843,-0.8,1,383.0,923.0,1.0,314.0,1,0.47888803952084824
4597,4597,-0.4052663682578652,-0.4,1,361.0,702.0,1.0,157.0,1,0.3385518017804723
4598,4598,-0.36038890198054463,-0.4,1,415.0,538.0,1.0,247.0,1,0.2293883981365511
4599,4599,-0.927185092158487,-0.9,1,488.0,837.0,1.0,195.0,1,0.25557229219336214
4600,4600,-0.06350866893378004,-0.1,1,297.0,544.0,1.0,-521.0,1,0.4876484815770594
4601,4601,0.9853675280745982,1.0,0,307.0,994.0,0.0,99.0,1,0.3243305167418384
4602,4602,-0.08342828940903879,-0.1,1,273.0,838.0,1.0,89.0,1,0.4692655041897869
4603,4603,-0.2017643228165915,-0.2,1,406.0,952.0,1.0,192.0,1,0.2607245537095547
4604,4604,0.7827904664271412,0.8,0,428.0,963.0,0.0,209.0,1,0.3138684178100951
4605,4605,-0.8539222591367281,-0.9,1,438.0,895.0,1.0,-733.0,1,0.4572704579672588
4606,4606,0.979600644256077,1.0,0,493.0,525.0,0.0,152.0,1,0.3490126275550199
4607,4607,-0.14829329401657754,-0.1,1,304.0,681.0,1.0,285.0,1,0.20584308821684638
4608,4608,0.3679369521854916,0.4,0,449.0,687.0,0.0,414.0,1,0.23578001649097372
4609,4609,0.9554988908459352,1.0,0,270.0,745.0,1.0,-415.0,0,0.4895941636591952
4610,4610,-0.34001891922599903,-0.3,1,284.0,610.0,1.0,76.0,1,0.3835715025205496
4611,4611,0.5928499141001757,0.6,0,261.0,864.0,0.0,515.0,1,0.29944977347590357
4612,4612,-0.769707642627097,-0.8,1,277.0,622.0,1.0,151.0,1,0.31766971802526633
4613,4613,0.6392143694890757,0.6,0,364.0,863.0,0.0,163.0,1,0.4894921982455232
4614,4614,0.5869324878714319,0.6,0,314.0,599.0,0.0,397.0,1,0.2370027136405534
4615,4615,0.5213131605196979,0.5,0,364.0,886.0,0.0,210.0,1,0.316325473537222
4616,4616,0.6604982752188864,0.7,0,441.0,637.0,1.0,-488.0,0,0.41309276106167947
4617,4617,-0.8698304711844316,-0.9,1,488.0,682.0,1.0,200.0,1,0.2384294565963492
4618,4618,0.4013921164619674,0.4,0,420.0,754.0,0.0,406.0,1,0.3618035052548516
4619,4619,0.03522396554292362,0.0,0,397.0,985.0,1.0,298.0,0,0.4751947802789284
4620,4620,-0.9246554436157763,-0.9,1,409.0,780.0,1.0,-159.0,1,0.382081842657623
4621,4621,-0.15557700218975867,-0.2,1,342.0,781.0,1.0,-713.0,1,0.4767377387126192
4622,4622,-0.22631584502992474,-0.2,1,263.0,775.0,1.0,-438.0,1,0.488552090567722
4623,4623,0.08187942058687958,0.1,0,379.0,842.0,1.0,459.0,0,0.30492777374491464
4624,4624,0.3677224197293407,0.4,0,412.0,917.0,0.0,591.0,1,0.27538779639888555
4625,4625,-0.2319955539862173,-0.2,1,327.0,694.0,1.0,949.0,1,0.2838421460747294
4626,4626,0.8592979273330807,0.9,0,414.0,867.0,0.0,129.0,1,0.30203646178812893
4627,4627,0.2686875809601874,0.3,0,430.0,918.0,0.0,452.0,1,0.2943122155596572
4628,4628,0.1448565575883114,0.1,0,361.0,699.0,1.0,260.0,0,0.24542263437721554
4629,4629,0.7992843308198918,0.8,0,428.0,717.0,0.0,125.0,1,0.348851225263515
4630,4630,0.3874084548297063,0.4,0,379.0,746.0,0.0,195.0,1,0.2318554376413662
4631,4631,-0.06795757873402697,-0.1,1,412.0,518.0,1.0,-180.0,1,0.4571469798956134
4632,4632,-0.22103757469472152,-0.2,1,302.0,568.0,1.0,330.0,1,0.21715583389491458
4633,4633,0.3292551175149856,0.3,0,354.0,918.0,0.0,208.0,1,0.34888807754790807
4634,4634,0.8195458555015016,0.8,0,261.0,684.0,0.0,105.0,1,0.3290786850002001
4635,4635,-0.8574224935356369,-0.9,1,306.0,515.0,1.0,149.0,1,0.419724394841153
4636,4636,0.28094302812578187,0.3,0,364.0,579.0,1.0,107.0,0,0.33251956251360937
4637,4637,-0.6521093531663502,-0.7,1,258.0,815.0,1.0,57.0,1,0.45165697455914033
4638,4638,-0.39652218299138076,-0.4,1,402.0,734.0,1.0,184.0,1,0.2459614770510187
4639,4639,-0.42178662903539643,-0.4,1,374.0,965.0,1.0,511.0,1,0.21424236480676634
4640,4640,0.7168127137752442,0.7,0,476.0,768.0,0.0,156.0,1,0.21921963123104005
4641,4641,-0.2719177102545738,-0.3,1,274.0,787.0,1.0,159.0,1,0.29624299738027343
4642,4642,0.20646169425681604,0.2,0,401.0,946.0,1.0,-1007.0,0,0.4604013685687354
4643,4643,0.090193430020298,0.1,0,291.0,610.0,0.0,179.0,1,0.20296324845665312
4644,4644,0.0591065863604916,0.1,0,291.0,633.0,1.0,2536.0,0,0.25576327881609096
4645,4645,0.6280299160196787,0.6,0,448.0,656.0,0.0,86.0,1,0.3700016767003651
4646,4646,0.3825492478898209,0.4,0,299.0,832.0,0.0,639.0,1,0.4240825812225173
4647,4647,-0.4576584089360818,-0.5,1,418.0,860.0,1.0,-688.0,1,0.4666380070539434
4648,4648,-0.10786587229235889,-0.1,1,495.0,745.0,1.0,-180.0,1,0.32223750713938226
4649,4649,-0.00018211703423598458,-0.0,1,332.0,930.0,1.0,88.0,1,0.3697742555939293
4650,4650,-0.408459570252357,-0.4,1,303.0,923.0,1.0,144.0,1,0.44793080570182414
4651,4651,0.06079670366292178,0.1,0,287.0,864.0,1.0,699.0,0,0.3636750221772891
4652,4652,0.15552502970161175,0.2,0,309.0,947.0,0.0,684.0,1,0.3587238091251903
4653,4653,0.2859352149315306,0.3,0,432.0,605.0,1.0,-537.0,0,0.3814988990074971
4654,4654,-0.004764753595744908,-0.0,1,457.0,887.0,1.0,516.0,1,0.2917421048712767
4655,4655,-0.8956189811072799,-0.9,1,287.0,925.0,1.0,148.0,1,0.24493594585836645
4656,4656,0.7420023297753184,0.7,0,488.0,570.0,0.0,212.0,1,0.3848923443202128
4657,4657,-0.7610018424901137,-0.8,1,490.0,747.0,1.0,53.0,1,0.44040017341670434
4658,4658,0.11782992864374497,0.1,0,335.0,561.0,1.0,534.0,0,0.27000568528956737
4659,4659,0.4818797094575926,0.5,0,437.0,661.0,0.0,182.0,1,0.2451029039230988
4660,4660,0.9094236442095254,0.9,0,330.0,664.0,0.0,116.0,1,0.3816223758778253
4661,4661,0.13988922581710184,0.1,0,349.0,712.0,0.0,559.0,1,0.20010997619335838
4662,4662,0.6828787843341699,0.7,0,316.0,766.0,0.0,198.0,1,0.2552850406730082
4663,4663,0.7691203549905674,0.8,0,349.0,949.0,0.0,162.0,1,0.3568880511062237
4664,4664,-0.9427608274387964,-0.9,1,480.0,547.0,1.0,123.0,1,0.3621089877089478
4665,4665,0.810550791532394,0.8,0,329.0,639.0,0.0,222.0,1,0.44451437877701017
4666,4666,-0.8988796622057567,-0.9,1,339.0,689.0,1.0,182.0,1,0.29022063962198125
4667,4667,0.4719532586676036,0.5,0,435.0,818.0,0.0,737.0,1,0.2179993922027728
4668,4668,0.5669721318134231,0.6,0,251.0,916.0,0.0,233.0,1,0.30053514052232844
4669,4669,-0.3407743507658936,-0.3,1,432.0,623.0,1.0,315.0,1,0.3228884389175034
4670,4670,-0.24360419069684291,-0.2,1,267.0,797.0,1.0,96.0,1,0.3728879185507684
4671,4671,0.5255969888961316,0.5,0,288.0,959.0,0.0,153.0,1,0.3116526017224397
4672,4672,-0.9509613239026191,-1.0,1,303.0,890.0,1.0,-123.0,1,0.305508660901577
4673,4673,0.9611887176937444,1.0,0,477.0,898.0,0.0,135.0,1,0.42827573383081
4674,4674,-0.37252275098724086,-0.4,1,380.0,879.0,1.0,221.0,1,0.23688780525893385
4675,4675,-0.45534267261019523,-0.5,1,425.0,987.0,1.0,128.0,1,0.3000820839658996
4676,4676,0.17043361490587072,0.2,0,346.0,698.0,0.0,1126.0,1,0.35469376750359616
4677,4677,-0.12217711686056254,-0.1,1,267.0,545.0,1.0,-442.0,1,0.37538392276162696
4678,4678,0.39057694440828694,0.4,0,495.0,651.0,1.0,-646.0,0,0.3884943739446053
4679,4679,0.43260653534787874,0.4,0,327.0,648.0,0.0,-605.0,1,0.3443129131918101
4680,4680,-0.9549286417083609,-1.0,1,251.0,631.0,1.0,248.0,1,0.4951941039901695
4681,4681,0.9826794338036393,1.0,0,486.0,616.0,0.0,128.0,1,0.45704210908386866
4682,4682,0.7808978405485336,0.8,0,425.0,927.0,0.0,158.0,1,0.2571331024134741
4683,4683,0.6070086579810969,0.6,0,461.0,553.0,0.0,346.0,1,0.4033467044738115
4684,4684,-0.7353228965783221,-0.7,1,496.0,592.0,1.0,72.0,1,0.29470945695632866
4685,4685,-0.4873413670879947,-0.5,1,346.0,879.0,1.0,245.0,1,0.35031997001814164
4686,4686,0.4048580282497869,0.4,0,432.0,626.0,0.0,452.0,1,0.2518357234744711
4687,4687,-0.6917335905501558,-0.7,1,414.0,794.0,1.0,122.0,1,0.3581391861106492
4688,4688,0.8276968561707778,0.8,0,368.0,922.0,1.0,-870.0,0,0.46224679954366316
4689,4689,0.351543809478996,0.4,0,393.0,619.0,1.0,-582.0,0,0.48936916917620954
4690,4690,0.6462745717151486,0.6,0,259.0,834.0,0.0,177.0,1,0.3659671061825937
4691,4691,0.006821615422305749,0.0,0,458.0,788.0,1.0,414.0,0,0.4105994215530844
4692,4692,-0.77793186701993,-0.8,1,423.0,830.0,1.0,147.0,1,0.23641643872269202
4693,4693,-0.4703615566048318,-0.5,1,377.0,675.0,1.0,248.0,1,0.27108479324958057
4694,4694,-0.199993794493178,-0.2,1,380.0,815.0,1.0,255.0,1,0.3105864618634411
4695,4695,0.9708618791800174,1.0,0,477.0,960.0,0.0,163.0,1,0.49618439342716003
4696,4696,-0.6132982537504508,-0.6,1,321.0,637.0,1.0,172.0,1,0.3295149683884916
4697,4697,-0.1753532343535149,-0.2,1,294.0,694.0,1.0,242.0,1,0.33878403595449125
4698,4698,-0.3526199417944056,-0.4,1,346.0,868.0,1.0,246.0,1,0.25914066814092807
4699,4699,0.01970721282992982,0.0,0,496.0,849.0,1.0,645.0,0,0.23570335691478922
4700,4700,0.6716328932693989,0.7,0,469.0,555.0,1.0,-84.0,0,0.45086725169281533
4701,4701,-0.669790287039197,-0.7,1,314.0,754.0,1.0,192.0,1,0.4489693067624644
4702,4702,-0.9715937179741938,-1.0,1,469.0,743.0,1.0,308.0,1,0.2553449391075332
4703,4703,-0.32597877811174136,-0.3,1,325.0,753.0,1.0,122.0,1,0.3434019220729718
4704,4704,0.4357735805251317,0.4,0,354.0,742.0,0.0,514.0,1,0.25614868604840035
4705,4705,-0.1412121577080645,-0.1,1,360.0,554.0,1.0,-704.0,1,0.459993004471743
4706,4706,-0.7071655586189318,-0.7,1,256.0,966.0,1.0,-2.0,1,0.35950655730301134
4707,4707,0.9461833081267119,0.9,0,274.0,773.0,1.0,3.0,0,0.3947774377491302
4708,4708,0.38477099382538604,0.4,0,386.0,927.0,0.0,377.0,1,0.378459475163685
